Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSRNOG00000054616	2	51412042	51412311												
ENSRNOG00000046498	7	1390452	1392455												
ENSRNOG00000060063	X	156863754	156868950	ENSMMUG00000000322	X	147405006	147411729	ortholog_one2one	94.0426	94.0426	100	68.53	0.0219	0.4603	1
ENSRNOG00000020289	1	100845563	100851960												
ENSRNOG00000007759	5	133708228	133709712	ENSMMUG00000018556	1	46940123	46941610	ortholog_one2one	93.5223	93.3333	100	100.00	0.0295	0.5633	1
ENSRNOG00000015260	2	252090669	252159903	ENSMMUG00000015402	1	85049825	85129529	ortholog_one2one	90.9604	88.7052	100	70.85	0.0453	1.1174	1
ENSRNOG00000012378	14	86029335	86044364	ENSMMUG00000002411	3	64733422	64751415	ortholog_one2one	80.2752	81.0185	75	94.76	0.1023	0.8252	1
ENSRNOG00000039500	15	28323046	28323507												
ENSRNOG00000028801	4	10423139	10517848	ENSMMUG00000006701	3	117008770	117202234	ortholog_one2one	70.0946	67.5399	75	62.16	0.1848	0.5733	1
ENSRNOG00000012566	1	245396989	245416531	ENSMMUG00000015105	15	81796656	81811940	ortholog_one2one	79.8574	82.2018	75	50.00	0.0788	1.1062	1
ENSRNOG00000019711	18	53727209	53745200	ENSMMUG00000037456	6	126742471	126764566	ortholog_one2many	95.2862	94.9664	100	99.99	0.0277	0.7086	1
ENSRNOG00000020475	1	220762349	220771181	ENSMMUG00000008065	14	8452483	8469096	ortholog_one2one	60.794	93.1559	100	100.00	0.0309	1.1042	1
ENSRNOG00000008921	10	75262537	75270561	ENSMMUG00000014212	15	91254451	91254719	ortholog_one2one	76.4045	86.076	0		0.0698	0.0939	0
ENSRNOG00000023799	17	21580087	21591203	ENSMMUG00000018787	4	10883803	10899459	ortholog_one2one	75.3927	73.4694	75	19.53	0.1533	0.4338	1
ENSRNOG00000020980	1	227892956	227904737												
ENSRNOG00000010199	2	179769009	179842547	ENSMMUG00000022901	5	157081548	157175716	ortholog_one2one	92.3387	92.9006	100	100.00	0.057	0.7305	1
ENSRNOG00000060173	20	9173127	9173468												
ENSRNOG00000003583	13	108642156	108686290	ENSMMUG00000015631	1	152157770	152231249	ortholog_one2one	93.7644	92.4829	50	99.17	0.0318	0.7205	1
ENSRNOG00000019474	9	17225122	17245093	ENSMMUG00000029639	4	44714848	44739549	ortholog_one2one	76.087	77.4908	100	0.00	0.1517	0.8978	1
ENSRNOG00000049460	3	20893187	20894134												
ENSRNOG00000042250	1	79030291	79080881	ENSMMUG00000013422	19	37412342	37419940	ortholog_many2many	14.4958	27.6	25		0.4635	1.2417	0
ENSRNOG00000042250	1	79030291	79080881	ENSMMUG00000000889	KQ737299.1	215521	223347	ortholog_many2many	7.56302	40.9091	25		0.5478	1.9571	0
ENSRNOG00000001037	15	58153275	58171049												
ENSRNOG00000039339	10	15108072	15119183	ENSMMUG00000000839	20	758123	771911	ortholog_one2one	51.312	46.7463	100	50.00	0.3777	3.0485	0
ENSRNOG00000025951	1	22578025	22581994	ENSMMUG00000004987	4	134851326	134858488	ortholog_one2one	89.3805	85.8357	100	100.00	0.0586	0.7521	1
ENSRNOG00000038867	8	50593208	50608363												
ENSRNOG00000058050	1	15782477	15860624	ENSMMUG00000046285	6	108426266	108429036	ortholog_one2many	36.5735	78.7958	0		0.1146	0.5295	0
ENSRNOG00000058050	1	15782477	15860624	ENSMMUG00000003710	4	131010548	131043164	ortholog_one2many	39.9149	87.6	75	100.00	0.0799	0.5414	0
ENSRNOG00000018955	1	212632366	212633304	ENSMMUG00000005171	14	15619811	15620764	ortholog_one2one	50.3205	49.5268	0		0.3927	64.2208	0
ENSRNOG00000004572	7	15242227	15250411	ENSMMUG00000013569	19	12115971	12117747	ortholog_one2many	24.015	50	25		0.38	1.2272	0
ENSRNOG00000053249	3	73668052	73668999	ENSMMUG00000040471	14	17078622	17079569	ortholog_one2many	81.2698	81.2698	50		0.1176	1.3421	0
ENSRNOG00000000204	8	96105025	96266342	ENSMMUG00000012575	4	83789984	83826052	ortholog_one2many	98.0427	87.8788	50	100.00	0.012	0.2787	1
ENSRNOG00000000204	8	96105025	96266342	ENSMMUG00000029540	4	86761797	86764056	ortholog_one2many	90.5694	92.2101	0	38.70	0.0325	0.3495	0
ENSRNOG00000043130	14	15448485	15451121												
ENSRNOG00000006885	7	136967200	136997050	ENSMMUG00000022290	11	43096129	43120279	ortholog_one2one	25.7294	71.3235	100	100.00	0.1807	0.462	0
ENSRNOG00000005690	4	144192989	144252551	ENSMMUG00000001814	2	57798298	57865228	ortholog_one2one	93.9726	93.9726	100	70.44	0.0315	0.7284	1
ENSRNOG00000049069	16	68353	70786												
ENSRNOG00000018745	7	122203532	122232991	ENSMMUG00000008135	10	82399832	82421384	ortholog_one2one	33.8139	84.8684	100		0.0683	0.7073	0
ENSRNOG00000060826	1	168403613	168404560												
ENSRNOG00000017230	1	263494852	263511505	ENSMMUG00000023762	9	95299852	95322236	ortholog_one2one	88.6473	89.5122	75	50.00	0.0614	0.3602	1
ENSRNOG00000028235	4	116933341	116936066	ENSMMUG00000009485	13	73972480	73977792	ortholog_one2many	73.7143	49.4253	100	0.00	0.169	0.8161	0
ENSRNOG00000008930	5	79553742	79570073	ENSMMUG00000012892	15	24591787	24608255	ortholog_one2one	64.4444	69.3227	100	0.00	0.1881	0.5005	1
ENSRNOG00000018824	19	54693959	54722563												
ENSRNOG00000018346	17	35907108	35958077	ENSMMUG00000020680	2	152971302	153015917	ortholog_one2many	94.9861	86.5482	0	0.00	0.0277	0.7286	0
ENSRNOG00000043511	2	186899324	186911903												
ENSRNOG00000049551	19	30819943	30821999												
ENSRNOG00000054296	17	44756555	44793927												
ENSRNOG00000022807	7	138707426	138846123	ENSMMUG00000002203	11	45368066	45383304	ortholog_one2one	58.1019	58.1019	50	100.00	0.2987	1.0428	1
ENSRNOG00000022343	4	117371659	117472198	ENSMMUG00000002819	13	74480254	74702341	ortholog_one2one	57.4114	43.6709	100	66.26	0.2813	0.521	0
ENSRNOG00000002450	13	105155441	105179095	ENSMMUG00000004070	1	148135626	148179528	ortholog_one2one	72.8571	71.5789	100	50.00	0.1914	1.3044	1
ENSRNOG00000042785	5	150684133	150704117	ENSMMUG00000019993	1	27146354	27169985	ortholog_one2one	91.0417	91.0417	100	50.00	0.0394	0.6894	1
ENSRNOG00000053756	2	55108795	55109232												
ENSRNOG00000023363	4	157554794	157563352	ENSMMUG00000016985	11	6890637	6966023	ortholog_one2one	98.3673	96.0159	100	48.21	0.0073	0.1616	1
ENSRNOG00000045785	8	56411911	56502069												
ENSRNOG00000017701	3	150574473	150579870												
ENSRNOG00000061874	5	16463597	16464861												
ENSRNOG00000033101	10	64979770	65080535	ENSMMUG00000009938	16	23114244	23205968	ortholog_one2one	93.6709	79.2748	75	100.00	0.034	0.6785	1
ENSRNOG00000009333	15	27842422	27849974	ENSMMUG00000006848	7	81663895	81672061	ortholog_one2one	95.2239	95.2239	100	100.00	0.0261	0.5244	1
ENSRNOG00000019244	5	173288447	173292929	ENSMMUG00000003582	1	442080	447781	ortholog_one2one	71.267	67.7419	100	75.54	0.1788	2.1624	1
ENSRNOG00000038251	1	77782825	77789397												
ENSRNOG00000012292	1	162342051	162362141	ENSMMUG00000017472	14	70311306	70349807	ortholog_one2one	83.0798	83.2381	100	100.00	0.0968	0.5316	1
ENSRNOG00000002276	X	158698356	158739838	ENSMMUG00000007997	X	128340985	128395270	ortholog_one2many	97.5275	97.2603	50	70.17	0.0107	0.4148	0
ENSRNOG00000014001	9	41061116	41069929	ENSMMUG00000021623	12	280117	285762	ortholog_one2many	17.0213	43.2432	50		0.5842	2.3139	0
ENSRNOG00000042252	10	97647328	97647822												
ENSRNOG00000022239	10	63471331	63491713	ENSMMUG00000037849	16	1153218	1173433	ortholog_one2one	79.8851	78.5311	0	100.00	0.0993	0.8621	1
ENSRNOG00000029706	10	18636485	18637285	ENSMMUG00000030563	9	53280343	53281630	ortholog_one2many	84.9624	74.0984	0		0.0909	0.7168	0
ENSRNOG00000001265	12	16410083	16719824	ENSMMUG00000011659	3	35773043	36192125	ortholog_one2one	83.2636	83.1476	100	50.00	0.0894	1.7004	1
ENSRNOG00000055038	2	232372927	232373409												
ENSRNOG00000030551	8	99680406	99783327	ENSMMUG00000021755	2	155235839	155323798	ortholog_one2one	65.2361	49.1909	75		0.2109	0.745	0
ENSRNOG00000004449	6	42092467	42108702	ENSMMUG00000023225	13	11432096	11451037	ortholog_one2one	87.8676	85.0534	100	46.61	0.0642	0.7833	1
ENSRNOG00000047402	10	34300250	34301197												
ENSRNOG00000059279	15	37255432	37277317												
ENSRNOG00000039332	13	55701049	55701414												
ENSRNOG00000060820	4	144916789	144917494												
ENSRNOG00000027921	5	140107275	140162642	ENSMMUG00000032180	1	39466903	39549750	ortholog_one2one	89.2952	87.9896	100	35.22	0.0516	0.4747	1
ENSRNOG00000017093	17	30965942	30994410	ENSMMUG00000010926	4	3628859	3657397	ortholog_one2one	93.0736	93.0736	100	100.00	0.0333	0.5965	1
ENSRNOG00000001247	12	38345456	38452652	ENSMMUG00000021928	11	122596758	122720244	ortholog_one2one	89.6893	88.3171	50	83.43	0.0562	0.5568	1
ENSRNOG00000008922	5	62128941	62153786	ENSMMUG00000001773	15	41529679	41565151	ortholog_one2one	72.5	72.1719	100	92.15	0.1534	0.755	1
ENSRNOG00000060580	X	156336450	156340234	ENSMMUG00000009013	X	147861216	147864727	ortholog_one2one	85.6237	77.2901	100	50.00	0.0801	0.5688	1
ENSRNOG00000023122	7	118836547	118840634	ENSMMUG00000020016	10	78061977	78075820	ortholog_many2many	34.1693	32.3442	25	0.00	0.6348	1.2191	0
ENSRNOG00000023122	7	118836547	118840634	ENSMMUG00000046067	10	78148724	78159250	ortholog_many2many	27.2727	22.4227	50		0.7829	0.8168	0
ENSRNOG00000023122	7	118836547	118840634	ENSMMUG00000001537	10	78101912	78108637	ortholog_many2many	32.6019	31.2312	50	0.00	0.7218	0.6872	0
ENSRNOG00000048168	12	52637000	52640839												
ENSRNOG00000011068	1	251145253	251230715	ENSMMUG00000006411	9	82833869	82923668	ortholog_one2one	91.9225	91.9225	50	74.34	0.0406	0.5539	0
ENSRNOG00000000407	20	33359196	33453766	ENSMMUG00000017558	4	150321072	150386026	ortholog_one2one	73.0159	52.9496	25	100.00	0.159	0.7456	1
ENSRNOG00000018512	1	167731836	167732783												
ENSRNOG00000004482	6	124905808	125027553	ENSMMUG00000020687	7	153438223	153589682	ortholog_one2one	84.2942	83.6292	75	100.00	0.083	0.9149	1
ENSRNOG00000004904	7	2979588	2987055	ENSMMUG00000006517	10	45422512	45423863	ortholog_many2many	72.5888	83.6257	0		0.0862	0.5516	0
ENSRNOG00000004904	7	2979588	2987055	ENSMMUG00000008614	18	15984814	15986129	ortholog_many2many	65.736	66.7526	0		0.1366	0.4606	0
ENSRNOG00000004904	7	2979588	2987055	ENSMMUG00000043294	X	114575306	114576494	ortholog_many2many	76.6497	85.3107	0		0.0771	0.4014	0
ENSRNOG00000015835	8	116154736	116284985	ENSMMUG00000007022	2	91808936	91949220	ortholog_one2one	95.7649	95.8477	100	100.00	0.0199	0.5018	1
ENSRNOG00000030321	18	60745035	60767280												
ENSRNOG00000050402	3	103216590	103217528	ENSMMUG00000047838	7	80689454	80690393	ortholog_one2many	82.0513	85.0498	25		0.0964	0.4943	0
ENSRNOG00000007516	3	72207113	72219246	ENSMMUG00000038222	14	16095320	16110046	ortholog_one2one	67.6596	64.1129	100	100.00	0.2237	0.6788	1
ENSRNOG00000047803	10	43997604	43998533	ENSMMUG00000048289	JSUE03143056.1	5674	6616	ortholog_one2many	64.0777	69.9647	50		0.181	0.6338	0
ENSRNOG00000007370	6	45509787	45629168	ENSMMUG00000045908	13	6855816	6977768	ortholog_one2one	96.5753	96.5753	100	50.00	0.0155	0.42	1
ENSRNOG00000031560	10	72556082	72556564												
ENSRNOG00000012735	5	57780389	57845509	ENSMMUG00000018726	15	49924922	50000099	ortholog_one2one	71.7105	71.763	75	100.00	0.178	0.4887	1
ENSRNOG00000060154	7	140325431	140342727	ENSMMUG00000008432	11	47111721	47132550	ortholog_one2one	98.5348	98.4146	100	34.39	0.0074	0.4254	1
ENSRNOG00000004219	19	26184545	26188832	ENSMMUG00000016869	19	12613066	12624069	ortholog_one2one	92.9539	92.9539	100	100.00	0.0364	0.6565	1
ENSRNOG00000006235	7	136526496	136853957	ENSMMUG00000017279	11	42556896	42963290	ortholog_one2one	93.6508	93.9951	100	26.56	0.0297	0.7256	1
ENSRNOG00000020536	10	15609358	15610826	ENSMMUG00000019566	20	114955	116554	ortholog_one2one	48.5915	61.0619	100	50.00	0.2406	15.6375	0
ENSRNOG00000036877	2	250785534	250805445	ENSMMUG00000000813	1	86790420	86831674	ortholog_one2many	72.0442	69.0678	100	50.00	0.1778	0.695	1
ENSRNOG00000048938	10	44407475	44408395	ENSMMUG00000018893	JSUE03260399.1	111	1004	ortholog_one2many	66.0131	69.8962	50	0.00	0.1822	0.9551	0
ENSRNOG00000056896	10	12947397	12948241												
ENSRNOG00000025338	10	75681393	76039964	ENSMMUG00000002069	16	31986402	32410688	ortholog_one2one	100	85.8025	100	100.00	0	0	1
ENSRNOG00000008994	4	145330457	145340984												
ENSRNOG00000008934	7	98605722	98709649												
ENSRNOG00000033693	2	30376419	30458542												
ENSRNOG00000023208	5	57876498	57881944	ENSMMUG00000039762	15	49886170	49896670	ortholog_one2one	91.3408	91.5966	75	100.00	0.0413	1.3383	1
ENSRNOG00000019196	7	122636171	122688819	ENSMMUG00000004067	10	82885235	82959397	ortholog_one2one	88.3399	88.1657	50	100.00	0.0598	0.4591	1
ENSRNOG00000006997	11	24425005	24641858	ENSMMUG00000014384	3	20805477	21096395	ortholog_one2one	96.8831	96.8831	75	99.10	0.015	0.5692	1
ENSRNOG00000014524	17	13799383	13812704	ENSMMUG00000043913	15	105121260	105135027	ortholog_one2one	86.5435	86.7725	100	100.00	0.0674	0.8148	1
ENSRNOG00000019467	3	151564604	151600140	ENSMMUG00000020957	10	28507517	28560822	ortholog_one2one	81.2437	80.0791	100	79.54	0.1029	0.6464	1
ENSRNOG00000021782	10	12929471	12939435	ENSMMUG00000009484	20	3849557	3853413	ortholog_one2one	71.0797	70.8974	50	50.00	0.1745	1.1927	0
ENSRNOG00000027707	6	104017607	104051446	ENSMMUG00000020514	7	131369218	131420667	ortholog_one2one	81.6358	85.3226	50	100.00	0.0826	0.4138	1
ENSRNOG00000005307	3	47995959	48287910	ENSMMUG00000008384	12	48326604	48715177	ortholog_one2one	95.3792	95.4625	100	99.73	0.0224	0.5085	1
ENSRNOG00000018521	9	93403314	93404883	ENSMMUG00000039169	12	114022048	114028344	ortholog_one2one	70.5596	68.0751	50		0.2018	0.9405	0
ENSRNOG00000046356	15	31579478	31579934	ENSMMUG00000040154	7	83226647	83227913	ortholog_one2many	66.3717	59.5238	25		0.21	0.701	0
ENSRNOG00000060337	8	132204604	132229969	ENSMMUG00000019130	2	97559709	97593662	ortholog_one2one	95.8763	95.8763	100	100.00	0.0214	0.5454	1
ENSRNOG00000058405	4	103049232	103050006	ENSMMUG00000012900	13	108615771	108622051	ortholog_one2many	60.6061	60.1504	50		0.1856	0.6006	0
ENSRNOG00000056208	1	220714995	220719939												
ENSRNOG00000048372	17	14369146	14373983	ENSMMUG00000009642	JSUE03139145.1	38392	42813	ortholog_many2many	15.3611	11.6243	25		1.1724	1.5048	0
ENSRNOG00000048372	17	14369146	14373983	ENSMMUG00000040226	6	178274039	178289815	ortholog_many2many	2.44151	7.36196	25		1.4288	12.8904	0
ENSRNOG00000060054	10	63928064	63952726	ENSMMUG00000005222	16	11010	44214	ortholog_one2one	65.1219	89.899	50	50.00	0.0663	1.1614	0
ENSRNOG00000017075	5	173024335	173046194	ENSMMUG00000005578	1	718204	761690	ortholog_one2one	86.6667	86.6667	100	50.00	0.076	1.1575	1
ENSRNOG00000018945	19	37830917	37852189	ENSMMUG00000049043	7	97236610	97237006	ortholog_one2many	75.5906	83.4783	0		0.0693	0.3832	0
ENSRNOG00000018945	19	37830917	37852189	ENSMMUG00000012038	20	52202999	52229766	ortholog_one2many	100	100	100	0.83	0	0	1
ENSRNOG00000050652	6	143206479	143206772												
ENSRNOG00000057827	15	33339689	33344231												
ENSRNOG00000053554	KL568158.1	1230983	1231286	ENSMMUG00000038659	7	152275833	152276105	ortholog_many2many	56.383	58.8889	25		0.2542	0.698	0
ENSRNOG00000053554	KL568158.1	1230983	1231286	ENSMMUG00000005312	6	92793635	92802701	ortholog_many2many	64.8936	57.5472	0	0.00	0.2484	0.5953	0
ENSRNOG00000009236	4	155709613	155724790	ENSMMUG00000015253	11	8617650	8632218	ortholog_one2one	93.1408	93.8182	50	77.00	0.034	0.3813	1
ENSRNOG00000001177	12	47254484	47263747	ENSMMUG00000020648	11	120978995	120992486	ortholog_one2one	89.1304	89.5631	100	91.52	0.0508	0.8109	1
ENSRNOG00000033719	18	30509393	30512411												
ENSRNOG00000016921	10	88378751	88389347	ENSMMUG00000005962	16	47690035	47702397	ortholog_one2one	89.9859	97.8528	100	50.00	0.0107	0.5265	1
ENSRNOG00000018417	17	5411506	5463898	ENSMMUG00000001898	15	102157081	102283243	ortholog_one2one	96.4138	96.4138	100	100.00	0.017	0.6108	1
ENSRNOG00000003546	10	12995904	12997930												
ENSRNOG00000018631	17	88071757	88095729	ENSMMUG00000044502	KQ732183.1	11912	22388	ortholog_one2one	36.4706	86.9159	0	65.54	0.0778	1.98	0
ENSRNOG00000033414	1	100161872	100163896	ENSMMUG00000006371	19	46187527	46192074	ortholog_one2many	58.1197	52.7132	25		0.2944	0.981	0
ENSRNOG00000023841	15	5265307	5311233	ENSMMUG00000016610	X	144406075	144530625	ortholog_one2many	58.5366	53.9326	0	0.00	0.2834	0.8497	0
ENSRNOG00000022967	5	122699587	122746839	ENSMMUG00000000645	1	66760871	66817176	ortholog_one2one	96.9231	88.7324	75	100.00	0.0157	0.3241	1
ENSRNOG00000047647	17	70499083	70548071	ENSMMUG00000015151	9	5937047	5989953	ortholog_one2one	56.5543	52.4306	100	100.00	0.3414	0.8325	1
ENSRNOG00000054917	1	216970254	216971183												
ENSRNOG00000014935	1	264756499	264762892												
ENSRNOG00000049633	13	109578074	109629482	ENSMMUG00000011732	1	153641538	153674673	ortholog_one2one	79.5699	80	100	100.00	0.1183	0.5126	1
ENSRNOG00000050278	1	220362064	220364358	ENSMMUG00000015986	14	8114326	8116599	ortholog_one2many	76.8325	77.5429	50	50.00	0.1314	0.5683	0
ENSRNOG00000032946	1	264776398	264794938	ENSMMUG00000022617	9	96660818	96683289	ortholog_one2one	79.1465	80.5528	100	100.00	0.1152	0.7672	1
ENSRNOG00000050519	8	117106576	117116167	ENSMMUG00000047476	2	92940984	93005629	ortholog_one2one	99.4819	99.4819	75		0.0025	0.2826	1
ENSRNOG00000020353	1	267046361	267245636	ENSMMUG00000007067	9	99420133	99668343	ortholog_one2one	91.7042	89.7617	100	100.00	0.0438	0.691	1
ENSRNOG00000047479	1	169597936	169598835												
ENSRNOG00000015749	10	14258380	14259336	ENSMMUG00000003857	20	1763361	1764653	ortholog_one2one	31.9527	33.75	100		0.791	63.9684	0
ENSRNOG00000025730	X	105573909	105580562	ENSMMUG00000015655	X	95807703	95812737	ortholog_one2one	80.9412	90.7652	75	0.00	0.0531	0.5025	1
ENSRNOG00000032371	1	149602346	149603272	ENSMMUG00000016175	1	224337259	224342787	ortholog_one2many	84.4156	84.4156	50	0.00	0.1003	0.7536	0
ENSRNOG00000000258	19	38189605	38237308	ENSMMUG00000002066	20	52701263	52742196	ortholog_one2one	77.0563	83.0482	75	100.00	0.0951	0.8139	1
ENSRNOG00000060049	5	58917208	58917822												
ENSRNOG00000018266	9	82328173	82336806	ENSMMUG00000000788	12	101292374	101302584	ortholog_one2one	77.8689	77.8689	100	100.00	0.1393	0.4028	1
ENSRNOG00000045602	3	103264121	103265059												
ENSRNOG00000011105	2	45668969	46050564	ENSMMUG00000011995	6	54802400	55247055	ortholog_one2one	98.0392	98.0392	75	72.68	0.0093	0.4172	1
ENSRNOG00000030521	10	75186572	75187507												
ENSRNOG00000015544	2	199199845	199203637	ENSMMUG00000021081	11	47514868	47563196	ortholog_one2many	99.1071	91.7355	0		0.0039	0.3116	0
ENSRNOG00000042782	1	163813960	163814364												
ENSRNOG00000043002	3	113089647	113091770												
ENSRNOG00000001348	12	40619377	40625883	ENSMMUG00000043793	11	112022356	112025257	ortholog_one2many	73.4615	89.6714	25	50.00	0.0561	0.844	0
ENSRNOG00000001348	12	40619377	40625883	ENSMMUG00000031380	10	12235058	12235556	ortholog_one2many	41.9231	71.7105	0	0.00	0.1527	1.0133	0
ENSRNOG00000058298	4	1430948	1431898												
ENSRNOG00000001736	11	72578533	72614176	ENSMMUG00000002021	2	204215013	204280049	ortholog_one2one	86.6279	86.8805	50	17.09	0.0675	0.5655	0
ENSRNOG00000036664	10	110445797	110463727	ENSMMUG00000019224	16	76345429	76380553	ortholog_one2one	85.307	77.6447	100	0.00	0.0829	0.8451	1
ENSRNOG00000045546	3	74523698	74524663												
ENSRNOG00000052075	KL568149.1	3111084	3111411	ENSMMUG00000038659	7	152275833	152276105	ortholog_many2many	50	56.6667	0		0.2723	0.7122	0
ENSRNOG00000052075	KL568149.1	3111084	3111411	ENSMMUG00000005312	6	92793635	92802701	ortholog_many2many	63.7255	61.3208	25	0.00	0.2322	0.5186	0
ENSRNOG00000048204	7	12233657	12234244												
ENSRNOG00000022637	3	63820757	63836017	ENSMMUG00000040288	12	65787393	65791334	ortholog_many2many	0	0	75				0
ENSRNOG00000022637	3	63820757	63836017	ENSMMUG00000009038	12	65608246	65718473	ortholog_many2many	0	0	75				0
ENSRNOG00000030004	4	132140802	132151740												
ENSRNOG00000061237	5	126895286	126911520	ENSMMUG00000001415	1	53566996	53583238	ortholog_one2one	71.4844	78.2051	100	97.61	0.1435	0.7602	1
ENSRNOG00000057194	2	197861115	197878142	ENSMMUG00000006256	1	124863883	124884429	ortholog_one2one	82.1577	82.7298	100	50.00	0.0989	0.4882	1
ENSRNOG00000000033	13	49132667	49169918	ENSMMUG00000010480	1	161306063	161351500	ortholog_one2one	94.1926	93.662	100	100.00	0.0248	0.8115	1
ENSRNOG00000047103	6	139040963	139041812												
ENSRNOG00000007129	4	99185885	99202023	ENSMMUG00000003532	13	89368912	89411860	ortholog_one2one	52.8846	43.8247	100	100.00	0.3845	0.8136	0
ENSRNOG00000002823	10	35333859	35374355	ENSMMUG00000001728	6	178907486	178968852	ortholog_one2one	97.3995	91.7595	100	100.00	0.0198	0.4871	1
ENSRNOG00000045978	4	170144951	170145262												
ENSRNOG00000032401	7	94777702	94778696												
ENSRNOG00000008215	10	104654717	104659188	ENSMMUG00000009377	16	69590636	69595111	ortholog_one2one	90.4984	90.7812	100	100.00	0.0461	1.0616	1
ENSRNOG00000010237	5	144250419	144274981	ENSMMUG00000022500	1	35362525	35372923	ortholog_one2one	79.3146	77.6048	100	91.93	0.1221	0.4956	1
ENSRNOG00000004172	10	82839153	82852660	ENSMMUG00000014685	16	39443898	39458685	ortholog_one2one	84.7666	60.7394	100	93.36	0.0973	0.9016	1
