Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSRNOG00000010602	8	6013207	6034142	ENSGGOG00000008327	11	102106764	102137805	ortholog_one2one	82.5127	78.6408	100	99.74	0.0929	0.6935	1
ENSRNOG00000004276	10	82855613	82887497	ENSGGOG00000013558	5	33377442	33409472	ortholog_one2one	86.8791	86.9606	100	0.00	0.0664	0.5835	1
ENSRNOG00000006713	8	20132900	20134007												
ENSRNOG00000048688	1	248895738	248898607	ENSGGOG00000002557	10	57827010	57830218	ortholog_one2many	81.8519	83.0827	75	0.00	0.0953	0.5362	1
ENSRNOG00000055909	8	50537009	50539376	ENSGGOG00000028447	11	116825966	116829290	ortholog_one2one	58.6735	58.0808	100	100.00	0.2706	1.5067	1
ENSRNOG00000005287	6	128641214	128727374	ENSGGOG00000013332	14	79506818	79604168	ortholog_one2one	77.9487	78.3505	50	98.04	0.1256	1.025	1
ENSRNOG00000010172	1	123062863	123064642	ENSGGOG00000043626	15	2322542	2342778	ortholog_one2one	15.3409	44.5055	50		0.4762	0.8971	0
ENSRNOG00000003872	9	52894365	52912293	ENSGGOG00000038992	2B	82277815	82298034	ortholog_one2many	90.1754	90.0175	75	64.99	0.054	0.4662	1
ENSRNOG00000012140	1	91663736	91706094	ENSGGOG00000014134	19	32310310	32406490	ortholog_one2one	68.6076	68.5209	100	0.00	0.2057	0.6506	1
ENSRNOG00000013422	1	21539765	21586910	ENSGGOG00000000978	6	134056797	134111882	ortholog_one2one	96.4964	96.2154	100	93.08	0.0176	0.5874	1
ENSRNOG00000061571	4	114766714	114768029	ENSGGOG00000006302	2A	32333205	32339401	ortholog_one2many	91.9014	91.9014	75	50.00	0.0369	0.6032	1
ENSRNOG00000052325	KL568002.1	10156	10461												
ENSRNOG00000039976	9	16702460	16729030	ENSGGOG00000010579	6	43876533	43971005	ortholog_one2one	84.5758	61.039	100	100.00	0.0994	0.8292	1
ENSRNOG00000017983	3	3453401	3476215	ENSGGOG00000000390	9	119433485	119462402	ortholog_one2one	88.2641	89.1358	100	0.00	0.0528	0.7591	1
ENSRNOG00000021839	8	6255850	6305033	ENSGGOG00000004641	11	101660329	101743575	ortholog_one2one	60.989	59.624	100	56.02	0.2729	0.5868	1
ENSRNOG00000049455	8	17832835	17833773	ENSGGOG00000015244	19	8915448	8916380	ortholog_one2many	63.7821	64.1936	25		0.2346	1.0681	0
ENSRNOG00000042808	5	162727631	162751128	ENSGGOG00000003689	1	12408503	12431516	ortholog_one2many	65.1106	65.1106	100	0.00	0.2434	0.9139	1
ENSRNOG00000008257	5	159534202	159539750	ENSGGOG00000016244	1	16801712	16807940	ortholog_one2one	86.4865	87.4317	100	100.00	0.0563	0.6421	1
ENSRNOG00000013228	16	36125904	36161089	ENSGGOG00000025633	4	186188206	186199564	ortholog_one2one	80.6122	80.6122	75	100.00	0.1071	0.4449	1
ENSRNOG00000048607	3	102619672	102620589												
ENSRNOG00000006789	7	70580198	70585084	ENSGGOG00000001987	12	28606997	28610924	ortholog_one2one	90.4762	89.9408	100	100.00	0.0475	0.3555	1
ENSRNOG00000012693	4	9908831	9921610	ENSGGOG00000003952	7	102093850	102111101	ortholog_one2one	87.1166	86.9388	100	50.00	0.0784	0.7366	1
ENSRNOG00000056059	4	69384145	69388971	ENSGGOG00000037174	7	142183831	142184223	ortholog_many2many	46.2585	52.3077	75		0.3897	0.7211	0
ENSRNOG00000056059	4	69384145	69388971	ENSGGOG00000024075	7	142052980	142053318	ortholog_many2many	46.2585	60.7143	50		0.3121	0.745	0
ENSRNOG00000050889	3	18315320	18315610												
ENSRNOG00000008937	13	52553775	52575051	ENSGGOG00000004840	1	181151791	181175591	ortholog_one2one	79.2746	98.0769	100	100.00	0.0088	0.6637	1
ENSRNOG00000010861	1	251235508	251387002												
ENSRNOG00000004863	3	97721668	97896422	ENSGGOG00000010368	11	30395596	30599268	ortholog_one2one	99.3197	99.3197	100	99.88	0.0031	0.2217	1
ENSRNOG00000020382	15	34446878	34447954	ENSGGOG00000041622	14	21087063	21088232	ortholog_one2one	92.7374	85.347	75	100.00	0.0363	0.8548	1
ENSRNOG00000015394	4	70947717	70974006	ENSGGOG00000015999	7	142596302	142621769	ortholog_one2one	79.9447	78.9617	100	100.00	0.1223	0.7432	1
ENSRNOG00000011876	10	56237755	56257890	ENSGGOG00000024357	17	7612404	7635967	ortholog_one2one	97.4815	97.7712	100	100.00	0.0112	0.3573	1
ENSRNOG00000002923	X	74497262	74497774	ENSGGOG00000008056	X	73941065	73941565	ortholog_one2one	54.7059	56.0241	50		0.3391	1.1139	0
ENSRNOG00000049757	10	70655818	70659287	ENSGGOG00000015614	5	47540130	47544328	ortholog_one2many	55.4974	53.2663	100	100.00	0.3838	1.3465	1
ENSRNOG00000022312	3	11972813	12007570	ENSGGOG00000000649	9	110919410	110971328	ortholog_one2one	86.4011	86.9986	100	0.00	0.0714	0.716	1
ENSRNOG00000021521	19	44115120	44135387												
ENSRNOG00000003260	13	89586283	89591277	ENSGGOG00000005724	1	140223159	140231593	ortholog_one2one	73.7342	65.0838	100	97.12	0.1518	0.5699	1
ENSRNOG00000017332	8	71822129	71941910	ENSGGOG00000016537	15	42353552	42487035	ortholog_one2one	80	59.8361	100	57.40	0.1284	0.8292	1
ENSRNOG00000014380	1	98228573	98231855												
ENSRNOG00000018615	2	30766590	30780121	ENSGGOG00000001525	17	26445370	26466731	ortholog_one2one	66.5272	64.3725	100	0.00	0.2531	0.6267	1
ENSRNOG00000050374	14	1567723	1595972	ENSGGOG00000014194	4	474837	516118	ortholog_one2many	72.3124	79.7539	0	79.19	0.1321	0.6097	1
ENSRNOG00000038242	2	137292826	137404996												
ENSRNOG00000025143	10	94569890	94576512	ENSGGOG00000014108	5	19223583	19242228	ortholog_one2one	55.5957	56	100	77.92	0.328	0.8822	1
ENSRNOG00000050165	8	32604365	32604847												
ENSRNOG00000017625	9	93112805	93125014	ENSGGOG00000022038	2B	124466937	124483376	ortholog_one2one	82.0459	81.7048	100	100.00	0.1081	0.4079	1
ENSRNOG00000006831	8	7128656	7187796	ENSGGOG00000016358	11	100759533	100859998	ortholog_one2one	79.4372	78.671	100	48.46	0.1148	0.7706	1
ENSRNOG00000056532	5	135628403	135628750												
ENSRNOG00000055340	5	172559135	172623899	ENSGGOG00000010476	1	1904206	1985677	ortholog_one2one	94.1345	94	100	92.71	0.0284	0.74	1
ENSRNOG00000046156	X	124321551	124323960	ENSGGOG00000010306	X	120127246	120129264	ortholog_one2many	86.8657	86.6071	50	0.27	0.0684	0.3999	0
ENSRNOG00000013374	1	53531076	53554113	ENSGGOG00000040061	6	170146557	170147995	ortholog_one2one	18.0043	58.4507	50		0.2274	0.8676	0
ENSRNOG00000003052	14	19434753	19446376	ENSGGOG00000007395	4	83877895	83891647	ortholog_one2one	74.6224	74.1742	100	100.00	0.1651	0.947	1
ENSRNOG00000042391	6	127662813	127679951	ENSGGOG00000008775	14	78515431	78529859	ortholog_one2one	68.3453	65.5172	100	100.00	0.2205	0.5625	1
ENSRNOG00000010240	8	92937739	92942076	ENSGGOG00000001205	6	83890724	83897688	ortholog_one2one	96.1883	92.0601	75	100.00	0.0154	0.3982	1
ENSRNOG00000015719	4	117293620	117296082	ENSGGOG00000007221	2A	33549844	33552608	ortholog_one2one	87.4477	70.9677	100	0.00	0.0623	0.7738	1
ENSRNOG00000010162	5	134636766	134638150	ENSGGOG00000026717	1	47265852	47269770	ortholog_one2one	66.9811	63.964	100	100.00	0.2203	0.4862	1
ENSRNOG00000046670	1	99323939	99327958	ENSGGOG00000001408	19	50139747	50146467	ortholog_one2many	60.2317	59.7701	25		0.2967	0.8631	0
ENSRNOG00000017904	17	24015982	24020261	ENSGGOG00000007677	6	14025311	14032746	ortholog_one2one	65.9933	76.2646	100	100.00	0.1149	0.5928	1
ENSRNOG00000008534	3	148417993	148428494	ENSGGOG00000011846	20	30506584	30529829	ortholog_one2one	56.5574	46.7797	100	70.97	0.3364	1.3708	0
ENSRNOG00000013468	5	172304758	172307431	ENSGGOG00000010282	1	2251992	2254626	ortholog_one2one	77.6119	72.8972	100	0.00	0.1147	1.0541	1
ENSRNOG00000016790	1	219000844	219050211	ENSGGOG00000004122	11	67421562	67484805	ortholog_one2one	87.769	87.5706	100	100.00	0.059	0.555	1
ENSRNOG00000009372	2	240021152	240118971	ENSGGOG00000002584	4	114984929	115113109	ortholog_one2one	88.938	86.4516	100	74.22	0.06	0.5938	1
ENSRNOG00000011282	1	60717386	60736609	ENSGGOG00000006655	19	51531351	51568160	ortholog_one2one	99.8302	99.8302	0	99.94	0.0008	0.5286	1
ENSRNOG00000001858	11	88173890	88180542	ENSGGOG00000040446	22	5061450	5100779	ortholog_one2one	99.1525	98.3193	100	4.75	0.0036	0.7148	1
ENSRNOG00000032548	20	43584123	43607996												
ENSRNOG00000020517	1	101046563	101054851	ENSGGOG00000001713	19	48878922	48888583	ortholog_one2one	80.303	78.7129	100	100.00	0.1032	0.7377	1
ENSRNOG00000002309	13	102637769	102643223	ENSGGOG00000002735	1	200884217	200889148	ortholog_one2one	86.7647	83.4343	100	100.00	0.0568	0.7008	1
ENSRNOG00000052772	1	167956337	167957287												
ENSRNOG00000006736	8	133029625	133040997	ENSGGOG00000010885	3	47137973	47158184	ortholog_one2one	66.6667	63.8298	75	0.00	0.2272	0.6828	1
ENSRNOG00000019615	16	7627603	7681576	ENSGGOG00000004457	3	15725871	15797507	ortholog_one2one	84.3956	84.3956	100	97.38	0.1044	0.4182	1
ENSRNOG00000023008	5	159914931	159931090	ENSGGOG00000022887	1	16001972	16009701	ortholog_one2one	76.3838	75	100	0.00	0.1271	1.0235	1
ENSRNOG00000017251	18	29587901	29608338	ENSGGOG00000039338	2A	48486110	48487811	ortholog_one2many	44.8395	72.5417	0		0.0698	0.8832	0
ENSRNOG00000017251	18	29587901	29608338	ENSGGOG00000013374	5	124176970	124191465	ortholog_one2many	51.7202	80.9695	75		0.0147	0.8043	1
ENSRNOG00000018659	2	210522375	210550560	ENSGGOG00000016212	1	111324031	111338208	ortholog_one2one	58.0101	62.0939	100	0.00	0.2377	0.4461	1
ENSRNOG00000016146	2	186630278	186631633	ENSGGOG00000027818	11	31564672	31841705	ortholog_one2many	71.1165	54.7664	0	0.00	0.2139	0.596	0
ENSRNOG00000037711	X	105427939	105433438												
ENSRNOG00000036925	4	181468511	181477281	ENSGGOG00000002828	12	57247890	57256468	ortholog_one2one	57.2271	57.0588	100	0.00	0.3144	0.9442	1
ENSRNOG00000052219	10	40438356	40450930	ENSGGOG00000015302	5	134994010	135010206	ortholog_one2one	67.3367	69.4301	100	52.70	0.1852	0.9303	1
ENSRNOG00000026207	20	36060569	36061477												
ENSRNOG00000016973	1	46302970	46329682	ENSGGOG00000002116	6	160092614	160121110	ortholog_one2one	55	66.9565	75	0.00	0.2528	0.8199	1
ENSRNOG00000005352	X	135240451	135250519	ENSGGOG00000015859	X	129990780	130007323	ortholog_one2one	78.9394	78.5822	100	100.00	0.1212	0.4189	1
ENSRNOG00000014902	1	7039162	7064870	ENSGGOG00000011132	6	146879611	146880474	ortholog_one2one	86.4111	86.4111	100	90.37	0.0609	1.1692	1
ENSRNOG00000050209	17	1994172	1999596	ENSGGOG00000040465	9	10681179	10691068	ortholog_one2one	75.641	75.641	0		0.1256	0.7341	0
ENSRNOG00000007561	8	27807301	27852996	ENSGGOG00000002357	11	134528610	134573653	ortholog_one2one	76.227	78.2677	75	59.91	0.1378	0.6359	1
ENSRNOG00000020779	1	101397828	101403320	ENSGGOG00000013743	19	48366135	48368434	ortholog_one2one	69.5297	92.3913	100	0.00	0.0365	0.9815	1
ENSRNOG00000050407	1	69788609	69820981	ENSGGOG00000000908	1	101360987	101472992	ortholog_one2many	93.8775	67.4487	0	73.13	0.043	0.3942	0
ENSRNOG00000028616	3	171213936	171219871	ENSGGOG00000010993	20	56504772	56510143	ortholog_one2one	91.3183	91.3183	75	69.15	0.0415	0.9643	1
ENSRNOG00000048614	13	71322759	71324016												
ENSRNOG00000034129	4	120157157	120157477												
ENSRNOG00000053288	20	20105047	20480623	ENSGGOG00000003939	10	49477787	50036210	ortholog_one2one	93.3461	55.7561	0	99.16	0.0342	0.6363	1
ENSRNOG00000001512	10	44658634	44659707	ENSGGOG00000010357	1	8540629	8558657	ortholog_many2many	79.8319	65.6682	0		0.1035	0.7568	0
ENSRNOG00000001512	10	44658634	44659707	ENSGGOG00000043831	1	216224450	216226697	ortholog_many2many	67.7871	58.1731	0		0.1628	0.7562	0
ENSRNOG00000007699	6	126353223	126378610	ENSGGOG00000001673	14	76788837	76836311	ortholog_one2one	84.6365	84.4049	100	100.00	0.0837	0.5643	1
ENSRNOG00000025371	2	124400679	124405331	ENSGGOG00000043018	4	135379685	135380644	ortholog_one2one	84.0256	82.4451	100	100.00	0.0811	0.8224	1
ENSRNOG00000005633	14	77322012	77343764	ENSGGOG00000013012	4	4410171	4442141	ortholog_one2one	72.5594	71.8954	100	60.45	0.1783	0.9143	1
ENSRNOG00000015468	3	149668102	149702399	ENSGGOG00000003242	20	31964174	31990833	ortholog_one2one	56.4482	55.1653	100	0.00	0.3234	0.7545	1
ENSRNOG00000017057	7	127081978	127223231	ENSGGOG00000008942	22	30429709	30825400	ortholog_one2one	78.2258	60.8787	75	88.36	0.0667	0.8089	1
ENSRNOG00000054481	3	167184953	167185348												
ENSRNOG00000033234	8	119324613	119326938	ENSGGOG00000008070	3	47298861	47300304	ortholog_one2one	42.7896	50.8427	50	60.17	0.4304	0.6854	0
ENSRNOG00000011490	8	22856539	22858565	ENSGGOG00000009541	19	11005967	11009855	ortholog_one2one	68.1818	68.1818	100	100.00	0.2411	1.0414	1
ENSRNOG00000030245	11	86797557	86840573	ENSGGOG00000004830	22	3292005	3336950	ortholog_one2one	77.6224	70.0315	100	0.00	0.1288	0.8729	1
ENSRNOG00000061531	KL567939.1	113763	116114	ENSGGOG00000002226	7	27236321	27240017	ortholog_one2many	96.8051	96.1905	100		0.0114	0.2172	1
ENSRNOG00000007323	7	25919867	26012344	ENSGGOG00000014949	12	106701039	106810556	ortholog_one2one	94.403	90.3571	25	100.00	0.032	0.2726	1
ENSRNOG00000020434	1	216154002	216156409	ENSGGOG00000007421	11	2070470	2071051	ortholog_one2one	51.9231	69.9482	100	100.00	0.1891	1.1019	1
ENSRNOG00000008516	5	125345343	125345726												
ENSRNOG00000017403	1	197999037	198003839	ENSGGOG00000001087	16	28882269	28886169	ortholog_one2one	45.0787	41.7122	75	100.00	0.4948	0.8407	0
ENSRNOG00000055822	X	153072908	153080915	ENSGGOG00000043502	X	12808647	12817747	ortholog_many2many	11.6279	15.0602	0		1.3491	1.5174	0
ENSRNOG00000055822	X	153072908	153080915	ENSGGOG00000012708	X	8712050	8719690	ortholog_many2many	14.4186	13.7778	0		1.253	2.0097	0
ENSRNOG00000055822	X	153072908	153080915	ENSGGOG00000004483	X	8475035	8482786	ortholog_many2many	15.3488	11.3014	0		18.8693	12.6858	0
ENSRNOG00000017143	1	169386007	169386939												
ENSRNOG00000026572	1	100736243	100746021	ENSGGOG00000016872	19	49333900	49373487	ortholog_one2one	48.9142	54.3054	75	0.00	0.3325	0.65	0
ENSRNOG00000002339	13	102808253	102942863	ENSGGOG00000000960	1	200531987	200666269	ortholog_one2one	94.7037	94.3467	100	59.04	0.0258	0.5669	1
ENSRNOG00000003822	10	29029590	29044583	ENSGGOG00000005591	5	144238916	144256364	ortholog_one2one	95.7338	95.7338	75	100.00	0.0202	0.771	1
ENSRNOG00000019432	1	81208212	81213937	ENSGGOG00000011844	19	43024954	43049970	ortholog_one2one	66.7969	68.1275	75	52.18	0.1826	1.4943	1
ENSRNOG00000003748	X	54390733	54409466	ENSGGOG00000008053	X	30837701	30838606	ortholog_one2one	84.2282	83.3887	50	0.00	0.0864	0.4515	0
ENSRNOG00000002660	X	76083549	76087117	ENSGGOG00000025599	X	76047185	76049324	ortholog_one2one	15.5413	81.9209	100	0.00	0.1141	0.705	0
ENSRNOG00000022252	8	1459526	1476837	ENSGGOG00000003966	11	105884329	105892386	ortholog_one2one	90.6096	89.8693	100	0.00	0.0466	0.5536	1
ENSRNOG00000007906	3	110367939	110420458	ENSGGOG00000002288	15	18163411	18223411	ortholog_one2one	75.0711	74.1573	100	35.67	0.1413	0.6195	1
ENSRNOG00000050625	3	153949215	153952108	ENSGGOG00000005042	20	37352544	37361020	ortholog_one2many	70	70	0	50.00	0.1883	0.3707	0
ENSRNOG00000049788	5	64621407	64622360	ENSGGOG00000024226	9	86693362	86694321	ortholog_one2many	83.5962	83.0721	25	50.00	0.0997	0.4416	0
ENSRNOG00000016585	17	85364483	85368208	ENSGGOG00000025243	10	25170686	25176409	ortholog_one2one	94.7531	94.1718	100	0.00	0.0245	0.4569	1
ENSRNOG00000000010	19	20607507	20611316	ENSGGOG00000015205	16	39734321	39737861	ortholog_one2one	99.4819	99.4819	100	100.00	0.0022	0.3866	1
ENSRNOG00000015744	3	161292173	161294125	ENSGGOG00000015930	20	44752354	44753911	ortholog_one2one	80.8889	80.1762	100	100.00	0.1079	0.2926	1
ENSRNOG00000001984	11	32498261	32508420												
ENSRNOG00000026243	1	100896947	100926335	ENSGGOG00000010141	19	49071018	49111498	ortholog_one2one	88.0246	97.7273	100	0.00	0.0094	0.798	1
ENSRNOG00000006973	7	40304988	40316532	ENSGGOG00000005986	12	87537237	87554815	ortholog_one2one	83.3846	75.0693	75	100.00	0.0867	0.4743	1
ENSRNOG00000001792	11	70344797	70499200	ENSGGOG00000005497	3	126817972	126964869	ortholog_one2one	82.1277	81.0924	100	100.00	0.1031	0.6104	1
ENSRNOG00000018782	17	42302540	42310783	ENSGGOG00000009587	6	25397189	25408352	ortholog_one2one	75.2427	74.5192	100	100.00	0.1366	0.437	1
ENSRNOG00000016863	1	78876205	78878779	ENSGGOG00000015668	19	45758079	45761166	ortholog_one2one	23.2384	53.8194	100	80.51	0.3443	1.5599	0
ENSRNOG00000012556	2	48487736	48501436	ENSGGOG00000009588	17	44660243	44670185	ortholog_one2one	98.8539	98.2906	75	100.00	0.0063	0.4125	1
ENSRNOG00000027422	1	37734403	37742932	ENSGGOG00000015994	17	87820373	87830251	ortholog_one2one	68.1402	67.5227	75	100.00	0.2028	0.6011	1
ENSRNOG00000005393	14	104821215	104886197	ENSGGOG00000043510	CABD030152121.1	16444	17808	ortholog_one2one	72.5275	81.2308	0	92.71	0.1104	0.4887	1
ENSRNOG00000000981	12	36694960	36761455	ENSGGOG00000006510	12	124843785	124931806	ortholog_one2one	78.389	78.389	100	74.47	0.1174	1.2713	1
ENSRNOG00000009263	6	127327959	127334428												
ENSRNOG00000025160	2	224772893	224802997	ENSGGOG00000023436	1	96338507	96412149	ortholog_one2one	76.0456	76.0456	75	0.00	0.1638	0.5034	1
ENSRNOG00000048849	17	90033539	90071408	ENSGGOG00000022573	9	44877717	44878942	ortholog_one2many	72.1271	75.8355	0	0.00	0.1444	0.5708	0
ENSRNOG00000048849	17	90033539	90071408	ENSGGOG00000011654	10	29583683	29648114	ortholog_one2many	85.3301	84.0964	50	96.92	0.0755	0.4695	1
ENSRNOG00000008313	10	84182118	84195796	ENSGGOG00000012838	5	34896335	34919858	ortholog_one2one	92.0561	92.2717	100	100.00	0.0231	0.4907	1
ENSRNOG00000029749	2	130656212	130658202	ENSGGOG00000024991	4	146275341	146276453	ortholog_one2one	81.3513	81.3513	50	100.00	0.0997	0.9605	1
ENSRNOG00000046004	1	229849892	229850818	ENSGGOG00000023583	11	57517037	57517966	ortholog_one2one	73.0519	72.8155	75	0.00	0.1702	0.7378	1
ENSRNOG00000058561	10	13145099	13162343	ENSGGOG00000015296	16	2875035	2891820	ortholog_one2one	87.8833	86.4462	25	90.89	0.0706	0.4791	1
ENSRNOG00000025545	10	5300384	5334262	ENSGGOG00000000963	16	11064675	11112879	ortholog_one2one	67.1171	77.2021	100	99.96	0.1713	1.0768	1
ENSRNOG00000001086	12	37984790	38023368	ENSGGOG00000004956	12	122903785	122939680	ortholog_one2one	84.5614	84.5614	100	57.87	0.0876	0.4766	1
ENSRNOG00000060931	19	10770574	10826895	ENSGGOG00000027755	16	47830068	47880924	ortholog_one2one	96.3668	96.7014	100	62.97	0.0172	0.2679	1
ENSRNOG00000034275	16	75042516	75046320												
ENSRNOG00000003742	X	35599258	35771711	ENSGGOG00000010796	X	18387872	18534876	ortholog_one2one	93.1478	84.5481	100	99.26	0.0388	0.5536	1
ENSRNOG00000037039	5	99009273	99179966												
ENSRNOG00000038241	18	81644858	81682206	ENSGGOG00000014525	18	72177178	72217290	ortholog_one2one	61.674	61.3139	100	87.11	0.2718	0.6319	1
ENSRNOG00000005800	3	1413671	1416599	ENSGGOG00000009415	2B	1585131	1588671	ortholog_one2one	82.8947	82.8947	100	100.00	0.0971	0.5798	1
ENSRNOG00000050323	10	75335146	75341197	ENSGGOG00000004386	5	25361075	25368654	ortholog_one2one	99.1936	97.2332	100	100.00	0.0039	0.1427	1
ENSRNOG00000021206	1	222844144	222877193	ENSGGOG00000001944	11	62732437	62774423	ortholog_one2one	81.25	73.4463	75	100.00	0.1143	0.6711	1
ENSRNOG00000055049	8	77640222	77719489	ENSGGOG00000007661	15	36336931	36667009	ortholog_one2one	93.6293	90.824	100	94.36	0.0352	0.4795	1
ENSRNOG00000047557	12	7424258	7424658	ENSGGOG00000042136	1	143804162	143806992	ortholog_one2many	51.8182	75	25		0.1591	0.498	0
ENSRNOG00000008843	10	13797562	13810913	ENSGGOG00000014262	16	2316968	2330697	ortholog_one2one	75.4325	72.1854	75	100.00	0.1495	1.1099	1
ENSRNOG00000004760	8	132441285	132536369	ENSGGOG00000015767	3	46257008	46416892	ortholog_one2one	86.3636	86.268	100	62.46	0.0746	0.5578	1
ENSRNOG00000000901	12	30125168	30180115	ENSGGOG00000039733	7	65000556	65039530	ortholog_one2one	75.9036	85.1351	100		0.0829	0.906	1
ENSRNOG00000046634	10	44933574	44934494												
ENSRNOG00000020401	15	34453915	34469746	ENSGGOG00000004700	14	21063727	21080408	ortholog_one2one	92.1642	91.7363	100	100.00	0.0412	0.6946	1
ENSRNOG00000010914	6	102263337	102272777	ENSGGOG00000001507	14	51034158	51045127	ortholog_one2many	90.9574	90.9574	100	97.77	0.0455	0.4394	1
ENSRNOG00000010914	6	102263337	102272777	ENSGGOG00000042348	15	38106027	38109982	ortholog_one2many	83.5106	88.2022	0		0.0591	0.4243	0
ENSRNOG00000020622	16	21288876	21295869	ENSGGOG00000005993	19	19402980	19411416	ortholog_one2one	77.6094	79.346	100	0.00	0.1096	1.8268	1
ENSRNOG00000018410	4	118814284	118834955	ENSGGOG00000014905	2A	37455152	37493340	ortholog_one2one	85.7708	89.6694	100	0.00	0.0556	0.5257	1
ENSRNOG00000009953	2	93518806	93540328	ENSGGOG00000003611	8	33238602	33281573	ortholog_one2one	80.3371	83.1395	100	100.00	0.0883	0.5235	1
ENSRNOG00000012095	2	96595088	96668222	ENSGGOG00000024164	8	36616023	36649979	ortholog_one2one	97.3684	97.3684	100	100.00	0.0113	0.3016	1
ENSRNOG00000018904	9	100921565	100930399	ENSGGOG00000001209	2B	135057612	135069198	ortholog_one2one	80.6604	80.6604	100	100.00	0.1041	0.7367	1
ENSRNOG00000011858	16	67350539	67595225	ENSGGOG00000006788	8	80455659	81010030	ortholog_one2one	97.6216	94.2589	50	99.74	0.0107	0.4601	1
ENSRNOG00000050388	15	31989041	31989625	ENSGGOG00000037769	14	23445189	23445533	ortholog_one2many	50.3759	58.7719	0		0.374	0.8668	0
ENSRNOG00000009960	7	117129237	117140214	ENSGGOG00000004646	8	145444136	145457908	ortholog_one2one	97.3357	98.0322	100	100.00	0.0084	0.5268	1
ENSRNOG00000047540	1	69243659	69246983	ENSGGOG00000012911	X	151974982	151981089	ortholog_one2many	94.9814	76.9578	25	74.84	0.0265	0.573	0
