Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSMUSG00000072625	14	33941039	33947198	ENSMMUG00000011910	9	41803182	41808318	ortholog_one2one	80.1402	79.9534	100	100.00	0.1149	0.7284	1
ENSMUSG00000041534	14	33954003	33964216	ENSMMUG00000011909	9	41772410	41784118	ortholog_one2one	84.684	83.8011	100	100.00	0.0842	0.974	1
ENSMUSG00000033027	6	129639064	129643337												
ENSMUSG00000044519	14	33967070	33978764	ENSMMUG00000011907	9	41747029	41765069	ortholog_one2one	47.181	48.6239	100	34.54	0.3553	0.9382	0
ENSMUSG00000005069	6	124396816	124415067	ENSMMUG00000004242	11	7553654	7571799	ortholog_one2one	93.1142	93.1142	50	96.60	0.0339	0.3806	1
ENSMUSG00000115726	14	33988417	34015182												
ENSMUSG00000063334	10	111972664	111988432	ENSMMUG00000009640	11	74385431	74397056	ortholog_one2one	87.6316	89.5161	50	0.00	0.0627	0.9045	0
ENSMUSG00000054676	7	38183217	38197568	ENSMMUG00000021690	19	25454147	25467607	ortholog_one2one	80.1418	71.519	100	0.00	0.1045	0.8353	1
ENSMUSG00000038671	2	181357690	181365404	ENSMMUG00000000169	10	595191	604066	ortholog_one2one	97.0149	97.0149	100	90.88	0.0152	0.7697	1
ENSMUSG00000052180	13	33879816	33905708	ENSMMUG00000037816	4	2868357	2883350	ortholog_one2many	68.3377	62.1103	75		0.2009	0.6562	1
ENSMUSG00000020076	10	62615895	62651218	ENSMMUG00000045343	2	141364308	141367251	ortholog_one2one	60.7629	74.5819	0		0.1616	0.5356	0
ENSMUSG00000039810	10	128541963	128547774	ENSMMUG00000021084	11	54859502	54866228	ortholog_one2one	97.2414	97.4654	50	100.00	0.0122	0.5471	1
ENSMUSG00000029651	5	147957320	148316065	ENSMMUG00000008658	17	8514997	8851836	ortholog_one2one	70.0665	68.5466	100	26.94	0.1933	0.7157	1
ENSMUSG00000058546	11	78180932	78183584	ENSMMUG00000031876	15	47635247	47635717	ortholog_one2one	100	100	0		0	0	0
ENSMUSG00000025366	10	128509965	128525871	ENSMMUG00000021979	11	54869344	54891198	ortholog_one2one	85.989	83.6898	100	100.00	0.0802	0.5779	1
ENSMUSG00000019437	11	78176711	78181909												
ENSMUSG00000035504	10	80329953	80336441												
ENSMUSG00000027514	2	173206612	173218923	ENSMMUG00000022588	10	6785038	6800675	ortholog_one2one	46.7153	45.7143	100	0.00	0.4147	0.9047	0
ENSMUSG00000056888	10	111985448	112002631	ENSMMUG00000009638	11	74366106	74384785	ortholog_one2one	70.5882	67.6692	50	0.00	0.1831	0.5481	0
ENSMUSG00000022799	16	38598340	38713274	ENSMMUG00000012009	2	40450494	40572305	ortholog_one2one	77.5439	76.6297	100	99.36	0.1332	0.4774	1
ENSMUSG00000035413	11	80810175	80822033	ENSMMUG00000022356	16	26924414	26940933	ortholog_one2many	98.6726	98.6726	100	99.85	0.0087	0.7108	1
ENSMUSG00000035413	11	80810175	80822033	ENSMMUG00000013311	7	120788283	120788962	ortholog_one2many	76.9911	82.8571	0		0.1192	0.6312	0
ENSMUSG00000041556	4	148160621	148166424	ENSMMUG00000002261	1	10908209	10910544	ortholog_one2one	86.1953	86.7797	100	0.00	0.0606	1.1125	1
ENSMUSG00000025969	1	62703285	62818695	ENSMMUG00000020052	12	87432249	87549230	ortholog_one2one	94.0924	94.7027	100	99.85	0.0249	0.54	1
ENSMUSG00000038400	2	173224458	173276533	ENSMMUG00000022589	10	6694404	6756569	ortholog_one2one	79.927	86.5613	100	68.22	0.0501	1.114	1
ENSMUSG00000041895	11	109573331	109611967	ENSMMUG00000007309	16	61858794	61896966	ortholog_one2one	94.3946	94.3946	100	0.00	0.0256	0.6134	1
ENSMUSG00000052712	17	29268788	29302881	ENSMMUG00000005004	4	37825506	37853410	ortholog_one2one	85.0575	83.1461	50	100.00	0.083	0.4398	1
ENSMUSG00000015962	1	177729814	177753324	ENSMMUG00000000015	1	220852707	220881460	ortholog_one2one	49.6552	62.6087	100	100.00	0.2011	0.5414	0
ENSMUSG00000055069	9	53684110	53706232	ENSMMUG00000014906	14	100846047	100880189	ortholog_one2one	97.235	97.235	100	0.00	0.0133	0.3327	1
ENSMUSG00000027709	3	35959312	36000678	ENSMMUG00000010553	2	109978841	110061585	ortholog_one2one	72.6639	84.168	25	0.00	0.0879	0.6427	0
ENSMUSG00000063428	10	40630011	40681847												
ENSMUSG00000027518	2	173522586	173528501	ENSMMUG00000019947	10	6250746	6261023	ortholog_one2one	74.2647	73.7226	100	0.00	0.1749	0.8995	1
ENSMUSG00000017499	11	98907801	98923940	ENSMMUG00000004755	16	46112563	46130165	ortholog_one2one	75.382	79.4276	100	0.00	0.1283	0.5334	1
ENSMUSG00000019878	10	57486385	57513135	ENSMMUG00000044837	11	53819079	53821170	ortholog_one2many	64.7969	80.1435	0		0.1138	0.466	0
ENSMUSG00000019878	10	57486385	57513135	ENSMMUG00000007910	4	145252402	145290266	ortholog_one2many	94.7776	91.4179	75	79.05	0.0247	0.3732	1
ENSMUSG00000027517	2	173568666	173578365	ENSMMUG00000019946	10	6182400	6194362	ortholog_one2one	63.8365	58.8406	75	0.00	0.2491	0.9659	1
ENSMUSG00000020334	11	53983123	54028090	ENSMMUG00000009301	6	129984049	130036791	ortholog_one2one	84.2676	84.5735	100	99.33	0.0854	0.4405	1
ENSMUSG00000000374	10	78186725	78244641	ENSMMUG00000005269	3	2614479	2717947	ortholog_one2one	89.3482	89.2772	100	23.56	0.0601	0.6361	1
ENSMUSG00000033021	1	75435930	75443179	ENSMMUG00000017938	12	101623220	101632176	ortholog_one2one	96.9048	96.9048	100	100.00	0.0113	0.5526	1
ENSMUSG00000052736	6	129647496	129660689												
ENSMUSG00000037376	2	132804207	132816055	ENSMMUG00000013728	10	38795217	38810800	ortholog_one2one	84.507	84.507	100	100.00	0.0865	0.4275	1
ENSMUSG00000025130	11	120560298	120573253	ENSMMUG00000009242	16	75665454	75686252	ortholog_one2one	93.9096	93.7255	100	0.00	0.0326	0.8764	1
ENSMUSG00000038002	17	24961226	25015788	ENSMMUG00000000978	20	1608600	1675242	ortholog_one2one	82.8794	83.9243	75	100.00	0.0921	0.7309	1
ENSMUSG00000013701	14	32180162	32201898	ENSMMUG00000009847	9	44044289	44328801	ortholog_one2many	96.1722	96.1722	75	0.00	0.0142	0.4304	1
ENSMUSG00000027708	3	35892105	35937445	ENSMMUG00000010552	2	110095438	110138645	ortholog_many2many	99.2278	89.2361	50	74.78	0.0032	0.2011	0
ENSMUSG00000027708	3	35892105	35937445	ENSMMUG00000044775	4	99065844	99066105	ortholog_many2many	27.7992	88.8889	25		0.0508	0.2477	0
ENSMUSG00000027708	3	35892105	35937445	ENSMMUG00000041812	4	99066215	99066624	ortholog_many2many	38.61	85.4701	25		0.0631	0.0991	0
ENSMUSG00000037098	17	25989036	26069409	ENSMMUG00000000613	20	404742	505951	ortholog_one2one	46.5201	65.8031	100	85.15	0.2014	1.7559	0
ENSMUSG00000030268	6	144993835	145076184	ENSMMUG00000012223	11	25745736	25878221	ortholog_one2one	73.0684	82.9574	100	0.00	0.092	0.8358	1
ENSMUSG00000020612	11	109649405	109669656	ENSMMUG00000040442	X	57911861	57913005	ortholog_one2many	92.3885	93.8667	0		0.0299	0.649	0
ENSMUSG00000020612	11	109649405	109669656	ENSMMUG00000002194	16	61952499	61991945	ortholog_one2many	96.3255	96.3255	75	98.84	0.0175	0.6059	1
ENSMUSG00000027323	2	119112793	119147445	ENSMMUG00000004579	7	17047653	17089704	ortholog_one2one	98.8201	98.8201	100	100.00	0.0056	0.4171	1
ENSMUSG00000042417	13	112987802	112990777	ENSMMUG00000010372	6	56140515	56143135	ortholog_one2one	80.1136	80.5714	100	0.00	0.1005	0.9904	1
ENSMUSG00000038762	17	35956819	35969761	ENSMMUG00000001886	4	31271985	31292441	ortholog_one2one	91.1589	89.8704	100	0.00	0.0425	0.6702	1
ENSMUSG00000074651	13	112993845	113000394	ENSMMUG00000030102	6	56128443	56137066	ortholog_one2one	78.628	77.4026	75	0.00	0.1052	0.7223	1
ENSMUSG00000052302	10	121263820	121351278	ENSMMUG00000003180	11	63589529	63646299	ortholog_one2one	87.5979	88.7566	100	99.74	0.063	0.7949	1
ENSMUSG00000028161	3	136670124	136937727	ENSMMUG00000004599	5	99824653	100162115	ortholog_one2one	94.4338	99.5951	75	99.37	0.0019	0.3674	1
ENSMUSG00000020213	10	112060189	112078510	ENSMMUG00000012289	11	74197657	74238203	ortholog_one2many	47.4576	46.6667	25		0.3892	1.0491	0
ENSMUSG00000025132	11	120578104	120581624	ENSMMUG00000009949	16	75693572	75700328	ortholog_one2one	82.8431	71.9149	100	76.16	0.0826	1.077	1
ENSMUSG00000030167	6	129666015	129678973												
ENSMUSG00000031077	7	144577318	144582463												
ENSMUSG00000101959	17	5417323	5418767												
ENSMUSG00000004945	17	5410870	5440259	ENSMMUG00000037928	11	61939504	61940751	ortholog_one2one	63.5714	73.5537	0		0.1834	0.6202	0
ENSMUSG00000020214	10	112083354	112108098	ENSMMUG00000012290	11	74255181	74296943	ortholog_one2one	60.5422	56.9405	25	0.00	0.3073	0.8975	0
ENSMUSG00000070730	2	119137001	119157034	ENSMMUG00000000306	7	17086428	17123493	ortholog_one2one	82.766	80.5383	100	100.00	0.1008	0.5303	1
ENSMUSG00000049387	5	71442824	71548205	ENSMMUG00000043138	5	46705112	46874190	ortholog_one2one	57.3171	58.0247	100	85.37	0.3356	0.5052	1
ENSMUSG00000045312	13	94057796	94195409	ENSMMUG00000016402	6	75234208	75261949	ortholog_one2one	86.4865	84.2105	100	100.00	0.0735	0.5691	1
ENSMUSG00000042195	9	53771538	53818154	ENSMMUG00000010358	14	100714410	100780647	ortholog_one2one	88.2667	88.5027	75	0.00	0.0699	0.6565	1
ENSMUSG00000047696	3	36007244	36053547												
ENSMUSG00000034707	10	121365090	121397249	ENSMMUG00000006481	11	63462513	63508419	ortholog_one2one	90.4412	84.2466	100	100.00	0.0434	0.7306	1
ENSMUSG00000025134	11	120592121	120598365	ENSMMUG00000012884	16	75718520	75722327	ortholog_one2many	96.0784	88.4477	100	100.00	0.0273	0.5331	1
ENSMUSG00000057522	11	95414080	95493406	ENSMMUG00000018752	16	39900494	39959415	ortholog_one2many	100	100	75	73.26	0	0	1
ENSMUSG00000042045	9	53850164	53854560												
ENSMUSG00000048285	12	70825514	70902234	ENSMMUG00000018274	7	113655418	113737339	ortholog_one2one	93.0868	93.0868	50	100.00	0.0358	0.7247	1
ENSMUSG00000032842	17	46303221	46328352	ENSMMUG00000015569	4	44494983	44519252	ortholog_one2one	82.5688	84.4504	100	64.25	0.0908	0.4593	1
ENSMUSG00000019877	10	57515774	57532530	ENSMMUG00000007911	4	145214308	145241319	ortholog_one2one	95.8057	95.8057	75	100.00	0.0215	0.4505	1
ENSMUSG00000015961	1	177762962	177796511	ENSMMUG00000000016	1	220900282	220943880	ortholog_one2one	93.2018	90.812	100	100.00	0.032	0.3525	1
ENSMUSG00000025135	11	120598421	120608198												
ENSMUSG00000039159	6	30211289	30304539	ENSMMUG00000017542	3	155928703	156044645	ortholog_one2one	100	100	100	12.77	0	0	1
ENSMUSG00000025795	10	121410350	121476347	ENSMMUG00000044432	11	63360402	63446716	ortholog_one2one	90.9483	88.6555	100	59.11	0.0486	0.6432	1
ENSMUSG00000031075	7	144588549	144751974	ENSMMUG00000019734	14	4427403	4653972	ortholog_one2one	87.0207	84.608	100	52.58	0.0617	1.2731	1
ENSMUSG00000036923	10	62659043	62726128	ENSMMUG00000000826	9	63670095	63681902	ortholog_one2one	50.8081	57.2241	100	94.00	0.31	0.7657	1
ENSMUSG00000030029	6	94604529	94700158	ENSMMUG00000001531	2	75590614	75715220	ortholog_one2one	79.0101	80.939	100	100.00	0.0898	0.5944	1
ENSMUSG00000067714	6	125067920	125082472	ENSMMUG00000017619	11	6859674	6875153	ortholog_one2one	75.5208	77.957	100	100.00	0.1394	1.3212	1
ENSMUSG00000049932	9	44334694	44336077	ENSMMUG00000044496	14	111950166	111952459	ortholog_one2one	97.2028	97.2028	100	100.00	0.0109	0.9163	1
ENSMUSG00000093674	10	128548114	128549305												
ENSMUSG00000029212	5	71658113	72149037												
ENSMUSG00000041544	4	148240264	148287965												
ENSMUSG00000016559	11	116021912	116027962												
ENSMUSG00000027636	2	156872457	156887192	ENSMMUG00000008200	10	27432402	27460988	ortholog_one2one	60.2317	76.0976	100	89.19	0.1608	0.6051	1
ENSMUSG00000029211	5	71569749	71658308	ENSMMUG00000009526	5	46893760	46960728	ortholog_one2one	89.8551	89.5307	100	89.00	0.0541	0.4771	1
ENSMUSG00000037152	3	51404677	51408988												
ENSMUSG00000021760	13	113042753	113046410	ENSMMUG00000001604	6	56067225	56074709	ortholog_one2one	82.2967	82.2967	75	80.61	0.0914	0.5964	1
ENSMUSG00000041417	13	101680563	101768217	ENSMMUG00000011532	6	66352045	66437539	ortholog_one2one	96.2707	96.2707	100	100.00	0.0187	0.5919	1
ENSMUSG00000027519	2	173659760	173707343	ENSMMUG00000000125	10	6037728	6095235	ortholog_one2one	92.7835	90.9091	75	6.42	0.0445	0.5508	1
ENSMUSG00000078926	13	113035111	113091195	ENSMMUG00000001600	6	56019422	56083937	ortholog_one2one	71.6763	71.6763	75	86.42	0.1774	0.5625	1
ENSMUSG00000032126	9	44336339	44344228	ENSMMUG00000014866	14	111941438	111949830	ortholog_one2one	90.5817	90.5817	100	100.00	0.0523	0.4267	1
ENSMUSG00000078970	11	17182107	17233796	ENSMMUG00000017460	13	69203402	69229898	ortholog_one2one	93.8375	93.8375	50	73.45	0.0297	0.5282	0
ENSMUSG00000044034	11	120608477	120609093	ENSMMUG00000012888	16	75733435	75733908	ortholog_one2one	60.5042	57.6	100	100.00	0.2735	1.6267	1
ENSMUSG00000045100	6	94500331	94604672	ENSMMUG00000001529	2	75716793	75878349	ortholog_one2one	76.2774	73.3333	100	0.00	0.1482	0.6672	1
ENSMUSG00000027637	2	156863128	156873563												
ENSMUSG00000028668	4	136003368	136021763	ENSMMUG00000015951	18	35900531	35902795	ortholog_one2many	32.7296	46.593	0		0.4293	1.1165	0
ENSMUSG00000028668	4	136003368	136021763	ENSMMUG00000044172	JSUE03136480.1	5425	7247	ortholog_one2many	33.8939	48.2505	0		0.4073	1.1324	0
ENSMUSG00000028668	4	136003368	136021763	ENSMMUG00000043738	18	35895455	35897284	ortholog_one2many	33.2471	48.3083	25		0.4063	1.1572	0
ENSMUSG00000020115	10	121546455	121586787	ENSMMUG00000007658	11	63205656	63257026	ortholog_one2one	94.2387	94.2387	100	100.00	0.0307	0.7627	1
ENSMUSG00000033953	11	17159263	17200375	ENSMMUG00000046264	13	69251064	69328723	ortholog_one2one	99.4118	89.418	75	34.43	0.0026	0.2725	1
ENSMUSG00000001211	10	78269178	78352489	ENSMMUG00000045179	3	2747462	2837779	ortholog_one2one	92.2872	92.2872	100	17.02	0.0391	0.8609	1
ENSMUSG00000025137	11	120610087	120617936	ENSMMUG00000012889	16	75733905	75742334	ortholog_one2one	91.8317	91.1548	100	100.00	0.0432	0.8858	1
ENSMUSG00000024011	17	29318877	29329413	ENSMMUG00000021977	4	37882631	37892770	ortholog_one2one	60.0402	63.8889	75	100.00	0.246	0.5987	1
ENSMUSG00000037709	6	58932090	59024549	ENSMMUG00000010141	5	87134317	87446995	ortholog_one2one	83.1169	56.305	100	96.10	0.0957	0.6237	1
ENSMUSG00000020116	11	17203198	17211568	ENSMMUG00000003556	11	74742465	74743945	ortholog_one2many	80.2419	85.4077	0	0.00	0.0989	0.5939	0
ENSMUSG00000020116	11	17203198	17211568	ENSMMUG00000030357	5	40513115	40514243	ortholog_one2many	91.129	89.6825	0	0.00	0.049	0.5374	0
ENSMUSG00000020116	11	17203198	17211568	ENSMMUG00000017461	13	69230020	69247057	ortholog_one2many	92.7419	91.2698	50	0.00	0.0388	0.5384	0
ENSMUSG00000074170	7	38216972	38228016	ENSMMUG00000011373	19	25418903	25428906	ortholog_one2one	89.6057	89.6057	75	0.00	0.0526	1.4675	1
ENSMUSG00000002897	6	120463247	120487559	ENSMMUG00000022222	10	59353419	59379768	ortholog_one2one	68.1713	68.0925	50	0.00	0.1918	1.03	0
ENSMUSG00000009470	13	98839019	98926384	ENSMMUG00000020923	6	69331532	69430458	ortholog_one2one	99.5546	99.5546	100	60.91	0.0021	0.4557	1
ENSMUSG00000041986	9	53911457	53975301	ENSMMUG00000005440	14	100510567	100586324	ortholog_one2one	96.6258	94.3114	50	32.14	0.0186	0.5956	0
ENSMUSG00000047428	17	46297421	46303271												
ENSMUSG00000027845	3	103800605	103809444	ENSMMUG00000019527	1	114948809	114957881	ortholog_one2one	75.2311	76.5038	100	100.00	0.1433	0.5283	1
ENSMUSG00000022621	15	89582533	89591923	ENSMMUG00000022914	10	92800145	92812578	ortholog_one2one	78.9238	74.8936	50	0.00	0.1328	0.5024	0
ENSMUSG00000045555	10	40683282	40811083	ENSMMUG00000008184	4	157631343	157743213	ortholog_one2one	81.2672	80.6011	100	100.00	0.1014	0.678	1
ENSMUSG00000053184	11	80858365	80867814	ENSMMUG00000011411	16	26985438	26991765	ortholog_one2one	76.6871	58.4112	100	100.00	0.1242	0.6072	1
ENSMUSG00000020770	11	116030322	116061214	ENSMMUG00000013646	16	69498085	69540610	ortholog_one2one	95.4321	95.4321	100	100.00	0.0216	0.4048	1
ENSMUSG00000030263	6	145115653	145174934	ENSMMUG00000015374	11	25985506	26043175	ortholog_one2one	63.2653	68.3367	100	95.70	0.204	0.9045	1
ENSMUSG00000025364	10	128557766	128565987	ENSMMUG00000006517	10	45422512	45423863	ortholog_one2many	72.8426	83.9181	0		0.0857	0.5389	0
ENSMUSG00000025364	10	128557766	128565987	ENSMMUG00000008614	18	15984814	15986129	ortholog_one2many	65.4822	66.4948	0		0.1347	0.4048	0
ENSMUSG00000025364	10	128557766	128565987	ENSMMUG00000043294	X	114575306	114576494	ortholog_one2many	76.3959	85.0283	0		0.0783	0.4215	0
ENSMUSG00000043822	10	80339110	80348412	ENSMMUG00000003815	19	1307295	1312741	ortholog_one2one	74.0206	75.2621	100	50.00	0.1597	1.4066	1
ENSMUSG00000041313	5	148327410	148399904	ENSMMUG00000008661	17	8860676	8940387	ortholog_one2one	87.9421	86.9634	100	50.00	0.0709	0.6577	1
ENSMUSG00000067610	6	129697218	129717132												
ENSMUSG00000024169	17	25016085	25099495	ENSMMUG00000000044	20	1499001	1608100	ortholog_one2one	82.4454	81.8305	75	100.00	0.0943	0.8768	1
ENSMUSG00000053522	7	28863853	28866284	ENSMMUG00000020396	19	34526070	34528527	ortholog_one2one	77.2059	77.2059	0	0.00	0.1253	1.4236	0
ENSMUSG00000036678	15	102338252	102350771	ENSMMUG00000022036	11	51946203	51961234	ortholog_one2one	93.7729	93.7729	100	0.00	0.033	0.475	1
ENSMUSG00000054690	3	137341067	137432185	ENSMMUG00000038085	5	99199968	99307981	ortholog_one2one	53.6398	53.0303	50	98.57	0.4167	0.5379	1
ENSMUSG00000043932	6	129729041	129740484												
ENSMUSG00000026700	1	161395409	161418410	ENSMMUG00000005510	1	194087466	194371783	ortholog_one2one	41.4141	44.8087	100	61.89	0.4253	0.5024	0
ENSMUSG00000007880	4	133679008	133756769	ENSMMUG00000012697	1	25530102	25616623	ortholog_one2one	95.7074	95.54	75	93.35	0.0214	0.2396	1
ENSMUSG00000060708	5	36747378	36748650	ENSMMUG00000045562	5	6939337	6939987	ortholog_one2many	76.7442	76.3889	100		0.1105	4.8869	1
ENSMUSG00000060708	5	36747378	36748650	ENSMMUG00000023754	15	13609316	13609964	ortholog_one2many	65.1163	69.3069	0	0.00	0.1597	4.9671	0
ENSMUSG00000031635	8	62057042	62123150	ENSMMUG00000001879	5	168314643	168418235	ortholog_one2one	88.5802	86.7069	100	99.62	0.0629	0.5337	1
ENSMUSG00000021243	12	84970897	84983303	ENSMMUG00000042641	17	14742259	14742855	ortholog_one2one	82.3232	95.8824	0		0.0182	0.5589	0
ENSMUSG00000020703	11	81860673	81894582												
ENSMUSG00000020704	11	80880169	81968457	ENSMMUG00000011413	16	27006885	28141437	ortholog_one2one	69.8046	76.7578	100	100.00	0.1672	0.6726	1
ENSMUSG00000037992	11	98927818	98974942	ENSMMUG00000012486	16	46158546	46185779	ortholog_one2one	86.5801	87.5274	100	100.00	0.0687	0.8283	1
ENSMUSG00000042350	12	84918148	84970900	ENSMMUG00000048352	7	137058873	137072290	ortholog_one2one	51.2758	95.9091	100	100.00	0.0194	0.4271	1
ENSMUSG00000027353	2	132816141	132844197	ENSMMUG00000013740	10	38810866	38858600	ortholog_one2one	88.4754	83.75	100	84.29	0.0609	0.5231	1
ENSMUSG00000043541	6	145174834	145211005	ENSMMUG00000015377	11	26042635	26124035	ortholog_one2one	66.8493	67.59	100	0.00	0.2087	1.4026	1
ENSMUSG00000038500	17	35972541	35980236	ENSMMUG00000013893	4	31257594	31263001	ortholog_one2one	81.0526	62.0968	75	0.00	0.1055	0.3205	1
ENSMUSG00000034667	10	121587380	121626332	ENSMMUG00000007659	11	63158576	63201876	ortholog_one2many	95.1194	95.2183	100	69.42	0.0257	0.6337	1
ENSMUSG00000034667	10	121587380	121626332	ENSMMUG00000021196	10	29937302	29940497	ortholog_one2many	74.0395	84.1795	0	0.00	0.1008	0.7528	0
ENSMUSG00000051510	11	120625117	120633600	ENSMMUG00000012893	16	75752852	75755247	ortholog_one2one	98.7654	98.7654	100	34.16	0.005	0.9677	1
ENSMUSG00000044349	2	158375638	158386145												
ENSMUSG00000024168	17	25057702	25083591	ENSMMUG00000040937	20	1531038	1551376	ortholog_one2one	88.0531	88.0531	75	100.00	0.0646	0.9207	1
ENSMUSG00000035642	7	97550331	97579497	ENSMMUG00000010119	14	70028026	70122067	ortholog_one2one	76.6667	81.5603	100	89.15	0.1189	0.3533	1
ENSMUSG00000024429	17	35979851	35989462	ENSMMUG00000020077	4	31241202	31257597	ortholog_one2one	94.0692	81.8052	50	0.00	0.0335	0.6808	0
ENSMUSG00000020388	11	54054928	54069014	ENSMMUG00000009298	6	129950014	129964788	ortholog_one2one	90.303	90.303	100	100.00	0.0525	0.7378	1
ENSMUSG00000024012	17	29332072	29347904	ENSMMUG00000021976	4	37896004	37914366	ortholog_one2one	97.9434	97.9434	100	75.29	0.0092	0.5239	1
ENSMUSG00000047197	11	98982180	98983016	ENSMMUG00000012489	16	46190673	46191554	ortholog_one2one	86.3309	81.9113	100	100.00	0.0616	0.8948	1
ENSMUSG00000063273	3	51415148	51476507	ENSMMUG00000018184	5	139306301	139403161	ortholog_one2one	98.6127	98.6127	100	49.62	0.0062	0.3437	1
ENSMUSG00000025138	11	120618372	120625240	ENSMMUG00000012890	16	75742925	75749765	ortholog_one2one	93.7811	94.25	100	15.64	0.0318	0.7803	1
ENSMUSG00000047642	10	121641588	121693915	ENSMMUG00000020533	11	63025173	63150810	ortholog_one2one	74.6006	74.9599	100	70.17	0.168	0.5208	1
ENSMUSG00000038446	10	40831621	40883311	ENSMMUG00000008182	4	157734922	157807516	ortholog_one2one	99.1364	99.1364	100	100.00	0.0041	0.4133	1
ENSMUSG00000036775	17	26081211	26090329	ENSMMUG00000008522	20	385336	398998	ortholog_one2one	80.8219	80.8219	100	0.00	0.1213	1.0666	1
ENSMUSG00000046719	11	95509845	95514570	ENSMMUG00000003383	16	39976066	39982598	ortholog_one2one	89.6825	68.0723	75	0.00	0.0549	0.7448	1
