Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSMUSG00000039263	2	174110349	174123070	ENSPTRG00000033985	20	60708446	60736768	ortholog_one2one	94.6565	94.8375	100	100.00	0.0247	0.7511	1
ENSMUSG00000035831	11	99315516	99322951	ENSPTRG00000009129	17	16843677	16850911	ortholog_one2one	91.704	90.8889	100	70.32	0.0424	0.6063	1
ENSMUSG00000046949	13	33964687	33988443	ENSPTRG00000017670	6	2923537	2942516	ortholog_one2one	80.9524	80.9524	100	0.00	0.109	0.6163	1
ENSMUSG00000032788	10	78436744	78464975	ENSPTRG00000040962	21	30217593	30265354	ortholog_one2one	83.6538	84.466	50	0.00	0.0763	0.9166	0
ENSMUSG00000031074	7	144838083	144844436	ENSPTRG00000004001	11	69704831	69714319	ortholog_one2one	78.3673	80.3347	100	0.00	0.1239	1.2782	1
ENSMUSG00000040658	17	46496711	46499624	ENSPTRG00000029662	6	43726616	43730359	ortholog_one2one	69.9422	49.7942	100	100.00	0.1777	0.6857	0
ENSMUSG00000033122	13	64058266	64089230	ENSPTRG00000021150	9	73926387	74004277	ortholog_one2one	73.4426	72.2581	100	0.00	0.1758	0.5958	1
ENSMUSG00000075570	11	99328550	99337966	ENSPTRG00000030927	17	16826871	16832470	ortholog_one2one	77.2727	76.2821	100	86.68	0.1349	0.7736	1
ENSMUSG00000025353	10	128817902	128821645	ENSPTRG00000045847	12	34042370	34045301	ortholog_one2one	96.732	96.732	50		0.0154	0.4319	0
ENSMUSG00000020485	11	87737552	87743623	ENSPTRG00000009451	17	57629806	57636851	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000017588	11	99345565	99351104	ENSPTRG00000009130	17	16816470	16822184	ortholog_one2one	89.5089	87.3638	100	100.00	0.0544	0.8603	1
ENSMUSG00000040310	2	93642384	93681339	ENSPTRG00000003529	11	44452748	44512352	ortholog_one2one	92.4812	89.781	100	72.88	0.0345	0.6272	1
ENSMUSG00000034613	10	122678762	122945795	ENSPTRG00000005165	12	26764602	27050028	ortholog_one2one	96.2963	96.1089	100	97.18	0.0159	0.4701	1
ENSMUSG00000034751	13	102732486	103334497	ENSPTRG00000016938	5	47190148	47762485	ortholog_one2one	81.7036	81.5478	100	87.82	0.1028	0.6175	1
ENSMUSG00000078427	10	128817333	128877629	ENSPTRG00000046696	7	102401242	102402021	ortholog_many2many	76.6667	79.3103	0		0.1095	0.6647	0
ENSMUSG00000078427	10	128817333	128877629	ENSPTRG00000049988	8	103414705	103416537	ortholog_many2many	44.7619	76.4228	0		0.121	0.5866	0
ENSMUSG00000078427	10	128817333	128877629	ENSPTRG00000029747	12	34045452	34105942	ortholog_many2many	95.2381	95.2381	50	95.07	0.0198	0.5237	1
ENSMUSG00000045441	6	59347226	59426294	ENSPTRG00000048747	4	91638377	91640707	ortholog_one2one	57.9292	56.9588	100	7.75	0.3166	0.5664	1
ENSMUSG00000027198	2	93661028	93822568	ENSPTRG00000003528	11	44260560	44437696	ortholog_one2one	95.6824	77.1044	100	85.67	0.0227	0.6121	1
ENSMUSG00000021686	13	94358960	94566317	ENSPTRG00000017015	5	37502605	37796858	ortholog_one2one	58.2805	61.6268	100	95.32	0.391	0.9752	1
ENSMUSG00000000827	2	181497142	181517966	ENSPTRG00000013757	20	66058172	66083568	ortholog_one2one	89.5455	86.0262	100	100.00	0.0561	0.4689	1
ENSMUSG00000042379	13	113209659	113218098	ENSPTRG00000016869	5	59658880	59666959	ortholog_one2one	74.4565	74.4565	100	100.00	0.1586	0.4522	1
ENSMUSG00000042385	13	113171608	113225908	ENSPTRG00000016870	5	59610596	59620936	ortholog_one2one	72.2433	71.9697	100	50.00	0.1727	0.6624	1
ENSMUSG00000046572	5	38668484	38684826	ENSPTRG00000044037	4	10613251	10616475	ortholog_one2one	70.2403	70.7635	50	44.32	0.1817	0.906	0
ENSMUSG00000025354	10	128804062	128819446	ENSPTRG00000005064	12	34034585	34041253	ortholog_one2one	85.3485	85.4701	75	48.99	0.0775	0.3549	1
ENSMUSG00000005469	8	83972993	83996443	ENSPTRG00000010585	19	14898993	14913311	ortholog_one2one	70.3704	85.4671	100		0.0919	1.0794	1
ENSMUSG00000040327	17	46500572	46546388	ENSPTRG00000018191	6	43682953	43725473	ortholog_one2one	86.0474	86.4919	100	94.45	0.0734	0.5617	1
ENSMUSG00000024013	17	29360914	29379660	ENSPTRG00000018116	6	37389370	37413088	ortholog_one2one	81.6794	81.6794	75	100.00	0.0988	0.9067	1
ENSMUSG00000074227	7	29256323	29281912	ENSPTRG00000010920	19	40227232	40257476	ortholog_one2one	71.0317	71.0317	75	100.00	0.1657	0.8468	1
ENSMUSG00000033327	17	34670535	34719815	ENSPTRG00000052093	6	32217313	32221547	ortholog_one2many	14.1075	82.2761	25	95.11	0.0961	0.8019	0
ENSMUSG00000033327	17	34670535	34719815	ENSPTRG00000048219	6	27182108	27189264	ortholog_one2many	11.0045	78.0045	0	45.11	0.1282	1.0123	0
ENSMUSG00000033327	17	34670535	34719815	ENSPTRG00000048248	AACZ04039655.1	10	1870	ortholog_one2many	9.373	76.3021	0		0.1326	0.9261	0
ENSMUSG00000033327	17	34670535	34719815	ENSPTRG00000018003	6	32243974	32300871	ortholog_one2many	77.6072	57.1631	75	95.11	0.1087	0.8209	1
ENSMUSG00000050917	7	144847367	144865243	ENSPTRG00000004000	11	69665977	69670365	ortholog_one2one	81.1881	79.6116	100	0.00	0.0984	1.1905	1
ENSMUSG00000025355	10	128790910	128800824	ENSPTRG00000005066	12	34019632	34026815	ortholog_one2one	74.3833	77.6238	100	100.00	0.1377	0.4965	1
ENSMUSG00000026502	1	178187417	178257301	ENSPTRG00000002180	1	223958145	224018768	ortholog_one2one	96.9072	96.9072	100	100.00	0.0168	0.414	1
ENSMUSG00000047090	10	128800036	128804370	ENSPTRG00000046377	12	34029713	34031073	ortholog_one2one	22.8571	75.4717	100		0.1269	0.4724	0
ENSMUSG00000024170	17	25099570	25115967	ENSPTRG00000007596	16	1673687	1699299	ortholog_one2one	75.4762	75.7467	75	72.94	0.1509	0.917	1
ENSMUSG00000026527	1	175059087	175492500	ENSPTRG00000002161	1	219965867	220560024	ortholog_one2one	94.5493	92.6078	100	100.00	0.0244	0.53	1
ENSMUSG00000072624	14	34016758	34048193												
ENSMUSG00000014543	6	129831154	129876672	ENSPTRG00000046438	12	11066494	11078134	ortholog_one2many	32.2344	40.9302	50		0.4651	0.9345	0
ENSMUSG00000059291	4	136028265	136053428	ENSPTRG00000000334	1	22863261	22867926	ortholog_one2one	100	100	50		0	0	0
ENSMUSG00000030423	7	38261996	38271423	ENSPTRG00000010779	19	31419702	31429251	ortholog_one2one	82.8054	83.1818	50	80.08	0.1006	0.608	1
ENSMUSG00000063146	5	134489383	134552434	ENSPTRG00000019290	7	74865341	74979603	ortholog_one2many	91.404	91.4914	100	100.00	0.0397	1.1868	1
ENSMUSG00000063146	5	134489383	134552434	ENSPTRG00000050476	KV420889.1	656280	770611	ortholog_one2many	91.404	91.4914	100	40.73	0.0397	1.1868	1
ENSMUSG00000055937	11	99364872	99374903	ENSPTRG00000009131	17	16798680	16806838	ortholog_one2one	85.4978	85.1293	100	100.00	0.0806	0.7903	1
ENSMUSG00000039315	5	38706462	38876812	ENSPTRG00000015918	4	10660068	10867810	ortholog_one2one	60.2299	61.215	100	100.00	0.2694	0.4987	1
ENSMUSG00000021763	13	113293159	113379711												
ENSMUSG00000020776	11	116142285	116168166	ENSPTRG00000009663	17	75468514	75507486	ortholog_one2one	65.6436	65.199	100	50.00	0.2148	0.6923	1
ENSMUSG00000019761	11	99385254	99389364	ENSPTRG00000009132	17	16775396	16780892	ortholog_one2one	85.5615	83.1889	100	99.60	0.0887	0.5972	1
ENSMUSG00000030173	6	129898996	129917650	ENSPTRG00000046438	12	11066494	11078134	ortholog_one2many	28.5714	35.3488	50		0.5255	0.9029	0
ENSMUSG00000065999	4	147553277	147585198	ENSPTRG00000022804	8	147625006	147646286	ortholog_one2many	37.3796	36.0595	50		0.6248	2.2967	0
ENSMUSG00000025142	11	120672973	120709447	ENSPTRG00000009782	17	81697100	81737621	ortholog_one2one	73.4545	62.6357	100	100.00	0.1065	0.7335	1
ENSMUSG00000020912	11	99415666	99422259	ENSPTRG00000009134	17	16729629	16737513	ortholog_one2one	79.4661	78.3401	100	0.00	0.1268	0.7051	1
ENSMUSG00000000817	1	161780689	161788495	ENSPTRG00000001690	1	151026369	151034245	ortholog_one2one	75.9857	75.7143	100	0.00	0.1281	0.3453	1
ENSMUSG00000054966	6	145365134	145614319	ENSPTRG00000004776	12	65218957	65392281	ortholog_one2one	52.5424	53.0562	75	26.87	0.3594	1.0811	1
ENSMUSG00000074345	9	54023405	54068388	ENSPTRG00000007073	15	31718238	31766666	ortholog_one2one	90.6863	63.3562	50	100.00	0.0494	0.7762	1
ENSMUSG00000035385	11	82035571	82037453	ENSPTRG00000008999	17	22968054	22970548	ortholog_one2one	30.4054	41.2844	100		0.5365	0.8462	0
ENSMUSG00000037166	7	29289308	29293801	ENSPTRG00000048672	19	40214033	40219453	ortholog_one2one	85.034	85.034	100	36.48	0.0749	0.8928	1
ENSMUSG00000079492	17	36055816	36058371												
ENSMUSG00000035775	11	99428403	99438150	ENSPTRG00000009135	17	16712850	16722835	ortholog_one2one	78.8863	80.1887	100	0.00	0.1264	0.6653	1
ENSMUSG00000073407	17	36042961	36058645												
ENSMUSG00000032274	9	54165937	54268110	ENSPTRG00000007074	15	31862830	31933714	ortholog_one2one	79.1253	79.1253	75	88.03	0.1219	0.6528	1
ENSMUSG00000031709	8	83165352	83272934	ENSPTRG00000016464	4	143973543	144107333	ortholog_one2one	95.8861	95.7346	100	100.00	0.0201	0.7587	1
ENSMUSG00000021624	13	102693558	102739629	ENSPTRG00000016939	5	47159926	47174870	ortholog_one2one	73.8275	73.8275	100	96.72	0.1624	0.6305	1
ENSMUSG00000085957	5	134558146	134560171	ENSPTRG00000034194	6	11193408	11195024	ortholog_one2many	29.0113	33.2714	0	0.00	0.7266	63.9642	0
ENSMUSG00000017776	11	75679259	75706908	ENSPTRG00000045379	17	1413227	1449909	ortholog_one2one	99.6711	99.6711	75	69.33	0.0015	0.1639	1
ENSMUSG00000095493	14	34051126	34102754												
ENSMUSG00000047146	10	62804570	62908996	ENSPTRG00000002558	10	69553499	69690213	ortholog_one2one	55.5665	53.0431	100	50.00	0.3151	0.7688	1
ENSMUSG00000033007	1	75450436	75474343	ENSPTRG00000012960	2B	110431577	110458503	ortholog_one2one	97.9592	79.2793	100	100.00	0.0117	0.4378	1
ENSMUSG00000021950	14	34085981	34100571	ENSPTRG00000049981	10	50821345	50829447	ortholog_one2many	23.5474	63.6364	100		0.2944	1.9619	0
ENSMUSG00000021950	14	34085981	34100571	ENSPTRG00000049292	10	50818255	50823183	ortholog_one2many	38.5321	65.9686	100		0.2392	1.209	0
ENSMUSG00000046814	2	119167773	119172390	ENSPTRG00000006928	15	21234343	21238702	ortholog_one2one	92.8571	92.8571	100	100.00	0.0329	0.3314	1
ENSMUSG00000107822	10	78517428	78520566	ENSPTRG00000001506	1	136612617	136621166	ortholog_one2one	52.2013	51.2346	0		0.424	64.3268	0
ENSMUSG00000034156	11	87760541	87785928	ENSPTRG00000009450	17	57586002	57613573	ortholog_one2one	80.39	79.4858	100	100.00	0.1205	0.5378	1
ENSMUSG00000079003	8	83997672	84000409												
ENSMUSG00000047441	14	34052707	34076405	ENSPTRG00000045668	10	50925773	50970150	ortholog_one2many	39.1576	41.2829	0		0.528	0.9276	0
ENSMUSG00000047441	14	34052707	34076405	ENSPTRG00000043523	10	50858808	50897974	ortholog_one2many	25.117	36.9266	75		0.6167	1.0554	0
ENSMUSG00000054162	8	62951009	63357103	ENSPTRG00000016579	4	170770776	171267485	ortholog_one2one	89.6789	89.6789	75	100.00	0.0506	0.3749	1
ENSMUSG00000028527	4	101419277	101466995	ENSPTRG00000000827	1	65066781	65145196	ortholog_one2many	89.6861	89.6861	75	50.00	0.0511	0.433	1
ENSMUSG00000028527	4	101419277	101466995	ENSPTRG00000047963	5	59081734	59084571	ortholog_one2many	60.5381	78.4884	0		0.1078	0.4225	0
ENSMUSG00000031073	7	144896531	144900953	ENSPTRG00000003998	11	69593355	69599972	ortholog_one2one	48.1651	48.6111	100	89.79	0.3432	2.4132	0
ENSMUSG00000013418	11	95865943	95914891	ENSPTRG00000009369	17	8700042	8728154	ortholog_one2one	73.1373	74.4511	100	0.00	0.1744	0.612	1
ENSMUSG00000051615	14	120478444	120507194	ENSPTRG00000005983	13	83102195	83135983	ortholog_one2one	100	100	75	24.57	0	0	1
ENSMUSG00000035373	11	82045712	82047525	ENSPTRG00000009000	17	22953225	22955494	ortholog_one2one	60.8247	54.1284	100	100.00	0.2886	0.7158	1
ENSMUSG00000066000	4	147611937	147642513	ENSPTRG00000022804	8	147625006	147646286	ortholog_one2many	30.2211	22.8625	50		0.7379	2.6178	0
ENSMUSG00000091415	10	41303980	41434534	ENSPTRG00000018489	6	113040565	113237245	ortholog_one2one	69.2714	68.6552	100	15.16	0.2047	0.9799	1
ENSMUSG00000024014	17	29490812	29496111	ENSPTRG00000018118	6	37565243	37570760	ortholog_one2one	94.2492	55.1402	100	0.00	0.0252	0.568	1
ENSMUSG00000031398	X	74329066	74344689	ENSPTRG00000022438	X	153982251	153997469	ortholog_one2one	94.6047	94.6553	100	58.26	0.0277	0.9317	1
ENSMUSG00000018906	11	54100095	54131665	ENSPTRG00000017213	5	132138151	132175194	ortholog_one2one	91.6201	91.9626	100	100.00	0.0436	0.5612	1
ENSMUSG00000034602	10	122992060	123076505	ENSPTRG00000005164	12	27101997	27247126	ortholog_one2one	94.9271	94.7614	100	100.00	0.0267	0.6584	1
ENSMUSG00000038648	6	37327255	37442146	ENSPTRG00000019739	7	142482485	142603689	ortholog_one2one	90.9789	91.1538	75	100.00	0.0466	0.5293	1
ENSMUSG00000033684	1	155776029	155812889	ENSPTRG00000001739	1	158671648	158714854	ortholog_one2one	72.1925	72.1925	100	98.53	0.1772	0.648	1
ENSMUSG00000042364	13	113592179	113618564	ENSPTRG00000016868	5	60095014	60123868	ortholog_one2one	83.7398	87.1404	100	50.00	0.0692	1.2356	1
ENSMUSG00000031072	7	144915100	144931701	ENSPTRG00000003997	11	69548343	69570479	ortholog_one2one	57.1429	41.629	75	93.45	0.3067	1.0631	0
ENSMUSG00000020676	11	82057823	82062955	ENSPTRG00000048230	17	22936337	22940400	ortholog_one2one	56.701	56.701	75		0.3095	0.4727	1
ENSMUSG00000021846	14	48120823	48281575	ENSPTRG00000049032	14	40327339	40505540	ortholog_one2one	94.9881	94.7619	100	49.54	0.0242	0.6761	1
ENSMUSG00000061769	6	130013033	130026954	ENSPTRG00000046438	12	11066494	11078134	ortholog_one2many	28.1955	34.8837	75		0.5435	0.8466	0
ENSMUSG00000029477	5	123035769	123047016	ENSPTRG00000005563	12	125000760	125019229	ortholog_one2one	84.2324	84.5833	100	50.00	0.0841	0.752	1
ENSMUSG00000070348	7	144929931	144939925	ENSPTRG00000052519	11	69536137	69549510	ortholog_one2one	93.8983	93.8983	50		0.0275	0.8239	0
ENSMUSG00000005102	2	118388618	118475234	ENSPTRG00000006910	15	20387042	20493009	ortholog_one2one	90.1699	90.1152	100	99.88	0.0527	0.5097	1
ENSMUSG00000049436	16	38773184	38800328	ENSPTRG00000015250	3	122316126	122350341	ortholog_one2one	91.1538	91.1538	100	38.54	0.0491	0.5005	1
ENSMUSG00000020167	10	80409514	80433647	ENSPTRG00000010211	19	1599026	1642198	ortholog_one2one	76.4165	74.1456	100	100.00	0.1279	1.0852	1
ENSMUSG00000004902	6	120773578	120794336	ENSPTRG00000014038	22	4744322	4781703	ortholog_one2one	86.25	87.619	100	100.00	0.0628	0.6309	1
ENSMUSG00000046167	9	54286486	54341786	ENSPTRG00000007075	15	31996429	32063540	ortholog_one2one	86.8852	86.5699	75	100.00	0.067	0.4727	1
ENSMUSG00000032097	9	44604892	44640731	ENSPTRG00000050136	13	71755334	71757101	ortholog_one2many	74.7412	83.3718	0		0.0931	0.3814	0
ENSMUSG00000032097	9	44604892	44640731	ENSPTRG00000043896	6	29567807	29569242	ortholog_one2many	67.9089	79.4189	0		0.1169	0.3564	0
ENSMUSG00000032097	9	44604892	44640731	ENSPTRG00000004353	11	119217251	119258167	ortholog_one2many	97.7226	97.7226	100	86.16	0.0107	0.2505	1
ENSMUSG00000019210	6	120794305	120822793	ENSPTRG00000043011	1	42353924	42354604	ortholog_one2many	69.9115	89.7727	0		0.0518	0.602	0
ENSMUSG00000019210	6	120794305	120822793	ENSPTRG00000045493	22	4788773	4841659	ortholog_one2many	79.2035	93.7173	100	100.00	0.0371	0.5573	1
ENSMUSG00000063260	15	89782393	89841860	ENSPTRG00000004821	12	57280190	57343551	ortholog_one2one	93.1166	93.1166	50	100.00	0.0373	0.5377	1
ENSMUSG00000098374	17	29614876	29703359	ENSPTRG00000018121	6	37757278	37794568	ortholog_one2many	47.2879	70.1031	75	99.54	0.2027	0.6249	0
ENSMUSG00000090083	17	29614790	29641664	ENSPTRG00000018121	6	37757278	37794568	ortholog_one2many	70.082	70.5155	100	98.31	0.1948	0.612	1
ENSMUSG00000033075	15	98038744	98093744	ENSPTRG00000004872	12	41855382	41917611	ortholog_one2one	88.75	88.1988	100	100.00	0.0626	0.458	1
ENSMUSG00000020849	11	75732869	75765845	ENSPTRG00000008521	17	1336915	1392261	ortholog_one2one	100	100	50	100.00	0	0	1
ENSMUSG00000024019	17	29660595	29705979	ENSPTRG00000018122	6	37837798	37886168	ortholog_one2one	89.7252	89.9401	100	100.00	0.0524	0.5531	1
ENSMUSG00000051675	4	65604986	65616238	ENSPTRG00000021298	9	94718921	94720882	ortholog_one2one	96.0305	96.3247	100	100.00	0.0201	0.6018	1
ENSMUSG00000039130	6	30366380	30391028	ENSPTRG00000019685	7	134563359	134597878	ortholog_one2one	85.0299	84.8606	100	50.65	0.0852	0.5152	1
ENSMUSG00000028373	4	65380803	66404611	ENSPTRG00000021297	9	94437940	95428225	ortholog_one2one	91.2722	95.8075	100	100.00	0.0223	0.5733	1
ENSMUSG00000019826	10	41450383	41465574	ENSPTRG00000018487	6	113010193	113030825	ortholog_one2one	80.2817	81.7791	100	100.00	0.108	0.6165	1
ENSMUSG00000032997	1	75474569	75479307	ENSPTRG00000012961	2B	110458676	110463515	ortholog_one2one	94.832	94.7097	75	100.00	0.0247	0.7412	1
ENSMUSG00000042203	17	29549788	29606895	ENSPTRG00000018120	6	37659514	37733927	ortholog_one2one	95.6436	93.6047	100	99.66	0.0259	0.6448	1
ENSMUSG00000024213	17	27579382	27623495	ENSPTRG00000018062	6	34610002	34715027	ortholog_one2one	97.619	95.3488	75	100.00	0.0106	0.4995	1
ENSMUSG00000013415	11	95957163	96005940	ENSPTRG00000009368	17	8754433	8806213	ortholog_one2one	99.1334	99.1334	100	100.00	0.0039	0.6594	1
ENSMUSG00000033065	15	98092589	98132451	ENSPTRG00000004874	12	41815190	41855496	ortholog_one2one	97.8205	89.6592	100	100.00	0.0103	0.472	1
ENSMUSG00000024018	17	29689378	29717012	ENSPTRG00000018123	6	37887602	37904678	ortholog_one2one	72.1154	77.3196	100	100.00	0.1103	0.9834	1
ENSMUSG00000026211	1	75479310	75506452	ENSPTRG00000012963	2B	110468113	110491292	ortholog_one2one	88.1375	83.905	75	100.00	0.0628	0.6397	1
ENSMUSG00000042043	13	94788910	94842922	ENSPTRG00000049061	1	13811247	13811737	ortholog_one2one	75	80.198	0		0.1181	0.7777	0
ENSMUSG00000028991	4	148448611	148557683	ENSPTRG00000000142	1	10564866	10724457	ortholog_one2one	98.8623	98.8623	75	99.25	0.0051	0.5144	1
ENSMUSG00000048939	16	29231851	29378732	ENSPTRG00000015749	3	197583064	197706572	ortholog_one2one	82.977	82.8407	100	100.00	0.0968	0.4784	1
ENSMUSG00000051456	13	113662896	113663676	ENSPTRG00000016867	5	60184548	60185000	ortholog_one2one	85.0649	87.3333	100	100.00	0.0622	0.5156	1
ENSMUSG00000024218	17	27901122	27909844	ENSPTRG00000052795	5	17830165	17830761	ortholog_one2one	53.5545	57.0707	0		0.2965	0.8225	0
ENSMUSG00000075470	15	90224311	90233471	ENSPTRG00000029678	12	51863553	51870827	ortholog_one2many	86.076	85.1775	100	100.00	0.0841	0.6682	1
ENSMUSG00000075470	15	90224311	90233471	ENSPTRG00000004822	12	56657332	56665181	ortholog_one2many	86.4979	86.6808	75	78.98	0.0803	0.6348	1
ENSMUSG00000035352	11	82101845	82103400	ENSPTRG00000009002	17	22909851	22912720	ortholog_one2one	55.7692	53.211	75		0.2621	0.6993	1
ENSMUSG00000025144	11	120710942	120713738												
ENSMUSG00000000826	2	181520485	181555133	ENSPTRG00000043106	20	66120844	66142309	ortholog_one2many	99.4949	99.4949	100		0.0022	0.9197	1
ENSMUSG00000000826	2	181520485	181555133	ENSPTRG00000044788	8	22879926	22882441	ortholog_one2many	56.5657	75.6757	0		0.1553	1.073	0
ENSMUSG00000024217	17	27838150	27851968	ENSPTRG00000018070	6	35080342	35097061	ortholog_one2one	98.7421	98.7421	100	8.32	0.0031	0.523	1
ENSMUSG00000079852	6	130043731	130067271	ENSPTRG00000046438	12	11066494	11078134	ortholog_one2many	30.4183	37.2093	75		0.562	0.8328	0
ENSMUSG00000027523	2	174284320	174346744	ENSPTRG00000032488	20	60873091	60931263	ortholog_one2one	65.4899	71.2092	100	86.08	0.1901	0.4065	1
ENSMUSG00000009185	11	82115185	82116799	ENSPTRG00000019310	7	78010484	78030831	ortholog_one2many	28.866	29.7872	0		0.7798	67.9973	0
ENSMUSG00000009185	11	82115185	82116799	ENSPTRG00000043122	KV420952.1	271527	274009	ortholog_one2many	25.7732	27.1739	0		0.8747	70.8294	0
ENSMUSG00000030662	14	120911224	120947999	ENSPTRG00000047637	12	20465766	20468472	ortholog_one2many	79.216	97.5309	0		0.0117	0.4903	0
ENSMUSG00000030662	14	120911224	120947999	ENSPTRG00000005984	13	83640431	83692258	ortholog_one2many	98.268	96.6816	50	100.00	0.0082	0.4972	1
ENSMUSG00000039512	17	27856441	27900041	ENSPTRG00000018074	6	35122969	35211438	ortholog_one2one	83.8348	83.1944	100	10.45	0.09	0.5794	1
ENSMUSG00000040297	1	161816114	161876682	ENSPTRG00000001689	1	150898339	150979162	ortholog_one2one	81.4992	73.2617	75	90.81	0.0831	0.4155	1
ENSMUSG00000025145	11	120713925	120721128	ENSPTRG00000009784	17	81743401	81751295	ortholog_one2one	83.7313	83.7313	100	100.00	0.0901	0.9244	1
ENSMUSG00000051703	1	75479532	75485705	ENSPTRG00000012962	2B	110463740	110470328	ortholog_one2one	98.0556	98.0556	75	100.00	0.0095	0.4603	1
ENSMUSG00000071253	10	62920633	62946498	ENSPTRG00000002557	10	69484200	69527123	ortholog_one2one	92.7711	92.7711	100	97.83	0.0403	0.528	1
ENSMUSG00000024215	17	27714352	27728955	ENSPTRG00000018065	6	34855340	34863229	ortholog_one2one	87.3846	84.7761	100	100.00	0.0637	1.4202	1
ENSMUSG00000025352	10	128882295	128891718	ENSPTRG00000005063	12	34110290	34119911	ortholog_one2one	99.5062	99.0172	75	100.00	0.0021	0.3176	1
ENSMUSG00000028989	4	148495183	148500460	ENSPTRG00000000143	1	10646600	10655055	ortholog_one2one	88.1306	85.8382	50	100.00	0.0579	0.6712	1
ENSMUSG00000024219	17	27909306	28062775	ENSPTRG00000018076	6	35220538	35453608	ortholog_one2one	84.693	88.3333	100	92.45	0.0598	0.6165	1
ENSMUSG00000025351	10	128900989	128912822	ENSPTRG00000005062	12	34133378	34137666	ortholog_one2one	78.9916	78.9916	100	100.00	0.1229	0.6136	1
ENSMUSG00000092243	17	36109719	36129425												
ENSMUSG00000092277	17	36121678	36129692												
ENSMUSG00000032826	3	126921612	127499350	ENSPTRG00000016382	4	115982545	116472935	ortholog_one2one	82.6923	81.5011	100	84.80	0.0942	0.5377	1
ENSMUSG00000015289	X	74351276	74353618	ENSPTRG00000038934	9	33739658	33740088	ortholog_one2many	45.2703	52.3438	0	0.00	0.4124	0.6296	0
ENSMUSG00000015289	X	74351276	74353618	ENSPTRG00000022439	X	154001597	154003083	ortholog_one2many	50	51.7483	100	100.00	0.4103	0.6618	1
