Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0017631	12	13400349	13412331	ENSG00000162976	2	11155198	11178874	ortholog_one2one	79.4118	66.8317	100	59.39	0.1265	0.9355	1
MGP_CAROLIEiJ_G0025735	3	144771634	144789754	ENSG00000137965	1	78649796	78664078	ortholog_one2one	56.6351	53.8288	100	61.73	0.3719	0.5848	1
MGP_CAROLIEiJ_G0022204	18	35144888	35148994	ENSG00000164620	5	141636950	141641077	ortholog_one2one	84.4884	84.4884	100	100.00	0.0858	0.3244	1
MGP_CAROLIEiJ_G0020038	15	74281688	74285680	ENSG00000187051	22	39529093	39532855	ortholog_one2one	74.4681	77.2059	100	100.00	0.1209	1.0615	1
MGP_CAROLIEiJ_G0016534	11	62686817	62924063	ENSG00000170310	17	9250471	9576591	ortholog_one2one	92.7966	92.7966	100	100.00	0.0349	0.4659	1
MGP_CAROLIEiJ_G0029168	7	3163582	3170294												
MGP_CAROLIEiJ_G0018075	12	98878520	98886288	ENSG00000196136	14	94612377	94624055	ortholog_one2many	62.201	61.4657	25	80.61	0.3	0.8631	1
MGP_CAROLIEiJ_G0016974	11	89934981	89938960	ENSG00000141232	17	50862223	50867978	ortholog_one2one	93.2584	96.2319	100	100.00	0.0176	0.3595	1
MGP_CAROLIEiJ_G0018741	13	72721033	72731752	ENSG00000175745	5	93583224	93594615	ortholog_one2one	99.5238	98.818	75	100.00	0.0019	0.3419	1
MGP_CAROLIEiJ_G0030939	8	20634577	20639318	ENSG00000131931	8	42836674	42843325	ortholog_one2one	91.9048	90.6103	50	100.00	0.043	0.9896	1
MGP_CAROLIEiJ_G0017893	12	74549419	74554644	ENSG00000185650	14	68787660	68796253	ortholog_one2one	98.5207	98.5207	100	100.00	0.0088	0.3588	1
MGP_CAROLIEiJ_G0026257	4	100003925	100013904	ENSG00000162384	1	53214099	53220617	ortholog_one2one	76.5306	93.75	100	100.00	0.0337	0.3761	1
MGP_CAROLIEiJ_G0023767	2	80116425	80117363												
MGP_CAROLIEiJ_G0015453	10	69898336	69899231	ENSG00000240972	22	23894004	23895227	ortholog_one2one	89.5652	89.5652	100	100.00	0.0484	1.1381	1
MGP_CAROLIEiJ_G0019392	14	53801402	53827211	ENSG00000253309	13	51335773	51364735	ortholog_one2one	67.3317	63.6792	100	100.00	0.2186	0.6877	1
MGP_CAROLIEiJ_G0032814	9	115546649	115551617	ENSG00000168028	3	39406689	39412542	ortholog_one2one	96.5649	84.3333	100	99.62	0.0164	0.5871	1
MGP_CAROLIEiJ_G0028525	6	76340492	77090363	ENSG00000176204	2	76747719	77593319	ortholog_one2one	94.5854	94.5854	75	100.00	0.0278	0.5609	1
MGP_CAROLIEiJ_G0022899	19	31368718	31435776	ENSG00000152782	10	89579497	89645572	ortholog_one2one	85.8182	78.9298	100	100.00	0.0757	0.4361	1
MGP_CAROLIEiJ_G0021195	17	20490286	20491408												
MGP_CAROLIEiJ_G0032535	9	91557591	91664865	ENSG00000114127	3	142306607	142448062	ortholog_one2one	86.2614	83.177	100	100.00	0.0632	0.405	1
MGP_CAROLIEiJ_G0016082	11	3679650	3681726												
MGP_CAROLIEiJ_G0030444	7	128424059	128430482	ENSG00000177455	16	28931939	28939346	ortholog_one2one	66.8498	65.5296	100	84.72	0.2064	0.6317	1
MGP_CAROLIEiJ_G0024403	2	139523773	139553810	ENSG00000125813	20	21705659	21718486	ortholog_one2one	84.8889	71.5356	100	100.00	0.0905	0.8991	1
MGP_CAROLIEiJ_G0017855	12	69985269	70133634	ENSG00000154001	14	63371357	63543374	ortholog_one2one	99.7859	99.7859	100	100.00	0.001	0.1659	1
MGP_CAROLIEiJ_G0019333	14	47477618	47487084	ENSG00000100453	14	24630954	24634267	ortholog_one2many	54.0323	54.251	50	50.00	0.3564	0.9147	0
MGP_CAROLIEiJ_G0020284	15	93982357	93994681	ENSG00000186452	12	50842920	50887884	ortholog_one2one	46.1806	38.2184	100	93.63			0
MGP_CAROLIEiJ_G0017050	11	92931464	92960172	ENSG00000108424	17	47649476	47685505	ortholog_one2one	99.1484	93.0365	75	96.52	0.0041	0.345	1
MGP_CAROLIEiJ_G0024885	3	20694100	21578697	ENSG00000169760	3	173396284	174286644	ortholog_one2one	95.8482	98.1774	100	89.52	0.0097	0.3872	1
MGP_CAROLIEiJ_G0032054	9	36601475	36602413												
MGP_CAROLIEiJ_G0026031	4	47370683	47379222	ENSG00000186051	9	105662457	105663112	ortholog_one2one	86.2385	87.037	100	100.00	0.0907	0.3687	1
MGP_CAROLIEiJ_G0018246	13	13117041	13206989	ENSG00000065883	7	39949646	40099580	ortholog_one2one	95.2349	95.172	100	67.89	0.0239	0.2542	1
MGP_CAROLIEiJ_G0031175	8	63155573	63157213												
MGP_CAROLIEiJ_G0023026	19	42693525	42725594	ENSG00000148840	10	102132994	102150331	ortholog_one2one	75.3199	74.2788	100	100.00	0.1529	0.3876	1
MGP_CAROLIEiJ_G0023330	2	22786459	22800441	ENSG00000148248	9	133361449	133376166	ortholog_one2one	98.513	98.513	100	100.00	0.0068	0.6262	1
MGP_CAROLIEiJ_G0021387	17	28404173	28591813	ENSG00000186526	19	15615218	15630638	ortholog_one2many	68.4091	57.8846	50	89.58	0.2003	0.9783	1
MGP_CAROLIEiJ_G0020268	15	93202177	93234091	ENSG00000135472	12	49866896	49904217	ortholog_one2one	91.4827	91.7721	100	100.00	0.0408	0.4677	1
MGP_CAROLIEiJ_G0024428	2	142852966	142897532	ENSG00000100994	20	25248069	25298014	ortholog_one2one	95.1364	95.1364	100	100.00	0.0219	0.8852	1
MGP_CAROLIEiJ_G0017028	11	92074502	92077260	ENSG00000120075	17	48591257	48593961	ortholog_one2one	98.8848	98.8848	100	100.00	0.0048	0.2781	1
MGP_CAROLIEiJ_G0017210	11	97168059	97182832	ENSG00000126581	17	42810134	42833350	ortholog_one2one	98.2143	97.7778	100	100.00	0.0081	0.4455	1
MGP_CAROLIEiJ_G0026070	4	53379699	53383557												
MGP_CAROLIEiJ_G0027986	5	136519863	136556953	ENSG00000086232	7	6022244	6059230	ortholog_one2one	82.9308	81.746	75	100.00	0.0983	0.5614	1
MGP_CAROLIEiJ_G0031270	8	74863761	74864856												
MGP_CAROLIEiJ_G0030863	8	14915535	14965825	ENSG00000091879	8	6499651	6563409	ortholog_one2one	85.8871	85.8871	100	100.00	0.0753	1.1681	1
MGP_CAROLIEiJ_G0019215	14	42993386	42993930	ENSG00000258436	14	20590193	20590823	ortholog_one2one	68.9655	68.0272	75	100.00	0.1715	0.7623	1
MGP_CAROLIEiJ_G0021747	17	51658581	51659348												
MGP_CAROLIEiJ_G0025761	3	148156575	148158266	ENSG00000102144	X	77910739	78129296	ortholog_one2many	96.1538	95.9233	0	16.47	0.0133	0.3068	0
MGP_CAROLIEiJ_G0025843	4	16794828	16803261	ENSG00000112238	6	99606730	99615578	ortholog_one2one	76.7905	81.8953	50	93.36	0.076	0.8687	1
MGP_CAROLIEiJ_G0029842	7	69133336	69168242	ENSG00000184254	15	100877714	100916626	ortholog_one2one	93.75	93.75	100	78.76	0.0299	0.6478	1
MGP_CAROLIEiJ_G0028904	6	124103837	124109659	ENSG00000171792	12	2876258	2889523	ortholog_one2one	68.5106	67.6471	100	100.00	0.2142	0.5227	1
MGP_CAROLIEiJ_G0017763	12	51203102	51409663	ENSG00000174373	14	35538352	35809304	ortholog_one2one	95.1351	77.5952	100	100.00	0.0235	0.3752	1
MGP_CAROLIEiJ_G0014050	1	32061820	32074835	ENSG00000183513	2	98599310	98608515	ortholog_one2one	82.4324	82.4324	100	100.00	0.0956	0.4638	1
MGP_CAROLIEiJ_G0021095	17	11086294	11106072	ENSG00000008018	6	170535117	170553341	ortholog_one2one	93.3333	92.9461	100	100.00	0.0408	0.6882	1
MGP_CAROLIEiJ_G0025671	3	131068446	131078696	ENSG00000109270	4	99878336	99894490	ortholog_one2many	96.7742	96.7742	100	100.00	0.0159	0.4751	1
MGP_CAROLIEiJ_G0032193	9	47587609	47594476	ENSG00000149300	11	111918032	111926872	ortholog_one2one	53.9007	61.7886	100	78.83	0.2932	0.4239	1
MGP_CAROLIEiJ_G0025269	3	86695355	86697307												
MGP_CAROLIEiJ_G0017072	11	93786599	93808510	ENSG00000067191	17	39173456	39197703	ortholog_one2one	85.5244	96.8227	100	100.00	0.0151	0.3965	1
MGP_CAROLIEiJ_G0024747	2	165099072	165105322	ENSG00000124253	20	57561080	57568112	ortholog_one2one	90.836	90.836	100	100.00	0.0434	0.8843	1
MGP_CAROLIEiJ_G0025576	3	110678594	110694054												
MGP_CAROLIEiJ_G0021298	17	23036377	23050966	ENSG00000161904	6	33771202	33789136	ortholog_one2one	84.3564	84.6918	100	100.00	0.0759	1.0392	1
MGP_CAROLIEiJ_G0028636	6	85380115	85426150	ENSG00000114554	3	126988594	127037392	ortholog_one2one	95.0837	95.8861	100	57.26	0.0197	0.9557	1
MGP_CAROLIEiJ_G0025117	3	77380284	77383752	ENSG00000169989	4	152769354	152779764	ortholog_one2one	84.4055	84.5703	100	53.27	0.0893	0.6334	1
MGP_CAROLIEiJ_G0017991	12	81697522	81704777	ENSG00000100591	14	77457870	77469474	ortholog_one2one	94.9704	94.9704	100	100.00	0.025	0.3735	1
MGP_CAROLIEiJ_G0016429	11	54022223	54024844	ENSG00000143793	1	228100726	228105411	ortholog_one2one	80.3846	79.4677	100	100.00	0.1098	1.0286	1
MGP_CAROLIEiJ_G0016721	11	69548867	69571584												
MGP_CAROLIEiJ_G0014981	1	170589414	170617916	ENSG00000182827	1	226144679	226186730	ortholog_one2one	89.7143	89.2045	75	100.00	0.0546	0.452	1
MGP_CAROLIEiJ_G0024558	2	148365432	148488068	ENSG00000088367	20	36091504	36232799	ortholog_one2one	52.8553	94.5516	100	100.00	0.0225	0.4809	1
MGP_CAROLIEiJ_G0032381	9	63912287	63965452	ENSG00000074410	15	63321378	63382161	ortholog_one2one	81.0734	81.0734	100	100.00	0.0995	0.5427	1
MGP_CAROLIEiJ_G0027942	5	132545684	132549010	ENSG00000157778	7	1567330	1571005	ortholog_one2one	91.8033	91.8033	100	100.00	0.0389	0.9897	1
MGP_CAROLIEiJ_G0014484	1	98374361	98463728	ENSG00000134444	18	62187255	62310217	ortholog_one2one	93.6678	93.6678	100	100.00	0.0325	0.3208	1
MGP_CAROLIEiJ_G0017318	11	102181092	102193686												
MGP_CAROLIEiJ_G0022847	19	25289422	25710776	ENSG00000107249	9	3824127	4348392	ortholog_one2one	83.4225	83.871	100	100.00	0.0871	0.5106	1
MGP_CAROLIEiJ_G0031385	8	84997551	85026812	ENSG00000159398	16	55846154	55956031	ortholog_one2one	68.4669	65.0662	100	75.57	0.223	0.6625	1
MGP_CAROLIEiJ_G0028937	6	126506926	126519777	ENSG00000213809	12	10372353	10391874	ortholog_one2one	54.4186	54.1667	100	100.00	0.2665	0.756	1
MGP_CAROLIEiJ_G0015422	10	64406308	64448314	ENSG00000165449	10	59650761	59736002	ortholog_one2one	87.2047	87.0334	100	90.03	0.0674	0.783	1
MGP_CAROLIEiJ_G0021469	17	31416144	31419741	ENSG00000204314	6	32148359	32153083	ortholog_one2one	97.3856	97.3856	100	100.00	0.0146	0.6654	1
MGP_CAROLIEiJ_G0028363	6	43478570	43491904	ENSG00000156928	7	23298739	23311729	ortholog_one2one	71.4912	69.6581	75	100.00	0.1817	0.5136	1
MGP_CAROLIEiJ_G0024383	2	136624284	136629040	ENSG00000232838	20	18137873	18143169	ortholog_one2one	85	83.9506	75	100.00	0.0794	0.2114	1
MGP_CAROLIEiJ_G0018797	13	89142913	89144256	ENSG00000171643	5	76850001	76921650	ortholog_one2one	90.9091	90.9091	100	50.67	0.0444	0.661	1
MGP_CAROLIEiJ_G0027058	5	24970337	24987804	ENSG00000173557	2	26562582	26579532	ortholog_one2one	68	67.6617	100	100.00	0.1795	1.0002	1
MGP_CAROLIEiJ_G0032155	9	43105006	43106903	ENSG00000118137	11	116835751	116837950	ortholog_one2one	65.9091	65.1685	100	100.00	0.2141	0.9854	1
MGP_CAROLIEiJ_G0022382	18	66045122	66391709	ENSG00000196628	18	55222331	55664787	ortholog_one2one	98.209	85.1229	50	97.63	0.0083	0.311	1
MGP_CAROLIEiJ_G0026138	4	80585108	80846828	ENSG00000171843	9	20341665	20622543	ortholog_one2one	98.594	98.7676	100	100.00	0.0063	0.3235	1
MGP_CAROLIEiJ_G0030118	7	105709706	105717354	ENSG00000280021	11	4768979	4769938	ortholog_one2many	76.1756	76.1756	0	50.00	0.1383	0.5409	0
MGP_CAROLIEiJ_G0025546	3	103270067	103303739												
MGP_CAROLIEiJ_G0026849	4	142023265	142055303	ENSG00000187017	1	6424776	6461367	ortholog_one2one	79.6591	82.0843	100	72.72	0.0928	0.7497	1
MGP_CAROLIEiJ_G0020295	15	94306848	94311915	ENSG00000183283	12	51238292	51271362	ortholog_one2one	67.2619	54.5894	100	100.00	0.291	0.6308	1
MGP_CAROLIEiJ_G0023746	2	79602469	79603413	ENSG00000181273	11	56988872	56989867	ortholog_one2many	73.5669	74.7573	0	50.00	0.1646	0.8238	0
MGP_CAROLIEiJ_G0017775	12	53760508	53765055	ENSG00000176435	14	38254103	38256369	ortholog_one2one	66.8113	62.8571	100	100.00	0.2186	0.7955	1
MGP_CAROLIEiJ_G0030946	8	21666861	21672269	ENSG00000169154	8	37934281	37940129	ortholog_one2one	75	71.9715	100	100.00	0.1537	0.6183	1
MGP_CAROLIEiJ_G0016943	11	83273466	83279854	ENSG00000266086	17	57989038	58007246	ortholog_one2one	73.1225	92.0398	100	100.00	0.0624	0.4033	1
MGP_CAROLIEiJ_G0015042	1	180809915	180830596	ENSG00000162769	1	212858255	212899363	ortholog_one2one	78.9286	79.6396	100	53.98	0.1139	0.5548	1
MGP_CAROLIEiJ_G0028162	6	23961311	24005863	ENSG00000106344	7	128297685	128343908	ortholog_one2one	81.6489	80.8959	100	100.00	0.1129	0.5364	1
MGP_CAROLIEiJ_G0018880	13	101732711	101818660	ENSG00000035499	5	60596912	60700190	ortholog_one2one	94.1399	94.1399	100	100.00	0.0311	0.5815	1
MGP_CAROLIEiJ_G0032627	9	101879852	101882134	ENSG00000173389	3	51894876	51903335	ortholog_one2one	56.5934	50.2439	100	45.44	0.3014	0.9029	1
MGP_CAROLIEiJ_G0015395	10	57473233	57510675	ENSG00000204130	10	68341107	68407294	ortholog_one2one	94.8845	89.7036	100	98.78	0.0243	0.7048	1
MGP_CAROLIEiJ_G0028241	6	33497934	33710058	ENSG00000059377	7	139777051	140020325	ortholog_one2one	81.6135	75	100	98.99	0.11	0.5515	1
MGP_CAROLIEiJ_G0030236	7	108119358	108124546	ENSG00000132275	11	6595075	6603620	ortholog_one2one	66.8651	73.9035	100	100.00	0.1716	0.5408	1
MGP_CAROLIEiJ_G0021550	17	33332958	33346412	ENSG00000204599	6	30326479	30343729	ortholog_one2one	95.5645	91.5058	50	61.38	0.014	0.4212	0
MGP_CAROLIEiJ_G0027810	5	127014541	127092647	ENSG00000263001	7	74657667	74760692	ortholog_one2one	96.7968	96.8938	100	60.65	0.0141	0.6276	1
MGP_CAROLIEiJ_G0022008	18	9318383	9332251	ENSG00000154040	18	24138956	24161603	ortholog_one2one	63.9381	58.6207	100	98.14	0.2343	0.2829	1
MGP_CAROLIEiJ_G0019544	14	70397476	70436595	ENSG00000165416	13	52652709	52700909	ortholog_one2one	86.9048	80	50	97.01	0.0703	0.4421	1
MGP_CAROLIEiJ_G0030896	8	16767734	16786391	ENSG00000136114	13	52377167	52416373	ortholog_one2one	77.6331	76.9953	25	50.93	0.1291	0.6335	0
MGP_CAROLIEiJ_G0014642	1	127373405	127376410	ENSG00000174307	1	201464383	201469237	ortholog_one2one	100	98.4252	100	100.00	0	0	1
MGP_CAROLIEiJ_G0022139	18	34050207	34059586	ENSG00000112855	5	140691426	140699318	ortholog_one2one	83.1683	83.004	100	99.97	0.0945	0.4995	1
MGP_CAROLIEiJ_G0033073	X	45828368	45888911	ENSG00000156500	X	134796395	134854835	ortholog_one2one	28.3333	26.1538	100	84.58	0.7867	0.7709	0
MGP_CAROLIEiJ_G0031370	8	83341150	83344526	ENSG00000177508	16	54283304	54286763	ortholog_one2one	81.382	84.6307	100	100.00	0.0914	0.959	1
MGP_CAROLIEiJ_G0017375	11	110609469	110635377	ENSG00000196169	17	74326210	74355820	ortholog_one2one	89.5687	89.479	100	100.00	0.0499	0.7674	1
MGP_CAROLIEiJ_G0015993	10	122026466	122030515												
MGP_CAROLIEiJ_G0021024	17	2390609	2650732	ENSG00000175048	6	157381133	157678146	ortholog_one2one	94.4785	94.6721	50	100.00	0.0256	0.4882	1
MGP_CAROLIEiJ_G0033207	X	73972072	74100572	ENSG00000130962	X	37349275	37457295	ortholog_one2one	91.7431	91.7431	50	87.66	0.0392	0.3373	1
MGP_CAROLIEiJ_G0027615	5	108060792	108073598	ENSG00000175970	12	120710435	120723640	ortholog_one2one	90.4382	90.4382	100	51.79	0.0485	0.863	1
MGP_CAROLIEiJ_G0024487	2	145172344	145215506	ENSG00000101350	20	32277664	32335011	ortholog_one2one	97.992	97.992	100	100.00	0.009	0.5505	1
MGP_CAROLIEiJ_G0014076	1	34532666	34657413	ENSG00000071054	2	101696850	101894689	ortholog_one2one	91.8478	92.9301	100	100.00	0.0081	0.4842	1
MGP_CAROLIEiJ_G0018677	13	62849218	62865009	ENSG00000213799	19	53333746	53356906	ortholog_one2many	47.861	36.9072	0	12.38	0.4725	1.1991	0
MGP_CAROLIEiJ_G0017927	12	78338436	78366803	ENSG00000187105	14	73478484	73558947	ortholog_one2one	63.0435	56.5302	75	100.00	0.2445	0.636	1
MGP_CAROLIEiJ_G0028311	6	37580868	37581860	ENSG00000221858	7	144086278	144098953	ortholog_one2one	83.4416	82.9032	100	100.00	0.0941	1.001	1
MGP_CAROLIEiJ_G0032273	9	54251049	54277875	ENSG00000140497	15	74843730	74873365	ortholog_one2one	87.234	87.234	100	100.00	0.0776	0.3823	1
MGP_CAROLIEiJ_G0013971	1	12626384	12647750	ENSG00000154589	8	73991352	74029087	ortholog_one2one	65.625	65.625	100	100.00	0.239	0.4985	1
MGP_CAROLIEiJ_G0021146	17	19411805	19434086	ENSG00000122386	16	3112560	3120517	ortholog_one2one	75.1953	69.4946	75	100.00	0.1474	0.9429	1
MGP_CAROLIEiJ_G0028157	6	23280280	23291054	ENSG00000106328	7	127591409	127602144	ortholog_one2one	84.1365	84.1365	100	100.00	0.0843	0.6504	1
MGP_CAROLIEiJ_G0015882	10	119518313	119525428	ENSG00000135454	12	57623410	57633355	ortholog_one2one	87.6173	87.6173	100	54.68	0.0648	0.6102	1
MGP_CAROLIEiJ_G0017044	11	92800986	92805184	ENSG00000144306	2	174395730	174429575	ortholog_one2many	22.8022	19.5755	0				0
MGP_CAROLIEiJ_G0023515	2	33235291	33245258	ENSG00000136940	9	122798389	122828631	ortholog_one2one	92.3588	92.3588	100	100.00	0.0358	0.4747	1
MGP_CAROLIEiJ_G0027021	5	19597926	19622072	ENSG00000013374	7	151341699	151378449	ortholog_one2one	84.1693	84.0376	100	100.00	0.0894	0.8753	1
MGP_CAROLIEiJ_G0017569	11	117600386	117614161	ENSG00000176845	17	83079691	83095119	ortholog_one2one	77.8135	77.8135	50	100.00	0.1269	1.1236	1
MGP_CAROLIEiJ_G0031785	9	10943624	10947289	ENSG00000196371	11	94543840	94549898	ortholog_one2one	72.7483	59.434	75	59.81	0.1651	1.2809	1
MGP_CAROLIEiJ_G0025432	3	95700826	95729604	ENSG00000163399	1	116372668	116410261	ortholog_one2one	96.6764	96.6764	100	53.68	0.018	0.552	1
MGP_CAROLIEiJ_G0020543	16	14789275	14833280	ENSG00000183597	22	20017014	20065926	ortholog_one2one	74.359	27.4448	100	71.02	0.1658	0.8495	0
MGP_CAROLIEiJ_G0025996	4	41389917	41450372	ENSG00000106799	9	99104038	99154192	ortholog_one2one	97.4155	96.6469	100	100.00	0.0128	0.3945	1
MGP_CAROLIEiJ_G0014915	1	163559434	163911161	ENSG00000163568	1	159062484	159147096	ortholog_one2one	52.2599	53.9359	75	51.93	0.3703	0.7975	1
MGP_CAROLIEiJ_G0020591	16	17894206	17903553	ENSG00000090539	3	184380073	184390736	ortholog_one2one	86.8143	86.178	100	100.00	0.0758	0.4623	1
MGP_CAROLIEiJ_G0032011	9	34601553	34602488												
MGP_CAROLIEiJ_G0025065	3	62528703	62593365	ENSG00000186432	3	160494995	160565588	ortholog_one2one	82.6645	98.8484	100	100.00	0.0051	0.252	1
MGP_CAROLIEiJ_G0029681	7	46813162	46826165	ENSG00000104973	19	49818279	49840383	ortholog_one2one	93.4228	93.1727	100	56.34	0.0317	0.6752	1
MGP_CAROLIEiJ_G0018986	14	13144208	13148458	ENSG00000213551	10	73183362	73248862	ortholog_one2one	87.2587	86.9231	100	100.00	0.0721	0.4674	1
MGP_CAROLIEiJ_G0024828	3	3548556	3613448	ENSG00000171033	8	78516139	78605267	ortholog_one2one	97.3684	97.3684	100	100.00	0.0115	0.3662	1
MGP_CAROLIEiJ_G0023624	2	64213370	64239497	ENSG00000138399	2	169529749	169573875	ortholog_one2one	69.2401	67.7686	100	100.00	0.2073	0.6026	1
MGP_CAROLIEiJ_G0030707	7	143896091	143925064												
MGP_CAROLIEiJ_G0027823	5	127832513	127835245	ENSG00000106077	7	73736094	73738867	ortholog_one2one	70.3583	68.5714	100	100.00	0.1981	0.831	1
MGP_CAROLIEiJ_G0018226	13	8984272	9027472	ENSG00000086619	1	236215555	236281985	ortholog_one2one	92.5532	93.1478	100	100.00	0.0372	0.5949	1
MGP_CAROLIEiJ_G0022935	19	36808584	36817361												
MGP_CAROLIEiJ_G0025728	3	139770716	139806195	ENSG00000137976	1	84398532	84415018	ortholog_one2one	66.9492	65.651	100	78.40	0.2319	0.4966	1
MGP_CAROLIEiJ_G0020438	16	6707052	6711739												
MGP_CAROLIEiJ_G0032207	9	48602808	48685456	ENSG00000137727	11	110577042	110713189	ortholog_one2one	79.5936	78.9253	100	100.00	0.1226	0.5219	1
MGP_CAROLIEiJ_G0033545	X	150197169	150514438	ENSG00000188158	X	17375420	17735994	ortholog_one2one	87.6746	88.589	100	91.81	0.0598	0.409	1
MGP_CAROLIEiJ_G0022591	19	2866967	2867716	ENSG00000187066	11	65084979	65089375	ortholog_one2one	69.8276	69.8276	100	100.00	0.1779	1.5185	1
MGP_CAROLIEiJ_G0031464	8	96303855	96346167	ENSG00000067955	16	67029116	67101058	ortholog_one2one	98.9305	98.9305	100	100.00	0.005	0.2476	1
MGP_CAROLIEiJ_G0015711	10	82498470	82507768	ENSG00000166211	12	101475421	101486997	ortholog_one2one	65.8683	44.3548	100	37.29	0.2156	0.6078	0
MGP_CAROLIEiJ_G0028425	6	51302738	51344802	ENSG00000122643	7	33014113	33062797	ortholog_one2one	93.3535	91.9643	50	100.00	0.0311	0.7196	1
MGP_CAROLIEiJ_G0015419	10	63492585	63509220	ENSG00000170312	10	60778331	60794852	ortholog_one2one	96.9697	96.9697	100	58.00	0.0126	0.7356	1
MGP_CAROLIEiJ_G0032185	9	47410311	47414179	ENSG00000150783	11	112167372	112172559	ortholog_one2one	83.7398	83.7398	100	76.83	0.093	0.3933	1
MGP_CAROLIEiJ_G0016567	11	64124229	64125735	ENSG00000182224	17	7857746	7862282	ortholog_one2many	80.3347	84.2105	100	54.97	0.0879	0.7055	1
MGP_CAROLIEiJ_G0027445	5	92254971	92689312												
MGP_CAROLIEiJ_G0024296	2	123062403	123067585	ENSG00000101365	20	2658395	2664219	ortholog_one2one	93.75	93.0233	100	100.00	0.0323	0.4714	1
MGP_CAROLIEiJ_G0023734	2	79091401	79106252	ENSG00000186907	11	57460549	57477534	ortholog_one2one	93.1925	94.5238	100	80.58	0.0218	0.8544	1
MGP_CAROLIEiJ_G0026822	4	139625413	139655604	ENSG00000171612	1	9539482	9585179	ortholog_one2one	91.5625	91.2773	100	60.91	0.0443	0.5241	1
MGP_CAROLIEiJ_G0017677	12	27888455	27902458	ENSG00000105879	7	107743697	107761667	ortholog_one2one	93.6864	93.6864	100	54.87	0.0091	0.2438	1
MGP_CAROLIEiJ_G0018194	13	327364	328778	ENSG00000178363	10	5524009	5526771	ortholog_one2one	89.2617	89.2617	100	60.46	0.0514	3.804	1
MGP_CAROLIEiJ_G0017010	11	91416715	91428169	ENSG00000167085	17	49404049	49414905	ortholog_one2one	98.5507	75	100	100.00	0.0023	0.4137	1
MGP_CAROLIEiJ_G0030468	7	128850158	128851324	ENSG00000167194	16	30023334	30027736	ortholog_one2one	57.6577	48.4848	100	100.00	0.3158	1.1084	0
MGP_CAROLIEiJ_G0024956	3	35210715	35286611	ENSG00000164066	4	127623271	127726737	ortholog_one2one	78.8747	78.8747	100	100.00	0.1249	0.6999	1
MGP_CAROLIEiJ_G0029829	7	67210527	67231127	ENSG00000124370	2	71109684	71130239	ortholog_one2one	78.6517	79.5455	25	100.00	0.1265	0.4014	1
MGP_CAROLIEiJ_G0024626	2	155821018	155844624	ENSG00000166913	20	44885676	44908532	ortholog_one2one	99.187	99.187	100	100.00	0.0038	0.4821	1
MGP_CAROLIEiJ_G0033004	X	31180338	31184362												
MGP_CAROLIEiJ_G0030196	7	107015771	107016761												
MGP_CAROLIEiJ_G0029994	7	95835919	95886252	ENSG00000137509	11	82823502	82970584	ortholog_one2one	77.3931	73.501	100	37.45	0.1487	0.475	1
MGP_CAROLIEiJ_G0030002	7	100079836	100084592	ENSG00000151365	11	78063861	78068351	ortholog_one2one	82	84.2466	75	59.13	0.0884	0.8535	1
MGP_CAROLIEiJ_G0015815	10	108251857	108385519	ENSG00000139292	12	71439770	71586310	ortholog_one2one	86.1835	83.903	100	97.31	0.0779	0.4855	1
MGP_CAROLIEiJ_G0022410	18	72684167	72742860	ENSG00000175387	18	47808957	47931146	ortholog_one2one	99.5717	99.5717	100	99.07	0.002	0.3506	1
MGP_CAROLIEiJ_G0016675	11	67177260	67215909	ENSG00000183018	17	4498838	4539035	ortholog_one2one	95.9927	95.9927	100	87.38	0.018	0.6413	1
MGP_CAROLIEiJ_G0032601	9	100460009	100486130	ENSG00000114686	3	131462212	131502983	ortholog_one2one	81.5789	71.2644	100	100.00	0.1183	0.5248	1
MGP_CAROLIEiJ_G0016815	11	73508760	73640319	ENSG00000087095	17	28041737	28196381	ortholog_one2one	99.8102	99.8102	100	65.09	0.0009	0.2123	1
