Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0019298	16	21423813	21430108	ENSPTRG00000019106	7	43352945	43359445	ortholog_one2many	72.3502	69.469	50	31.62	0.1707	0.4581	0
MGP_PahariEiJ_G0027297	5	18032841	18041197	ENSPTRG00000012268	2A	97481800	97491707	ortholog_one2one	95.7529	88.2562	100		0.0207	0.6663	1
MGP_PahariEiJ_G0017483	14	21910527	21939031	ENSPTRG00000044897	5	132316393	132342877	ortholog_one2many	85.2783	81.7556	75	100.00	0.0837	0.4397	1
MGP_PahariEiJ_G0027740	5	89169441	89170517												
MGP_PahariEiJ_G0014584	1	167956883	167998997	ENSPTRG00000002959	10	115923378	115972175	ortholog_one2one	76.1062	79.7351	100	87.94	0.1135	0.5783	1
MGP_PahariEiJ_G0013290	1	72728283	72747100	ENSPTRG00000046097	11	72025847	72032296	ortholog_one2one	76.5957	56.8421	100	100.00	0.1159	0.5472	1
MGP_PahariEiJ_G0024738	3	12672308	12677055	ENSPTRG00000021579	9	115330163	115334500	ortholog_one2one	88	89.3993	100		0.0514	1.2458	1
MGP_PahariEiJ_G0023144	20	32943776	32961460	ENSPTRG00000008333	16	62960088	62976601	ortholog_one2one	87.5949	87.5949	50		0.0681	0.548	0
MGP_PahariEiJ_G0017005	13	45213620	45326617	ENSPTRG00000015966	4	26166592	26282656	ortholog_one2one	86.819	87.2021	100	11.44	0.0699	0.511	1
MGP_PahariEiJ_G0023207	20	40477234	40686778	ENSPTRG00000008393	16	72583649	72870838	ortholog_one2one	89.392	92.8763	100	5.06	0.047	0.6313	1
MGP_PahariEiJ_G0030833	9	34241879	34374285	ENSPTRG00000002529	10	61735148	61794922	ortholog_one2one	88.9209	88.7931	100	28.68	0.0622	0.8936	1
MGP_PahariEiJ_G0021442	19	51259289	51270931	ENSPTRG00000039951	8	29645610	29687724	ortholog_one2one	74.0458	57.3965	100	92.57	0.1877	0.9626	1
MGP_PahariEiJ_G0025707	3	110766555	110786065	ENSPTRG00000048267	5	127008411	127009717	ortholog_one2many	66.9065	23.7852	0		0.2011	0.8646	0
MGP_PahariEiJ_G0025707	3	110766555	110786065	ENSPTRG00000012209	2A	94140933	94176201	ortholog_one2many	70.5036	22.7907	75	14.87	0.1922	0.9115	0
MGP_PahariEiJ_G0026041	3	142709852	142713242	ENSPTRG00000030557	20	42296391	42297362	ortholog_one2one	98.452	98.452	100	82.01	0.0063	0.5453	1
MGP_PahariEiJ_G0029548	7	60941846	60998159	ENSPTRG00000006308	14	29208555	29272726	ortholog_one2one	57.114	50	100	69.90	0.3008	0.6022	1
MGP_PahariEiJ_G0030910	9	42586308	42590674	ENSPTRG00000013978	21	31009031	31009804	ortholog_one2one	79.3774	79.3774	100		0.1098	1.9396	1
MGP_PahariEiJ_G0018902	15	32515088	32518267	ENSPTRG00000017334	5	141166114	141168501	ortholog_one2many	74.8021	71.3208	75		0.1514	0.8057	1
MGP_PahariEiJ_G0030001	8	11991285	11993286	ENSPTRG00000044912	20	61136705	61137034	ortholog_one2many	65.1852	80.7339	0		0.1086	0.8127	0
MGP_PahariEiJ_G0030001	8	11991285	11993286	ENSPTRG00000002627	10	74439870	74443710	ortholog_one2many	89.6296	88.3212	100	100.00	0.0542	0.7216	1
MGP_PahariEiJ_G0017697	14	37238160	37239614	ENSPTRG00000008713	17	8145067	8149628	ortholog_one2many	82.2115	75	75		0.0965	0.608	1
MGP_PahariEiJ_G0016251	12	14170619	14222076	ENSPTRG00000014069	22	6437334	6503076	ortholog_one2one	82.4324	82.5919	100	57.29	0.1028	0.7136	1
MGP_PahariEiJ_G0024849	3	17612785	17627515	ENSPTRG00000021447	9	107202931	107223401	ortholog_one2many	96.7822	96.7822	100	71.33	0.0157	0.4902	1
MGP_PahariEiJ_G0024849	3	17612785	17627515	ENSPTRG00000052379	KV421085.1	83325	102945	ortholog_one2many	88.6139	92.0308	100	66.07	0.0539	0.624	1
MGP_PahariEiJ_G0028911	6	83850995	83875609	ENSPTRG00000000414	1	26849812	26886890	ortholog_one2one	97.3941	87.6833	100	0.58	0.0118	0.5085	1
MGP_PahariEiJ_G0025773	3	114410082	114464822	ENSPTRG00000049550	20	3806177	3846488	ortholog_one2one	97.973	85.7988	100	22.09	0.0099	0.3163	1
MGP_PahariEiJ_G0026718	4	82943993	82946643												
MGP_PahariEiJ_G0022312	2	102442177	102456274	ENSPTRG00000012058	2A	74684647	74697616	ortholog_one2one	94.2308	94.4578	100	100.00	0.0258	0.5137	1
MGP_PahariEiJ_G0014609	1	171779642	171809932	ENSPTRG00000002988	10	120805215	120869082	ortholog_one2one	85.2919	89.112	100		0.0444	0.7141	1
MGP_PahariEiJ_G0027283	5	17103160	17140670	ENSPTRG00000012241	2A	95889861	95939897	ortholog_one2one	89.1051	88.6452	100		0.0494	0.7629	1
MGP_PahariEiJ_G0027914	5	117765219	117770055	ENSPTRG00000001792	1	171530547	171533801	ortholog_one2one	96.6825	96.6825	100		0.0198	0.4451	1
MGP_PahariEiJ_G0023775	21	43706493	43837693	ENSPTRG00000018636	6	140254203	140459957	ortholog_one2one	76.3052	73.3591	75	76.25	0.1475	0.5114	1
MGP_PahariEiJ_G0016646	12	80686212	80687223	ENSPTRG00000013844	21	17262346	17262837	ortholog_one2one	74.8634	84.0491	100		0.0949	0.618	1
MGP_PahariEiJ_G0020357	17	67053285	67153610	ENSPTRG00000005022	12	36150139	36263784	ortholog_one2many	96.3768	82.6087	75	88.79	0.0192	0.2501	1
MGP_PahariEiJ_G0021084	19	11667475	11679463	ENSPTRG00000028958	19	49435533	49446017	ortholog_one2one	65.625	65.812	100	73.42	0.221	1.5986	1
MGP_PahariEiJ_G0027040	4	110869211	110981283	ENSPTRG00000000971	1	94096820	94217448	ortholog_one2one	85.7664	85.4545	75	100.00	0.0766	0.6247	1
MGP_PahariEiJ_G0014626	10	2697858	2699372												
MGP_PahariEiJ_G0019810	17	21482236	21547508	ENSPTRG00000020542	8	122697393	122775431	ortholog_one2one	78.5078	77.9867	100	99.07	0.1214	0.6563	1
MGP_PahariEiJ_G0022368	2	105506120	105521359	ENSPTRG00000015351	3	131270798	131290606	ortholog_one2many	99.3698	98.1328	100	0.51	0.0039	0.5313	1
MGP_PahariEiJ_G0022368	2	105506120	105521359	ENSPTRG00000043840	7	133586643	133587100	ortholog_one2many	24.1597	84.5588	0		0.0793	0.5883	0
MGP_PahariEiJ_G0023265	20	45762871	45765249	ENSPTRG00000008466	16	80149856	80152357	ortholog_one2one	81.1111	81.1111	100	100.00	0.094	0.8395	1
MGP_PahariEiJ_G0029025	6	89511287	89580671	ENSPTRG00000000286	1	19309203	19372291	ortholog_one2one	72.428	72.428	100	71.64	0.158	0.6844	1
MGP_PahariEiJ_G0026193	3	155957157	156007433	ENSPTRG00000044969	20	60325693	60385036	ortholog_one2one	97.9381	97.9381	100	99.77	0.0098	0.5657	1
MGP_PahariEiJ_G0021807	2	22108595	22156709	ENSPTRG00000019903	7	159064218	159123493	ortholog_one2many	84.6009	84.4424	100	34.96	0.0829	0.9214	1
MGP_PahariEiJ_G0021807	2	22108595	22156709	ENSPTRG00000044891	AACZ04066591.1	96378	153810	ortholog_one2many	84.2253	71.7026	50	68.96	0.0851	0.9227	0
MGP_PahariEiJ_G0027215	4	144819060	144850832	ENSPTRG00000000854	1	70466402	70494654	ortholog_one2one	85.6784	84.1975	100		0.084	0.7717	1
MGP_PahariEiJ_G0018052	14	54675579	54717075	ENSPTRG00000009467	17	58526351	58590160	ortholog_one2one	91.7197	91.7197	100	88.15	0.0453	0.4422	1
MGP_PahariEiJ_G0030085	8	22458761	22506553	ENSPTRG00000015001	3	53569193	53606803	ortholog_one2one	81.5936	87.8324	100	39.14	0.0579	0.7432	1
MGP_PahariEiJ_G0015608	10	104212670	104222829												
MGP_PahariEiJ_G0015160	10	53384137	53395365	ENSPTRG00000045297	15	54733593	54750661	ortholog_one2one	88.6598	88.0546	100	90.81	0.0561	0.5671	1
MGP_PahariEiJ_G0029657	7	75951319	75957672	ENSPTRG00000049411	14	54029953	54032076	ortholog_one2one	91.453	90.8062	100	100.00	0.0388	1.0776	1
MGP_PahariEiJ_G0025381	3	75993219	76012573	ENSPTRG00000003573	11	47889716	47919571	ortholog_one2one	88.7821	91.4191	100	100.00	0.0449	0.2862	1
MGP_PahariEiJ_G0013430	1	75355430	75356377	ENSPTRG00000028727	11	5746663	5747610	ortholog_one2many	85.7143	85.7143	100		0.0801	0.7381	1
MGP_PahariEiJ_G0028039	5	137883161	137905463	ENSPTRG00000001644	1	146436352	146459633	ortholog_one2one	96.31	94.5652	100	7.30	0.0188	0.4036	1
MGP_PahariEiJ_G0032087	X	140897419	140948259	ENSPTRG00000021701	X	16714180	16773075	ortholog_one2one	83.5165	81.2834	100	59.17	0.0721	0.4359	1
MGP_PahariEiJ_G0026829	4	86780216	86792206	ENSPTRG00000001203	1	111876988	111884576	ortholog_one2one	92.6641	92.6641	100	18.56	0.0432	0.3821	1
MGP_PahariEiJ_G0024187	23	4684415	4687992												
MGP_PahariEiJ_G0021643	19	86113571	86116769	ENSPTRG00000050535	19	18164130	18168606	ortholog_one2many	34.375	80.8824	75		0.1569	2.022	0
MGP_PahariEiJ_G0021643	19	86113571	86116769	ENSPTRG00000010659	19	18172322	18176705	ortholog_one2many	60.3125	88.1279	25		0.066	1.3376	0
MGP_PahariEiJ_G0028998	6	87563653	87567108	ENSPTRG00000048035	1	22144558	22149497	ortholog_one2one	41.5663	51.4925	100	97.36	0.3218	0.7037	0
MGP_PahariEiJ_G0017556	14	27166916	27176140	ENSPTRG00000002072	1	207206221	207217518	ortholog_one2one	70.1117	70.5056	100	69.84	0.1793	0.9392	1
MGP_PahariEiJ_G0015105	10	49889496	49896885	ENSPTRG00000007345	15	59546649	59555499	ortholog_one2one	99.5238	80.0766	100		0.0021	0.4674	1
MGP_PahariEiJ_G0020133	17	50548257	50590594	ENSPTRG00000042983	22	32702706	32759466	ortholog_one2one	99.1501	99.1501	100	100.00	0.0034	0.8875	1
MGP_PahariEiJ_G0024895	3	19837818	19839544												
MGP_PahariEiJ_G0019106	15	61876003	61919563	ENSPTRG00000009889	18	4188338	4247029	ortholog_one2one	78.3088	78.3088	100	100.00	0.1315	0.5427	1
MGP_PahariEiJ_G0015035	10	43628133	43634610	ENSPTRG00000004305	11	114799204	114812843	ortholog_one2many	84.5283	83.8951	100	84.83	0.0823	0.5181	1
MGP_PahariEiJ_G0015035	10	43628133	43634610	ENSPTRG00000049329	2A	81810655	81811999	ortholog_one2many	75.8491	80.4	0		0.1154	0.5385	0
MGP_PahariEiJ_G0020631	18	12101818	12423555	ENSPTRG00000018228	6	45844334	46187460	ortholog_one2one	93.086	97.0123	100	40.57	0.0133	0.2547	1
MGP_PahariEiJ_G0025878	3	133887511	133907636	ENSPTRG00000050621	3	152969137	152969475	ortholog_one2many	77.7778	81.5534	0		0.1021	0.3325	0
MGP_PahariEiJ_G0025878	3	133887511	133907636	ENSPTRG00000013163	20	1270453	1294629	ortholog_one2many	97.2222	75.5396	75		0.0131	0.2681	1
MGP_PahariEiJ_G0023956	22	27327467	27521429	ENSPTRG00000020398	8	88034222	88215652	ortholog_one2one	67.6768	57.9728	100	7.93	0.2297	0.5132	1
MGP_PahariEiJ_G0019661	16	60970574	61045710	ENSPTRG00000021057	9	61190613	61217469	ortholog_one2many	16.1631	57.0667	100		0.2224	1.1109	0
MGP_PahariEiJ_G0019661	16	60970574	61045710	ENSPTRG00000047718	9	61220782	61235422	ortholog_one2many	11.9335	89.2655	75		0.0669	0.4523	0
MGP_PahariEiJ_G0019661	16	60970574	61045710	ENSPTRG00000052749	9	63116321	63130188	ortholog_one2many	11.6314	90.0585	0		0.0588	0.4107	0
MGP_PahariEiJ_G0017315	14	1170819	1175897												
MGP_PahariEiJ_G0014112	1	118194253	118202701	ENSPTRG00000003832	11	64321170	64333344	ortholog_one2one	81.3602	82.1883	100	88.13	0.1036	0.7321	1
MGP_PahariEiJ_G0022553	2	135645875	135750941	ENSPTRG00000004511	12	590183	692601	ortholog_one2one	43.4783	31.9149	100	49.48			0
MGP_PahariEiJ_G0024227	23	7598688	7778258	ENSPTRG00000005506	12	120357840	120508336	ortholog_one2one	93.4426	93.188	100	92.38	0.0313	0.7548	1
MGP_PahariEiJ_G0016469	12	39449041	39461946	ENSPTRG00000015225	3	116130260	116148120	ortholog_one2one	65.1327	64.903	100	100.00	0.2325	0.5364	1
MGP_PahariEiJ_G0018817	15	28608803	28615934												
MGP_PahariEiJ_G0029805	7	97120256	97121520												
MGP_PahariEiJ_G0031639	X	48162075	48173142	ENSPTRG00000022318	X	136468534	136481789	ortholog_one2one	76.1538	75.8621	100	100.00	0.1377	0.4113	1
MGP_PahariEiJ_G0024292	23	12693582	12747261	ENSPTRG00000005556	12	124525183	124590391	ortholog_one2one	91.3265	91.3265	100	1.48	0.0378	0.5728	1
MGP_PahariEiJ_G0031180	9	49372354	49397537	ENSPTRG00000005118	12	32779996	32799734	ortholog_one2one	87.7277	87.7277	100	75.36	0.067	0.599	1
MGP_PahariEiJ_G0017207	13	84617327	84703665	ENSPTRG00000045291	15	36816410	36817875	ortholog_one2many	79.2793	94.8276	0		0.026	0.147	0
MGP_PahariEiJ_G0017207	13	84617327	84703665	ENSPTRG00000016198	4	52674353	52770467	ortholog_one2many	97.8378	96.6192	75	21.48	0.0134	0.1239	1
MGP_PahariEiJ_G0025167	3	69322686	69341060	ENSPTRG00000012721	2B	77337298	77361763	ortholog_one2one	67.9873	59.1724	100		0.2023	0.5925	1
MGP_PahariEiJ_G0015708	10	115161000	115186473	ENSPTRG00000014812	3	44589001	44620921	ortholog_one2one	94.302	94.8424	100	59.24	0.0262	0.5383	1
MGP_PahariEiJ_G0030588	8	91422618	91432130	ENSPTRG00000005939	13	62295411	62306218	ortholog_one2one	80.7377	80.4082	100		0.1174	0.6551	1
MGP_PahariEiJ_G0013392	1	74667663	74668610												
MGP_PahariEiJ_G0019456	16	34025409	34030274	ENSPTRG00000010777	19	30996917	31013788	ortholog_one2many	86.8613	86.8613	0		0.0736	0.4989	0
MGP_PahariEiJ_G0019456	16	34025409	34030274	ENSPTRG00000014403	22	26485919	26486770	ortholog_one2many	85.7664	83.0389	0		0.0797	0.5169	0
MGP_PahariEiJ_G0022303	2	100895259	101014375	ENSPTRG00000012048	2A	72785378	72882940	ortholog_one2one	78.6551	78.2961	75	100.00	0.1116	0.3869	1
MGP_PahariEiJ_G0019628	16	58171785	58188119	ENSPTRG00000045987	5	178107960	178124197	ortholog_one2one	85.4575	80.4615	100	0.29	0.0889	0.8979	1
MGP_PahariEiJ_G0028081	5	143069024	143243089	ENSPTRG00000001596	1	139851477	140050119	ortholog_one2one	87.9389	85.9701	100	77.32	0.0665	0.4689	1
MGP_PahariEiJ_G0025264	3	72130075	72131013												
MGP_PahariEiJ_G0017060	13	62021226	62101350	ENSPTRG00000016029	4	85098602	85164736	ortholog_one2one	85.8377	89.7112	100	95.56	0.0531	0.5107	1
MGP_PahariEiJ_G0012776	1	3659368	3671816	ENSPTRG00000010848	19	37480717	37492733	ortholog_one2one	72.0982	79.1667	100	94.15	0.1292	0.9032	1
MGP_PahariEiJ_G0029189	6	102910192	102916513	ENSPTRG00000000093	1	5897250	5906760	ortholog_one2one	74.3119	67.7824	100		0.1445	0.9337	1
MGP_PahariEiJ_G0021511	19	63964962	63965714												
MGP_PahariEiJ_G0026050	3	145243543	145248939	ENSPTRG00000046274	17	38939437	38940365	ortholog_one2many	77.8761	90.7216	0		0.0437	0.4523	0
MGP_PahariEiJ_G0026050	3	145243543	145248939	ENSPTRG00000044686	20	45099137	45104880	ortholog_one2many	96.4602	95.0581	75	12.30	0.0191	0.4633	1
MGP_PahariEiJ_G0013970	1	115292319	115303039	ENSPTRG00000003979	11	67858668	67870564	ortholog_one2one	84.0719	84.5783	100		0.0865	1.1027	1
MGP_PahariEiJ_G0028917	6	84187094	84199493	ENSPTRG00000000404	1	26460302	26471777	ortholog_one2one	86.9868	87.6659	100	100.00	0.0644	0.6655	1
MGP_PahariEiJ_G0023675	21	25596934	25834443	ENSPTRG00000018129	6	39142573	39488372	ortholog_one2one	91.3266	91.1125	75	76.97	0.0441	0.9207	1
MGP_PahariEiJ_G0027805	5	105568053	105804032	ENSPTRG00000001909	1	185094769	185349356	ortholog_one2one	97.4359	78.0579	100	60.06	0.0167	0.4259	1
MGP_PahariEiJ_G0021058	19	9800825	9812083	ENSPTRG00000011596	19	61193969	61210328	ortholog_one2one	67.75	39.2754	100		0.239	0.6903	0
MGP_PahariEiJ_G0019909	17	40926577	40941752	ENSPTRG00000020660	8	146344740	146359948	ortholog_one2one	84.7926	79.7688	75	90.58	0.0796	0.6448	1
MGP_PahariEiJ_G0022714	2	146763901	146764864	ENSPTRG00000004685	12	11307819	11308742	ortholog_one2many	50	48.8599	50		0.391	0.6084	0
MGP_PahariEiJ_G0016207	12	12835021	12856170	ENSPTRG00000052634	22	8107508	8147988	ortholog_one2one	72.6562	78.1513	100	10.22	0.1768	1.1467	1
MGP_PahariEiJ_G0021374	19	40942188	41121097	ENSPTRG00000020198	8	41368025	41608504	ortholog_one2one	90.3987	90.8276	100	86.49	0.0458	0.6593	1
MGP_PahariEiJ_G0028874	6	81249896	81263056												
MGP_PahariEiJ_G0019257	16	11478050	11480610												
MGP_PahariEiJ_G0015284	10	67535140	67621222	ENSPTRG00000007102	15	36630496	36805826	ortholog_one2one	76.5502	51.4784	100	33.72	0.171	0.907	1
MGP_PahariEiJ_G0019797	17	19526484	19945110	ENSPTRG00000043300	8	120432354	120857516	ortholog_one2one	89.441	71.6418	100	70.43	0.0664	0.484	1
MGP_PahariEiJ_G0015580	10	102470220	102486725	ENSPTRG00000014888	3	49518448	49552848	ortholog_one2one	70.5128	66.5323	100		0.176	0.5138	1
MGP_PahariEiJ_G0013752	1	97737253	97743282	ENSPTRG00000008049	16	30389003	30397426	ortholog_one2one	89.3175	89.1852	75	19.98	0.0568	0.8617	1
MGP_PahariEiJ_G0030076	8	22211873	22223955	ENSPTRG00000015014	3	53906739	53921194	ortholog_one2one	82.2492	80.7359	100	97.44	0.1057	0.6358	1
MGP_PahariEiJ_G0025787	3	115772859	115835309	ENSPTRG00000013229	20	5622827	5728336	ortholog_one2one	64.0777	64.3902	100	69.97	0.2498	0.584	1
MGP_PahariEiJ_G0025082	3	55915628	55927958	ENSPTRG00000012621	2B	60010361	60025020	ortholog_one2one	86.1244	74.0741	100		0.079	0.3143	1
MGP_PahariEiJ_G0020883	18	44950834	44988582	ENSPTRG00000011839	2A	38095189	38123999	ortholog_one2one	79.6143	80.0554	100	98.16	0.1296	0.593	1
MGP_PahariEiJ_G0031054	9	45924830	45927713	ENSPTRG00000049658	19	3633221	3639767	ortholog_one2one	60	55.3846	100		0.2995	2.074	1
MGP_PahariEiJ_G0014702	10	15686001	15695129	ENSPTRG00000048915	19	9710573	9711536	ortholog_one2many	59.2145	71.2727	50		0.1759	0.7693	0
MGP_PahariEiJ_G0020411	18	1259924	1281289	ENSPTRG00000051648	19	12794604	12795629	ortholog_one2many	24.4361	49.4297	25		0.3986	1.657	0
MGP_PahariEiJ_G0018509	14	82112247	82126798												
MGP_PahariEiJ_G0026552	4	74498363	74503811	ENSPTRG00000016528	4	157544608	157546962	ortholog_one2one	71.0459	71.0459	100	92.06	0.1965	0.7092	1
MGP_PahariEiJ_G0015766	11	704527	724625	ENSPTRG00000016721	5	8066933	8099151	ortholog_one2one	78.1923	75.1724	50	82.51	0.1397	0.6884	1
MGP_PahariEiJ_G0024108	22	48923503	49025107	ENSPTRG00000020933	9	37205071	37268493	ortholog_one2one	97.3039	76.7892	100	22.80	0.0156	0.2326	1
MGP_PahariEiJ_G0018778	15	19623147	19630604	ENSPTRG00000009967	18	32385599	32424830	ortholog_one2one	61.5894	18.8259	100	93.33	0.3308	0.9702	0
MGP_PahariEiJ_G0016813	13	22750706	22758826	ENSPTRG00000019158	7	44548964	44554549	ortholog_one2one	58.601	52.9677	100		0.3302	0.5787	1
MGP_PahariEiJ_G0013339	1	73846784	73848009	ENSPTRG00000003224	11	4567715	4580012	ortholog_one2many	78.0564	73.0205	25		0.1352	0.5483	0
MGP_PahariEiJ_G0032050	X	132191838	132195183	ENSPTRG00000048553	X	56375922	56377796	ortholog_one2one	77.116	89.2922	100		0.0515	0.4842	1
MGP_PahariEiJ_G0029261	6	106800887	106815605	ENSPTRG00000024081	1	476945	492402	ortholog_one2one	92.7971	92.6859	100	100.00	0.0312	1.0547	1
MGP_PahariEiJ_G0018582	14	83830618	83851031	ENSPTRG00000009685	17	76151408	76170881	ortholog_one2one	74.3316	75.1351	100		0.1549	0.7588	1
MGP_PahariEiJ_G0014116	1	118242789	118245078	ENSPTRG00000045370	2B	98419334	98419964	ortholog_many2many	67.3469	54.3956	0		0.1358	1.3647	0
MGP_PahariEiJ_G0014116	1	118242789	118245078	ENSPTRG00000047650	6	130051165	130051720	ortholog_many2many	68.7075	78.9062	0		0.1249	0.8513	0
MGP_PahariEiJ_G0014116	1	118242789	118245078	ENSPTRG00000041138	11	64273020	64276032	ortholog_many2many	71.4286	52.2388	75		0.1955	28.132	1
MGP_PahariEiJ_G0014116	1	118242789	118245078	ENSPTRG00000051883	14	57855062	57855697	ortholog_many2many	78.9116	62.3656	0		0.0941	1.3753	0
MGP_PahariEiJ_G0014116	1	118242789	118245078	ENSPTRG00000003827	X	7780507	7781146	ortholog_many2many	91.8367	67.8392	0		0.0535	0.9693	0
MGP_PahariEiJ_G0024911	3	20203778	20242627	ENSPTRG00000021390	9	105567792	105619607	ortholog_one2one	84.7887	83.3795	50	49.71	0.0859	0.7843	0
MGP_PahariEiJ_G0027068	4	117211395	117230916												
MGP_PahariEiJ_G0021497	19	62342250	62379595	ENSPTRG00000016647	4	189485750	189530101	ortholog_one2one	66	68.62	100	24.05	0.2024	0.7161	1
MGP_PahariEiJ_G0015431	10	92728837	92781576	ENSPTRG00000015445	3	141748176	141805071	ortholog_one2one	97.1154	97.1154	100	96.72	0.0136	0.5889	1
MGP_PahariEiJ_G0013995	1	115595973	115602469	ENSPTRG00000044525	11	67491812	67498162	ortholog_one2one	81.8414	81.8414	100		0.1124	0.6203	1
MGP_PahariEiJ_G0030948	9	44221320	44227618	ENSPTRG00000044942	19	458933	464846	ortholog_one2one	65.9091	67.7043	100	100.00	0.2174	1.3064	1
MGP_PahariEiJ_G0029250	6	106691829	106695972	ENSPTRG00000047774	1	620091	622608	ortholog_one2one	47.3988	59.854	100		0.2923	1.3922	0
MGP_PahariEiJ_G0016628	12	80109424	80109927												
MGP_PahariEiJ_G0031108	9	47532528	47547210	ENSPTRG00000005052	12	34423168	34424112	ortholog_one2one	87.3303	61.465	25		0.0697	0.4847	0
MGP_PahariEiJ_G0013171	1	56206490	56210358												
MGP_PahariEiJ_G0028597	6	59030368	59092229	ENSPTRG00000000746	1	52399440	52495091	ortholog_one2one	97.3118	97.0509	100		0.0162	0.5216	1
MGP_PahariEiJ_G0028842	6	80194266	80202089	ENSPTRG00000000493	1	32201545	32210067	ortholog_one2one	97.6077	89.4737	100	63.62	0.0103	0.5956	1
MGP_PahariEiJ_G0029089	6	92804976	92937954	ENSPTRG00000000194	1	14399202	14545391	ortholog_one2one	65.8931	66.3598	100	27.59	0.2053	1.2666	1
MGP_PahariEiJ_G0018703	15	159164	203529	ENSPTRG00000002418	10	36075195	36157789	ortholog_one2many	97.3154	94.8953	25	55.32	0.0127	0.4375	0
MGP_PahariEiJ_G0018703	15	159164	203529	ENSPTRG00000044376	AACZ04070685.1	19156	101365	ortholog_one2many	97.3154	94.8953	0	71.05	0.0127	0.4375	0
MGP_PahariEiJ_G0013759	1	98214100	98259252	ENSPTRG00000003001	10	121703115	121752835	ortholog_one2one	87.1872	84.9756	100	84.34	0.0649	0.5075	1
MGP_PahariEiJ_G0017672	14	36742869	36750578	ENSPTRG00000008743	17	48272032	48272694	ortholog_one2one	88.1517	84.5455	100		0.0645	0.8428	1
MGP_PahariEiJ_G0016420	12	31745341	31773789	ENSPTRG00000015284	3	125057745	125106051	ortholog_one2one	81.7568	82.9904	100	57.82	0.1018	0.3692	1
MGP_PahariEiJ_G0014028	1	116450035	116456158	ENSPTRG00000003919	11	66426381	66430885	ortholog_one2one	79.1612	77.1392	100	100.00	0.124	0.6809	1
MGP_PahariEiJ_G0029076	6	92400420	92468285	ENSPTRG00000000210	1	15007790	15102851	ortholog_one2one	80.9904	80.3932	100	98.37	0.1069	0.6705	1
MGP_PahariEiJ_G0028900	6	83434487	83457921	ENSPTRG00000000429	1	27406591	27434017	ortholog_one2one	91.6667	91.6667	100	100.00	0.0377	0.6384	1
MGP_PahariEiJ_G0023611	21	21970648	22037120												
MGP_PahariEiJ_G0022918	20	9350632	9367578	ENSPTRG00000010549	19	13632031	13652384	ortholog_one2one	68.3616	55.5046	100	19.06	0.1787	0.9711	1
MGP_PahariEiJ_G0030853	9	39930905	40011175	ENSPTRG00000014172	22	10741347	10863412	ortholog_one2one	93.4859	95.0761	50	68.01	0.0246	0.5254	0
MGP_PahariEiJ_G0021984	2	57227813	57333390	ENSPTRG00000046244	KV420906.1	231001	362698	ortholog_one2many	92.381	92.0304	50	29.81	0.0437	0.4348	0
MGP_PahariEiJ_G0021984	2	57227813	57333390	ENSPTRG00000019742	7	143069866	143201578	ortholog_one2many	94.381	94.381	75	44.90	0.0281	0.4017	1
MGP_PahariEiJ_G0021566	19	82114202	82145967	ENSPTRG00000020029	8	17619463	17620335	ortholog_many2many	68.2759	68.2759	75		0.2147	0.6722	1
MGP_PahariEiJ_G0021566	19	82114202	82145967	ENSPTRG00000020028	8	17428949	17434938	ortholog_many2many	68.2759	56.4103	25		0.2207	0.6683	0
MGP_PahariEiJ_G0020180	17	54529092	54535257	ENSPTRG00000014554	22	37767493	37775977	ortholog_one2many	64.5309	67.3031	75	49.31	0.2276	0.6815	1
