Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0014596	1	124856477	124913507	ENSGGOG00000002458	1	184029575	184088729	ortholog_one2one	88.8889	92.1502	100	55.89	0.0376	0.4548	1
MGP_CAROLIEiJ_G0020066	15	75984861	75985893	ENSGGOG00000007861	X	47737796	47740145	ortholog_one2many	65.3333	60.1227	0		0.231	0.5125	0
MGP_CAROLIEiJ_G0014500	1	100073732	100084583	ENSGGOG00000012950	18	61428205	61455129	ortholog_one2many	75	60.4534	75	100.00	0.144	0.5775	1
MGP_CAROLIEiJ_G0024500	2	145903559	145911353	ENSGGOG00000017162	20	31835215	31863853	ortholog_one2one	34.4681	32.5301	100	84.70	0.7072	0.7395	0
MGP_CAROLIEiJ_G0022158	18	34540885	34543687												
MGP_CAROLIEiJ_G0016345	11	48658910	48662979	ENSGGOG00000011581	5	115999771	116001438	ortholog_one2one	69.1729	68.6567	100		0.2117	0.5331	1
MGP_CAROLIEiJ_G0032770	9	109948002	109953604	ENSGGOG00000013366	3	33502513	33503595	ortholog_one2one	86.9444	86.9444	100		0.0665	0.9539	1
MGP_CAROLIEiJ_G0019451	14	58903881	59088280	ENSGGOG00000004460	8	24337349	24566646	ortholog_one2one	93.9508	93.8503	75	44.84	0.0299	0.6134	1
MGP_CAROLIEiJ_G0032342	9	61400936	61402245	ENSGGOG00000015683	13	57955978	58012938	ortholog_one2many	73.1481	68.6957	0				0
MGP_CAROLIEiJ_G0031119	8	62036902	62077560	ENSGGOG00000006000	19	19426665	19482754	ortholog_one2one	65.6716	63.2184	100		0.1538	0.6299	1
MGP_CAROLIEiJ_G0014153	1	51185054	51196265	ENSGGOG00000005661	2B	92703278	92711909	ortholog_one2one	76.6323	76.6323	100	100.00	0.1459	0.4136	1
MGP_CAROLIEiJ_G0023202	2	14494267	14506892												
MGP_CAROLIEiJ_G0023447	2	28606833	28615306												
MGP_CAROLIEiJ_G0016968	11	89574810	89603308	ENSGGOG00000017061	5	32097015	32137906	ortholog_one2many	80.5054	80.2158	75	100.00	0.1052	0.3715	1
MGP_CAROLIEiJ_G0016968	11	89574810	89603308	ENSGGOG00000041127	18	43064785	43066329	ortholog_one2many	45.4874	76.3636	0		0.1445	0.4231	0
MGP_CAROLIEiJ_G0014405	1	82406014	82409187	ENSGGOG00000005520	2B	129542061	129544853	ortholog_one2one	85.6322	98.3498	100	100.00	0.0071	0.5765	1
MGP_CAROLIEiJ_G0022633	19	3886273	3888907	ENSGGOG00000006870	11	63145532	63147554	ortholog_one2one	69.5652	69.5652	100	7.16	0.197	0.74	1
MGP_CAROLIEiJ_G0031153	8	62810365	62813134	ENSGGOG00000016939	19	18296322	18299827	ortholog_one2one	87.0736	82.0643	100		0.0638	1.6081	1
MGP_CAROLIEiJ_G0025450	3	97652583	97712691	ENSGGOG00000014743	1	115565724	115628900	ortholog_one2one	95.499	90.538	75	95.08	0.0203	0.4961	1
MGP_CAROLIEiJ_G0017411	11	111444831	111449146	ENSGGOG00000007640	5	7780904	7786394	ortholog_one2one	85.124	85.124	100	100.00	0.0809	0.7538	1
MGP_CAROLIEiJ_G0025897	4	34779197	34799626	ENSGGOG00000014232	9	16501498	16533417	ortholog_one2one	72.6908	54.8485	75		0.1275	0.4866	1
MGP_CAROLIEiJ_G0025425	3	94942784	95014775	ENSGGOG00000025814	1	118663874	118732133	ortholog_one2one	84.4523	83.8596	100	84.64	0.1016	0.5472	1
MGP_CAROLIEiJ_G0016995	11	90707042	90721656	ENSGGOG00000013199	5	33291396	33302080	ortholog_one2one	88.8889	88.8889	100	100.00	0.0548	0.6774	1
MGP_CAROLIEiJ_G0031313	8	76211524	76227848	ENSGGOG00000003416	19	12669028	12691684	ortholog_one2one	38.5965	52.381	100	100.00	0.1279	1.2864	0
MGP_CAROLIEiJ_G0014454	1	85816697	85847565	ENSGGOG00000012805	2B	134529155	134563412	ortholog_one2one	96.1111	92.0213	100		0.0194	0.5626	1
MGP_CAROLIEiJ_G0031076	8	53548235	53682849	ENSGGOG00000008001	4	182164624	182366960	ortholog_one2one	72.425	78.8173	100	45.38	0.0918	0.4575	1
MGP_CAROLIEiJ_G0029680	7	46796899	46803393												
MGP_CAROLIEiJ_G0021493	17	31766555	31768676	ENSGGOG00000011351	6	32367465	32369736	ortholog_one2one	72.6027	59.5506	100	100.00	0.1882	0.6525	1
MGP_CAROLIEiJ_G0023621	2	63923922	64088329	ENSGGOG00000016592	2B	61475623	61677075	ortholog_one2one	76.6359	76.7677	100	78.21	0.1398	0.6869	1
MGP_CAROLIEiJ_G0014373	1	79626165	79634910	ENSGGOG00000005626	2B	125828522	125836549	ortholog_one2one	94.8387	94.8387	100		0.0221	0.8264	1
MGP_CAROLIEiJ_G0014121	1	41115418	41193841	ENSGGOG00000025627	2B	82916493	82916780	ortholog_one2one	52.8302	58.9474	100	99.67	0.2949	0.5673	1
MGP_CAROLIEiJ_G0015043	1	180840938	180846776	ENSGGOG00000037749	1	192634752	192674440	ortholog_one2one	61.8557	61.2245	100	100.00	0.2914	0.5758	1
MGP_CAROLIEiJ_G0019360	14	50372789	50382132												
MGP_CAROLIEiJ_G0028765	6	111113892	111299450	ENSGGOG00000003969	3	131587625	131611740	ortholog_one2one	69.9538	98.4816	50	60.23	0.0071	0.431	0
MGP_CAROLIEiJ_G0026392	4	109758290	109787928	ENSGGOG00000027581	1	43277086	43287865	ortholog_one2one	61.809	71.9298	75		0.2005	0.8125	1
MGP_CAROLIEiJ_G0021072	17	9061076	9081751	ENSGGOG00000040061	6	170146557	170147995	ortholog_one2many	21.2987	57.7465	75		0.2378	0.7024	0
MGP_CAROLIEiJ_G0018819	13	91899707	91912398	ENSGGOG00000003298	17	23063142	23076504	ortholog_one2one	95.8333	95.5272	100	92.13	0.0198	0.472	1
MGP_CAROLIEiJ_G0018637	13	59436916	59470083	ENSGGOG00000007499	9	78389673	78450881	ortholog_one2one	88.6503	91.746	100	81.92	0.0437	0.4155	1
MGP_CAROLIEiJ_G0024063	2	104457706	104458354												
MGP_CAROLIEiJ_G0028818	6	116815820	117177362												
MGP_CAROLIEiJ_G0014940	1	164655346	164967511												
MGP_CAROLIEiJ_G0019683	15	8782162	8782623												
MGP_CAROLIEiJ_G0029095	7	412710	428379	ENSGGOG00000012996	19	53467361	53485489	ortholog_one2one	95.3395	91.6773	100	100.00	0.0221	0.4165	1
MGP_CAROLIEiJ_G0026399	4	109971212	109975086	ENSGGOG00000026253	1	42961170	42965086	ortholog_one2one	88.1029	88.1029	100		0.0644	0.5357	1
MGP_CAROLIEiJ_G0020385	16	837	11921	ENSGGOG00000015800	16	3375831	3390521	ortholog_one2one	40.9653	42.3816	50		0.4372	1.2699	0
MGP_CAROLIEiJ_G0028295	6	37017299	37018391	ENSGGOG00000003441	7	143186971	143187927	ortholog_one2one	56.6978	57.2327	100	67.70	0.3258	0.6153	1
MGP_CAROLIEiJ_G0018315	13	19316692	19329099	ENSGGOG00000038843	6	26980562	26992313	ortholog_one2one	69.8444	68.6424	75		0.1964	0.7914	1
MGP_CAROLIEiJ_G0015070	1	183001303	183002357	ENSGGOG00000040132	1	189405368	189405679	ortholog_one2one	76.699	76.699	75	100.00	0.1448	1.2665	1
MGP_CAROLIEiJ_G0030890	8	16503235	16507510	ENSGGOG00000011177	13	33831418	33832119	ortholog_one2one	81.1659	77.6824	50	75.15	0.1115	0.7483	1
MGP_CAROLIEiJ_G0027811	5	127145048	127247382	ENSGGOG00000000419	7	73113680	73209095	ortholog_one2one	74.6439	82.0459	100	56.99	0.0939	0.9032	1
MGP_CAROLIEiJ_G0024983	3	47048510	47064098	ENSGGOG00000043535	CABD030165961.1	546	1789	ortholog_one2one	29.9712	85.9504	0		0.0888	0.8423	0
MGP_CAROLIEiJ_G0023170	2	6903276	7115286	ENSGGOG00000002114	10	7232390	7480420	ortholog_one2one	68.9231	75.1678	100	49.65	0.1525	0.7373	1
MGP_CAROLIEiJ_G0027643	5	110301898	110322349	ENSGGOG00000002578	12	118052270	118082805	ortholog_one2one	94.8276	91.4489	100		0.0286	0.5573	1
MGP_CAROLIEiJ_G0021413	17	29937227	29978116	ENSGGOG00000003498	19	8268865	8313458	ortholog_one2one	97.5309	97.3973	100	34.86	0.0123	0.2703	1
MGP_CAROLIEiJ_G0021261	17	21710264	21720803	ENSGGOG00000007901	16	655721	657618	ortholog_one2one	61.2745	60.9756	100		0.3129	76.1775	1
MGP_CAROLIEiJ_G0026196	4	91971358	92023103	ENSGGOG00000012467	1	64417348	64466994	ortholog_one2one	86.1538	17.806	100	2.01	0.08	0.5072	0
MGP_CAROLIEiJ_G0016651	11	65521460	65531758	ENSGGOG00000023389	17	5033443	5034951	ortholog_one2one	85.4291	85.259	100		0.078	0.6677	1
MGP_CAROLIEiJ_G0015719	10	83438009	83486957	ENSGGOG00000040945	2B	94204846	94207596	ortholog_one2many	71.0753	85.7328	0		0.0781	0.5085	0
MGP_CAROLIEiJ_G0015719	10	83438009	83486957	ENSGGOG00000002948	12	100059826	100131283	ortholog_one2many	92.6882	92.3901	100	81.87	0.0372	0.4404	1
MGP_CAROLIEiJ_G0028381	6	46639163	46641882	ENSGGOG00000002209	7	27147796	27150809	ortholog_one2one	93.4524	93.7313	100	100.00	0.0276	0.4481	1
MGP_CAROLIEiJ_G0019235	14	44131471	44186836	ENSGGOG00000010820	14	24029465	24092568	ortholog_one2one	62.803	64.4134	75	75.24	0.2328	0.5549	1
MGP_CAROLIEiJ_G0024488	2	145227123	145289228	ENSGGOG00000003328	20	31013309	31095751	ortholog_one2one	73.5799	72.4789	100	95.52	0.1591	0.419	1
MGP_CAROLIEiJ_G0032624	9	101850732	101852692												
MGP_CAROLIEiJ_G0029215	7	14884252	14899112	ENSGGOG00000016158	19	47071186	47088668	ortholog_one2one	90.0929	97.3244	75		0.0127	0.6616	1
MGP_CAROLIEiJ_G0029432	7	27319379	27322214												
MGP_CAROLIEiJ_G0027180	5	33176364	33179526	ENSGGOG00000007931	4	9070901	9072334	ortholog_one2many	79.2887	79.4549	50		0.108	1.3947	0
MGP_CAROLIEiJ_G0027180	5	33176364	33179526	ENSGGOG00000015122	1	128124225	128133148	ortholog_one2many	64.2259	72.7488	0		0.1619	1.6044	0
MGP_CAROLIEiJ_G0027180	5	33176364	33179526	ENSGGOG00000023207	1	128101934	128103294	ortholog_one2many	64.2259	72.7488	25		0.1619	1.6044	0
MGP_CAROLIEiJ_G0029439	7	27491486	27499256	ENSGGOG00000014462	19	39028631	39038186	ortholog_one2one	83.5897	79.1262	100		0.0872	0.8992	1
MGP_CAROLIEiJ_G0023905	2	83418260	83420642												
MGP_CAROLIEiJ_G0027278	5	64420787	64522735												
MGP_CAROLIEiJ_G0029160	7	3053927	3062059												
MGP_CAROLIEiJ_G0019545	14	70444751	70471515	ENSGGOG00000004005	13	34579202	34615986	ortholog_one2one	85.7988	86.8263	75	100.00	0.0627	0.5587	1
MGP_CAROLIEiJ_G0018277	13	16735583	16736569												
MGP_CAROLIEiJ_G0021879	17	70439574	70614074	ENSGGOG00000041396	2A	74707858	74979711	ortholog_one2one	95.4117	95.3922	100	59.57	0.0214	0.4627	1
MGP_CAROLIEiJ_G0014576	1	123309375	123337516	ENSGGOG00000012430	1	185790960	185821397	ortholog_one2one	86.4557	79.1425	50	99.04	0.0638	0.6108	1
MGP_CAROLIEiJ_G0028965	6	129896647	129897685	ENSGGOG00000000188	12	11031181	11032126	ortholog_one2one	44.373	47.5862	0		0.4882	0.6739	0
MGP_CAROLIEiJ_G0020689	16	30433987	30521181	ENSGGOG00000038978	3	126983393	127084837	ortholog_one2one	97.6071	97.6071	100	55.00	0.0114	0.317	1
MGP_CAROLIEiJ_G0018954	14	6320974	6644105	ENSGGOG00000002513	3	64330887	64673435	ortholog_one2one	95.0877	95.0877	100	95.42	0.0235	0.4499	1
MGP_CAROLIEiJ_G0028850	6	120438364	120447629	ENSGGOG00000005606	12	6990181	6999261	ortholog_one2one	97.9263	97.9263	100	100.00	0.0115	0.434	1
MGP_CAROLIEiJ_G0015192	10	20929653	20941461	ENSGGOG00000000977	6	134055647	134066873	ortholog_one2one	85.4489	85.7143	100	100.00	0.0872	0.6473	1
MGP_CAROLIEiJ_G0020816	16	53102214	53129750	ENSGGOG00000040730	3	101907185	101942831	ortholog_one2one	94.9749	94.5	100	71.40	0.0237	0.3426	1
MGP_CAROLIEiJ_G0021922	17	79786134	80061479	ENSGGOG00000007860	2A	63652224	64038485	ortholog_one2one	78.2766	77.6754	100	100.00	0.1313	0.4946	1
MGP_CAROLIEiJ_G0032680	9	103631513	103637163	ENSGGOG00000023712	X	47881866	47882888	ortholog_one2many	80.2817	81.8182	0		0.1128	0.5025	0
MGP_CAROLIEiJ_G0032680	9	103631513	103637163	ENSGGOG00000007674	3	50414680	50432784	ortholog_one2many	88.7324	88.7324	75		0.0653	0.4562	1
MGP_CAROLIEiJ_G0017895	12	74778950	74869369	ENSGGOG00000009358	14	52528613	52681355	ortholog_one2one	90.9091	91.2951	100	100.00	0.0453	0.3935	1
MGP_CAROLIEiJ_G0015326	10	51020932	51033388	ENSGGOG00000010526	5	92111513	92112883	ortholog_one2one	90.8377	80.5104	0		0.0485	0.6925	0
MGP_CAROLIEiJ_G0020559	16	15788204	15789298												
MGP_CAROLIEiJ_G0023012	19	41742680	41746773	ENSGGOG00000004516	10	115706008	115712915	ortholog_one2one	82.3718	84.8185	100	8.29	0.0837	0.6046	1
MGP_CAROLIEiJ_G0031226	8	64757113	64792770	ENSGGOG00000009520	19	16643940	16696720	ortholog_one2one	90.0729	85.7762	75	65.67	0.0498	1.5096	1
MGP_CAROLIEiJ_G0015363	10	55689268	55768955	ENSGGOG00000012358	10	39091365	39181992	ortholog_one2one	82.713	81.5661	100	18.01	0.0945	0.7516	1
MGP_CAROLIEiJ_G0030086	7	105147294	105175426	ENSGGOG00000014160	11	3857923	3901021	ortholog_one2one	16.3585	14.5202	50	99.45			0
MGP_CAROLIEiJ_G0016452	11	55055244	55177091	ENSGGOG00000000487	5	60771942	60883105	ortholog_one2one	95.2663	95.2663	100	18.70	0.0234	0.606	1
MGP_CAROLIEiJ_G0021699	17	44109884	44138202												
MGP_CAROLIEiJ_G0023181	2	8908124	8984428	ENSGGOG00000010902	10	16014722	16100123	ortholog_one2one	95.9459	95.7303	75	100.00	0.0207	0.2658	1
MGP_CAROLIEiJ_G0021594	17	34733699	34734828												
MGP_CAROLIEiJ_G0019533	14	69345100	69389778	ENSGGOG00000013285	13	24099977	24147845	ortholog_one2one	75.0795	74.4871	100	11.34	0.1462	0.4659	1
MGP_CAROLIEiJ_G0030546	7	130298205	130325379	ENSGGOG00000004464	16	31623188	31646919	ortholog_one2one	81.1159	80.7692	50	95.42	0.0994	0.5293	1
MGP_CAROLIEiJ_G0033258	X	92480947	92650344	ENSGGOG00000005477	X	67248564	67431574	ortholog_one2one	85.5705	84.8115	100	76.98	0.0754	0.4258	1
MGP_CAROLIEiJ_G0020306	15	94923049	94931384	ENSGGOG00000006413	12	34122920	34130794	ortholog_one2one	74.1026	86.0119	100		0.0542	0.6876	1
MGP_CAROLIEiJ_G0016487	11	56782266	57047174	ENSGGOG00000001874	5	58477227	58708784	ortholog_one2one	85.6607	85.5805	50	58.69	0.0772	0.6213	0
MGP_CAROLIEiJ_G0025163	3	81111250	81138942	ENSGGOG00000010932	1	135344813	135378942	ortholog_one2one	92.6254	92.7165	100	98.97	0.0356	0.4894	1
MGP_CAROLIEiJ_G0014411	1	83382282	83420388	ENSGGOG00000015075	2B	130924832	130981818	ortholog_one2one	55.8574	59.3863	100	81.05	0.2456	0.9164	1
MGP_CAROLIEiJ_G0015744	10	88008617	88278435	ENSGGOG00000007536	12	94249524	94327923	ortholog_one2one	94.7589	94.7589	100	56.12	0.0265	0.6897	1
MGP_CAROLIEiJ_G0017597	12	4684974	4723162	ENSGGOG00000005179	2A	86519072	86561596	ortholog_one2one	70.5882	69.6452	100	91.87	0.1895	0.5163	1
MGP_CAROLIEiJ_G0017153	11	95882870	95889018												
MGP_CAROLIEiJ_G0017887	12	73570714	73597721	ENSGGOG00000005615	14	51064662	51098901	ortholog_one2one	85.0283	85.0283	100	0.49	0.0823	0.4069	1
MGP_CAROLIEiJ_G0025251	3	83468197	83470591	ENSGGOG00000037627	1	132454294	132472570	ortholog_one2many	56.1798	53.7634	75		0.3368	0.6058	1
MGP_CAROLIEiJ_G0025251	3	83468197	83470591	ENSGGOG00000042236	1	132471420	132472570	ortholog_one2many	56.1798	53.7634	75		0.3368	0.6058	1
MGP_CAROLIEiJ_G0015723	10	84744001	84835329	ENSGGOG00000008401	12	98378181	98467906	ortholog_one2one	87.4199	87.4199	75	51.19	0.0709	0.5032	1
MGP_CAROLIEiJ_G0032301	9	56542638	56571603	ENSGGOG00000003903	15	51410571	51463183	ortholog_one2one	90	90.1734	75	81.17	0.0555	0.3559	1
MGP_CAROLIEiJ_G0023660	2	68011867	68110233	ENSGGOG00000016773	2B	66940133	66976607	ortholog_one2one	90.224	86.8627	100	7.01	0.0654	0.5063	1
MGP_CAROLIEiJ_G0023165	2	6439218	6580746	ENSGGOG00000016706	10	7904379	8062562	ortholog_one2one	71.8582	86.5459	75	22.06	0.0705	0.6595	1
MGP_CAROLIEiJ_G0023401	2	26690062	26697531	ENSGGOG00000002672	9	113133692	113141232	ortholog_one2one	89.4737	88.8361	100	100.00	0.0592	1.3504	1
MGP_CAROLIEiJ_G0021954	17	84111679	84171443	ENSGGOG00000016362	2A	58621287	58696774	ortholog_one2one	91.6667	91.6667	100	99.99	0.0459	0.5497	1
MGP_CAROLIEiJ_G0027166	5	31871910	31896432	ENSGGOG00000003492	4	6413146	6461654	ortholog_one2one	86.5169	86.5169	100	55.11	0.063	1.2272	1
MGP_CAROLIEiJ_G0020490	16	12706092	12768903	ENSGGOG00000002106	12	52108453	52216862	ortholog_one2one	81.1321	73.2123	50		0.1111	0.71	0
MGP_CAROLIEiJ_G0017467	11	113660580	113672408	ENSGGOG00000007010	5	4877797	4888383	ortholog_one2one	79.3914	79.0634	75		0.1134	0.9615	1
MGP_CAROLIEiJ_G0032464	9	75243372	75249740												
MGP_CAROLIEiJ_G0027137	5	29580231	29600934	ENSGGOG00000011213	4	2901077	2926851	ortholog_one2one	82.093	82.3804	100	63.19	0.1072	0.7209	1
MGP_CAROLIEiJ_G0021359	17	26927030	26985028	ENSGGOG00000014667	21	33439340	33537828	ortholog_one2one	85.4354	70.2469	75	33.37	0.0934	1.1345	1
MGP_CAROLIEiJ_G0031034	8	40167179	40210008	ENSGGOG00000011879	4	197525119	197563191	ortholog_one2one	0	0	100	46.86			0
MGP_CAROLIEiJ_G0021760	17	52606300	52626561	ENSGGOG00000008198	19	4130684	4172049	ortholog_one2many	94.0217	94.0217	100		0.0263	1.3004	1
MGP_CAROLIEiJ_G0021760	17	52606300	52626561	ENSGGOG00000037927	5	52807580	52822961	ortholog_one2many	67.9348	68.4931	0		0.1165	2.0538	0
MGP_CAROLIEiJ_G0032263	9	53839362	53845163	ENSGGOG00000014812	15	54046610	54054198	ortholog_one2one	78.7179	78.7179	75	100.00			1
MGP_CAROLIEiJ_G0017360	11	106269380	106397495	ENSGGOG00000006086	5	13523308	13649356	ortholog_one2one	96.7066	96.4179	100	89.01	0.0183	0.4139	1
MGP_CAROLIEiJ_G0023713	2	77982918	78002438	ENSGGOG00000000073	2B	79215927	79239346	ortholog_one2one	95.5399	95.5399	100	99.58	0.0213	0.4297	1
MGP_CAROLIEiJ_G0019528	14	68648536	68656966												
MGP_CAROLIEiJ_G0021679	17	43363992	43378122	ENSGGOG00000010532	6	43838568	43854989	ortholog_one2one	78.2712	76.4162	100	68.33	0.1212	0.665	1
MGP_CAROLIEiJ_G0022242	18	41180168	41190357												
MGP_CAROLIEiJ_G0020778	16	42581886	42609608	ENSGGOG00000012761	3	113833109	113863289	ortholog_one2one	74.4604	70.4082	100	39.09	0.1346	0.5046	1
MGP_CAROLIEiJ_G0018417	13	29515614	29551049	ENSGGOG00000012596	6	3028649	3062058	ortholog_one2one	81.7869	81.7869	100	86.54	0.1004	0.6583	1
MGP_CAROLIEiJ_G0014583	1	123814883	123815588												
MGP_CAROLIEiJ_G0021942	17	82627995	82638383	ENSGGOG00000015059	2A	60549661	60557537	ortholog_one2one	86.3636	94.0594	100	85.40	0.0396	0.5922	1
MGP_CAROLIEiJ_G0022691	19	7761566	7785519	ENSGGOG00000025195	11	60532546	60539055	ortholog_one2one	92.1986	87.8378	100		0.0418	0.6118	1
MGP_CAROLIEiJ_G0024521	2	146811192	146831996	ENSGGOG00000024168	10	107038156	107039154	ortholog_one2many	86.1862	88.8545	0		0.05	0.376	0
MGP_CAROLIEiJ_G0024521	2	146811192	146831996	ENSGGOG00000026007	2B	63142021	63143465	ortholog_one2many	94.8949	94.8949	0		0.0243	0.315	0
MGP_CAROLIEiJ_G0024521	2	146811192	146831996	ENSGGOG00000015546	20	32730347	32752422	ortholog_one2many	94.2943	95.7317	50	4.11	0.017	0.2977	0
MGP_CAROLIEiJ_G0024521	2	146811192	146831996	ENSGGOG00000040789	3	188374933	188380066	ortholog_one2many	71.4715	85	0		0.0899	0.4056	0
MGP_CAROLIEiJ_G0014212	1	58960568	58981939												
MGP_CAROLIEiJ_G0027052	5	24683899	24719509	ENSGGOG00000004918	2A	81187067	81241207	ortholog_one2many	86.3696	86.3696	75	100.00	0.0773	0.4131	1
MGP_CAROLIEiJ_G0027052	5	24683899	24719509	ENSGGOG00000042709	4	178097708	178099973	ortholog_one2many	60.1573	72.6266	0		0.1735	0.6405	0
MGP_CAROLIEiJ_G0027052	5	24683899	24719509	ENSGGOG00000022717	12	8749819	8752981	ortholog_one2many	60.2883	75.1634	0		0.1617	0.4335	0
MGP_CAROLIEiJ_G0016051	11	2128646	2296181	ENSGGOG00000008289	22	12414818	12586638	ortholog_one2one	80.3943	83.504	100	61.55	0.0782	0.5891	1
MGP_CAROLIEiJ_G0014254	1	67737898	67740725	ENSGGOG00000039965	2B	111376475	111377527	ortholog_one2one	63.5328	63.7143	100	60.40	0.2622	0.8071	1
MGP_CAROLIEiJ_G0029581	7	34371629	34386782	ENSGGOG00000006079	19	32633697	32646505	ortholog_one2one	87.2152	92.4832	100	100.00	0.037	0.8349	1
MGP_CAROLIEiJ_G0025632	3	123590338	123664702	ENSGGOG00000006806	4	120901158	121005770	ortholog_one2one	79.4521	79.0064	100	48.59	0.1042	0.6146	1
MGP_CAROLIEiJ_G0017613	12	7717271	7718280												
MGP_CAROLIEiJ_G0023007	19	41670068	41671389	ENSGGOG00000023716	10	115623648	115632187	ortholog_one2one	79.8742	48.659	100	100.00	0.1041	0.7127	0
MGP_CAROLIEiJ_G0020938	16	83833541	83834225												
MGP_CAROLIEiJ_G0015427	10	65336741	65347180	ENSGGOG00000037416	10	51695272	51709482	ortholog_one2one	60.4938	52.8777	75	100.00	0.2664	0.9152	1
MGP_CAROLIEiJ_G0028887	6	122410373	122443281	ENSGGOG00000036395	12	4829030	4830619	ortholog_one2one	92.8166	92.8166	75	100.00	0.0337	0.8097	1
MGP_CAROLIEiJ_G0029925	7	84333092	84337579	ENSGGOG00000000654	10	64340146	64341526	ortholog_many2many	77.3109	78.6325	0		0.1411	0.8312	0
MGP_CAROLIEiJ_G0029925	7	84333092	84337579	ENSGGOG00000037539	10	64338078	64338444	ortholog_many2many	67.2269	72.7273	25		0.1607	0.746	0
MGP_CAROLIEiJ_G0029925	7	84333092	84337579	ENSGGOG00000022754	15	61876867	61881684	ortholog_many2many	87.395	88.1356	100	13.19	0.0626	0.6584	1
MGP_CAROLIEiJ_G0031406	8	86302645	86304212	ENSGGOG00000001825	16	48057569	48059749	ortholog_one2one	57.2816	62.766	100	82.45	0.2519	0.864	1
MGP_CAROLIEiJ_G0024318	2	123855436	123876384	ENSGGOG00000016970	20	3531244	3549795	ortholog_one2one	73.3686	73.0252	100		0.1681	0.6828	1
MGP_CAROLIEiJ_G0033581	X	156712661	156736046												
MGP_CAROLIEiJ_G0031650	8	112761226	112810151	ENSGGOG00000026113	16	78680946	78735682	ortholog_one2one	70.5128	81.8278	50	26.96	0.1034	0.7153	0
MGP_CAROLIEiJ_G0027576	5	106442785	106531356	ENSGGOG00000010116	12	108133259	108190350	ortholog_one2one	91.4186	89.2308	50	43.68	0.0368	0.9406	0
MGP_CAROLIEiJ_G0028616	6	83828935	83832081												
MGP_CAROLIEiJ_G0026759	4	131785703	131922335	ENSGGOG00000013613	1	13851864	15082026	ortholog_one2one	95.1289	76.9409	100	64.90	0.0232	0.6237	1
MGP_CAROLIEiJ_G0025880	4	29145392	29189549	ENSGGOG00000010027	6	89751051	89829952	ortholog_one2one	84.2561	82.9642	100	100.00	0.0885	0.4675	1
MGP_CAROLIEiJ_G0027193	5	38063886	38142172	ENSGGOG00000002758	4	14958381	15123250	ortholog_one2one	84.5777	85.3086	100	55.27	0.0822	0.5177	1
MGP_CAROLIEiJ_G0026274	4	100912493	100931591	ENSGGOG00000010677	1	52659185	52684234	ortholog_one2one	100	100	75	64.93	0	0	1
MGP_CAROLIEiJ_G0022880	19	30137458	30384733	ENSGGOG00000004474	10	102575146	102911513	ortholog_one2one	71.6667	62.8655	100	44.48	0.1693	0.3494	1
MGP_CAROLIEiJ_G0032819	9	115980002	115983521	ENSGGOG00000025958	3	41234867	41239922	ortholog_one2many	84.7222	85.514	100		0.0787	0.5062	1
MGP_CAROLIEiJ_G0032819	9	115980002	115983521	ENSGGOG00000037389	3	63850465	63850840	ortholog_one2many	36.1111	72.8972	0		0.1692	0.5192	0
MGP_CAROLIEiJ_G0017993	12	81737004	81820672	ENSGGOG00000011886	14	61169380	61275965	ortholog_one2one	95.7143	94.6996	100	100.00	0.0202	0.3945	1
MGP_CAROLIEiJ_G0020833	16	54976533	54982941	ENSGGOG00000007565	3	99730149	99755051	ortholog_one2one	92.0949	92.0949	100	100.00	0.0409	0.6103	1
MGP_CAROLIEiJ_G0026142	4	81331932	81332874	ENSGGOG00000036801	9	28233205	28233946	ortholog_many2many	58.9474	57.4359	25		0.2756	0.4819	0
MGP_CAROLIEiJ_G0026142	4	81331932	81332874	ENSGGOG00000026395	9	28288832	28289506	ortholog_many2many	53.1579	59.4118	50		0.2557	0.4895	0
MGP_CAROLIEiJ_G0026142	4	81331932	81332874	ENSGGOG00000038600	9	28306095	28306849	ortholog_many2many	58.9474	56.5657	100		0.2743	0.4466	1
MGP_CAROLIEiJ_G0014325	1	75425030	75427854												
MGP_CAROLIEiJ_G0021800	17	53623490	53633782	ENSGGOG00000007028	19	6202707	6215647	ortholog_one2one	79.1724	84.4118	100		0.0809	0.7986	1
MGP_CAROLIEiJ_G0016068	11	3066400	3085780	ENSGGOG00000027580	7	45151603	45185443	ortholog_one2one	77.4194	77.4775	100		0.137	0.801	1
MGP_CAROLIEiJ_G0020964	16	86010954	86037636	ENSGGOG00000010461	21	24579136	24615280	ortholog_one2one	76.8317	85.5568	100	100.00	0.0798	0.5959	1
MGP_CAROLIEiJ_G0026940	5	805791	831252	ENSGGOG00000011496	7	86020169	86043246	ortholog_one2many	90.6383	83.6935	25		0.0485	0.4405	0
MGP_CAROLIEiJ_G0026940	5	805791	831252	ENSGGOG00000042729	13	10354407	10355009	ortholog_one2many	35.1064	90.1639	0		0.0496	0.5139	0
